TITLE = "FEHM V2.30sun 07-10-26 QA:NA    10/29/2007  08:16:06"
variables = "Time (days)" "Node       1" "Node       3" "Node       5" "Node       7" "Node       9" "Node      11" 
  1257.67853      0.100000000E-19  0.818425518E-01  0.275282887      0.236615341      0.218188032      0.374206775    
  1262.67853      0.100000000E-19  0.807182457E-01  0.275614582      0.236788286      0.218402869      0.375010311    
  1267.67853      0.100000000E-19  0.795936592E-01  0.275946843      0.236961111      0.218617891      0.375813147    
  1272.67853      0.100000000E-19  0.784687939E-01  0.276279668      0.237133817      0.218833098      0.376615285    
  1277.67853      0.100000000E-19  0.773436520E-01  0.276613054      0.237306403      0.219048488      0.377416723    
  1282.67853      0.100000000E-19  0.762182353E-01  0.276947001      0.237478869      0.219264064      0.378217462    
  1287.67853      0.100000000E-19  0.750925457E-01  0.277281507      0.237651214      0.219479823      0.379017503    
  1292.67853      0.100000000E-19  0.739665851E-01  0.277616570      0.237823439      0.219695767      0.379816844    
  1297.67853      0.100000000E-19  0.728403556E-01  0.277952188      0.237995543      0.219911895      0.380615486    
  1302.67853      0.100000000E-19  0.717138589E-01  0.278288360      0.238167526      0.220128207      0.381413429    
  1307.67853      0.100000000E-19  0.705870971E-01  0.278625084      0.238339387      0.220344703      0.382210673    
  1312.67853      0.100000000E-19  0.694600720E-01  0.278962359      0.238511127      0.220561384      0.383007217    
  1317.67853      0.100000000E-19  0.683327856E-01  0.279300182      0.238682745      0.220778249      0.383803063    
  1322.67853      0.100000000E-19  0.672052399E-01  0.279638553      0.238854240      0.220995299      0.384598209    
  1327.67853      0.100000000E-19  0.660774366E-01  0.279977468      0.239025614      0.221212532      0.385392656    
  1332.67853      0.100000000E-19  0.649493778E-01  0.280316928      0.239196865      0.221429950      0.386186404    
  1337.67853      0.100000000E-19  0.638210654E-01  0.280656929      0.239367993      0.221647552      0.386979453    
  1342.67853      0.100000000E-19  0.626925013E-01  0.280997471      0.239538999      0.221865338      0.387771803    
  1347.67853      0.100000000E-19  0.615636874E-01  0.281338552      0.239709881      0.222083308      0.388563453    
  1352.67853      0.100000000E-19  0.604346257E-01  0.281680170      0.239880639      0.222301463      0.389354404    
  1357.67853      0.100000000E-19  0.593053180E-01  0.282022323      0.240051274      0.222519801      0.390144656    
  1362.67853      0.100000000E-19  0.581757664E-01  0.282365010      0.240221785      0.222738324      0.390934209    
  1367.67853      0.100000000E-19  0.570459727E-01  0.282708229      0.240392172      0.222957031      0.391723062    
  1372.67853      0.100000000E-19  0.559159388E-01  0.283051978      0.240562435      0.223175922      0.392511216    
  1377.67853      0.100000000E-19  0.547856668E-01  0.283396256      0.240732573      0.223394997      0.393298671    
  1382.67853      0.100000000E-19  0.536551584E-01  0.283741061      0.240902586      0.223614256      0.394085426    
  1387.67853      0.100000000E-19  0.525244157E-01  0.284086391      0.241072474      0.223833699      0.394871482    
  1392.67853      0.100000000E-19  0.513934405E-01  0.284432245      0.241242237      0.224053326      0.395656839    
  1397.67853      0.100000000E-19  0.502622348E-01  0.284778621      0.241411874      0.224273138      0.396441497    
  1402.67853      0.100000000E-19  0.491308005E-01  0.285125517      0.241581386      0.224493133      0.397225455    
  1407.67853      0.100000000E-19  0.479991395E-01  0.285472932      0.241750772      0.224713312      0.398008713    
  1412.67853      0.100000000E-19  0.468672537E-01  0.285820863      0.241920031      0.224933676      0.398791273    
  1417.67853      0.100000000E-19  0.457351452E-01  0.286169310      0.242089164      0.225154223      0.399573133    
  1422.67853      0.100000000E-19  0.446028157E-01  0.286518271      0.242258171      0.225374954      0.400354293    
  1427.67853      0.100000000E-19  0.434702672E-01  0.286867743      0.242427051      0.225595869      0.401134755    
  1432.67853      0.100000000E-19  0.423375017E-01  0.287217726      0.242595803      0.225816968      0.401914517    
  1437.67853      0.100000000E-19  0.412045211E-01  0.287568217      0.242764429      0.226038251      0.402693579    
  1442.67853      0.100000000E-19  0.400713272E-01  0.287919215      0.242932927      0.226259718      0.403471942    
  1447.67853      0.100000000E-19  0.389379220E-01  0.288270718      0.243101297      0.226481369      0.404249606    
  1452.67853      0.100000000E-19  0.378043075E-01  0.288622724      0.243269540      0.226703204      0.405026570    
  1457.67853      0.100000000E-19  0.366704855E-01  0.288975232      0.243437654      0.226925222      0.405802835    
  1462.67853      0.100000000E-19  0.355364580E-01  0.289328241      0.243605640      0.227147425      0.406578401    
  1467.67853      0.100000000E-19  0.344022268E-01  0.289681747      0.243773497      0.227369811      0.407353267    
  1472.67853      0.100000000E-19  0.332677940E-01  0.290035751      0.243941226      0.227592381      0.408127433    
  1477.67853      0.100000000E-19  0.321331614E-01  0.290390249      0.244108826      0.227815135      0.408900900    
  1482.67853      0.100000000E-19  0.309983310E-01  0.290745241      0.244276296      0.228038073      0.409673668    
  1487.67853      0.100000000E-19  0.298633046E-01  0.291100725      0.244443637      0.228261194      0.410445736    
  1492.67853      0.100000000E-19  0.287280842E-01  0.291456698      0.244610849      0.228484499      0.411217105    
  1497.67853      0.100000000E-19  0.275926717E-01  0.291813160      0.244777930      0.228707988      0.411987775    
  1502.67853      0.100000000E-19  0.264570691E-01  0.292170108      0.244944882      0.228931661      0.412757745    
  1507.67853      0.100000000E-19  0.253212782E-01  0.292527541      0.245111703      0.229155517      0.413527015    
  1512.67853      0.100000000E-19  0.241853009E-01  0.292885458      0.245278394      0.229379557      0.414295586    
  1517.67853      0.100000000E-19  0.230491392E-01  0.293243856      0.245444955      0.229603781      0.415063458    
  1522.67853      0.100000000E-19  0.219127950E-01  0.293602733      0.245611384      0.229828188      0.415830630    
  1527.67853      0.100000000E-19  0.207762702E-01  0.293962089      0.245777683      0.230052779      0.416597102    
  1532.67853      0.100000000E-19  0.196395667E-01  0.294321922      0.245943850      0.230277554      0.417362876    
  1537.67853      0.100000000E-19  0.185026865E-01  0.294682229      0.246109886      0.230502512      0.418127950    
  1542.67853      0.100000000E-19  0.173656313E-01  0.295043009      0.246275790      0.230727654      0.418892324    
  1547.67853      0.100000000E-19  0.162284033E-01  0.295404261      0.246441562      0.230952979      0.419655999    
  1552.67853      0.100000000E-19  0.150910042E-01  0.295765982      0.246607202      0.231178488      0.420418974    
  1557.67853      0.100000000E-19  0.139534360E-01  0.296128171      0.246772709      0.231404180      0.421181250    
  1562.67853      0.100000000E-19  0.128157006E-01  0.296490827      0.246938085      0.231630056      0.421942827    
  1567.67853      0.100000000E-19  0.116777999E-01  0.296853947      0.247103327      0.231856116      0.422703704    
  1572.67853      0.100000000E-19  0.105397359E-01  0.297217530      0.247268437      0.232082359      0.423463881    
  1577.67853      0.100000000E-19  0.940151030E-02  0.297581574      0.247433414      0.232308785      0.424223359    
  1582.67853      0.100000000E-19  0.826312517E-02  0.297946078      0.247598257      0.232535395      0.424982138    
  1587.67853      0.100000000E-19  0.712458239E-02  0.298311040      0.247762967      0.232762189      0.425740217    
  1592.67853      0.100000000E-19  0.598588386E-02  0.298676457      0.247927543      0.232989165      0.426497597    
  1597.67853      0.100000000E-19  0.484703148E-02  0.299042330      0.248091985      0.233216326      0.427254278    
  1602.67853      0.100000000E-19  0.370802717E-02  0.299408655      0.248256294      0.233443669      0.428010258    
  1607.67853      0.100000000E-19  0.256887282E-02  0.299775431      0.248420468      0.233671196      0.428765540    
  1612.67853      0.100000000E-19  0.142957034E-02  0.300142656      0.248584507      0.233898907      0.429520122    
  1617.67853      0.100000000E-19  0.290121633E-03  0.300510330      0.248748412      0.234126800      0.430274005    
  1618.67853      0.100000000E-19  0.622260838E-04  0.300583882      0.248781188      0.234172386      0.430424753    
  1618.73453      0.100000000E-19  0.494639149E-04  0.300588001      0.248783023      0.234174939      0.430433195    
  1618.81293      0.100000000E-19  0.315968428E-04  0.300593768      0.248785593      0.234178513      0.430445013    
  1618.92269      0.100000000E-19  0.658287192E-05  0.300601842      0.248789190      0.234183517      0.430461559    
  1618.92884      0.100000000E-19  0.518208933E-05  0.300602294      0.248789391      0.234183797      0.430462485    
  1618.93744      0.100000000E-19  0.322099328E-05  0.300602927      0.248789673      0.234184190      0.430463783    
  1618.94949      0.100000000E-19  0.475457965E-06  0.300603813      0.248790068      0.234184739      0.430465599    
  1618.95286      0.100000000E-19  0.100000000E-19  0.300603994      0.248790168      0.234184918      0.430466045    
  1618.95624      0.100000000E-19  0.100000000E-19  0.300604053      0.248790252      0.234185140      0.430466389    
  1618.96096      0.100000000E-19  0.100000000E-19  0.300604068      0.248790371      0.234185450      0.430466872    
  1618.96757      0.100000000E-19  0.100000000E-19  0.300603981      0.248790543      0.234185872      0.430467578    
  1618.97683      0.100000000E-19  0.100000000E-19  0.300603685      0.248790792      0.234186443      0.430468617    
  1618.98979      0.100000000E-19  0.100000000E-19  0.300602996      0.248791150      0.234187210      0.430470151    
  1619.00793      0.100000000E-19  0.100000000E-19  0.300601623      0.248791665      0.234188233      0.430472421    
  1619.03333      0.100000000E-19  0.100000000E-19  0.300599136      0.248792401      0.234189591      0.430475774    
  1619.06889      0.100000000E-19  0.100000000E-19  0.300594939      0.248793457      0.234191396      0.430480693    
  1619.11867      0.100000000E-19  0.100000000E-19  0.300588268      0.248794971      0.234193810      0.430487843    
  1619.18836      0.100000000E-19  0.100000000E-19  0.300578174      0.248797142      0.234197082      0.430498111    
  1619.28593      0.100000000E-19  0.100000000E-19  0.300563460      0.248800249      0.234201583      0.430512701    
  1619.42254      0.100000000E-19  0.100000000E-19  0.300542504      0.248804666      0.234207837      0.430533272    
  1619.61378      0.100000000E-19  0.100000000E-19  0.300513008      0.248810907      0.234216576      0.430562147    
  1619.88152      0.100000000E-19  0.100000000E-19  0.300471668      0.248819683      0.234228808      0.430602603    
  1620.25635      0.100000000E-19  0.100000000E-19  0.300413785      0.248831991      0.234245936      0.430659247    
  1620.78112      0.100000000E-19  0.100000000E-19  0.300332748      0.248849235      0.234269918      0.430738544    
  1621.51579      0.100000000E-19  0.100000000E-19  0.300219290      0.248873388      0.234303497      0.430849545    
  1622.54434      0.100000000E-19  0.100000000E-19  0.300060436      0.248907226      0.234350515      0.431004917    
  1623.98430      0.100000000E-19  0.100000000E-19  0.299838011      0.248954639      0.234416357      0.431222380    
  1626.00024      0.100000000E-19  0.100000000E-19  0.299526560      0.249021101      0.234508566      0.431526715    
  1628.82257      0.100000000E-19  0.100000000E-19  0.299090421      0.249114308      0.234637717      0.431952561    
  1632.77382      0.100000000E-19  0.100000000E-19  0.298479612      0.249245113      0.234818645      0.432548310    
  1637.77382      0.100000000E-19  0.100000000E-19  0.297706341      0.249411140      0.235047780      0.433301485    
  1642.77382      0.100000000E-19  0.100000000E-19  0.296932730      0.249577671      0.235277100      0.434053963    
  1647.77382      0.100000000E-19  0.100000000E-19  0.296158780      0.249744705      0.235506605      0.434805743    
  1652.77382      0.100000000E-19  0.100000000E-19  0.295384492      0.249912243      0.235736294      0.435556825    
  1657.77382      0.100000000E-19  0.100000000E-19  0.294609866      0.250080282      0.235966168      0.436307210    
  1662.77382      0.100000000E-19  0.100000000E-19  0.293834902      0.250248823      0.236196225      0.437056897    
  1667.77382      0.100000000E-19  0.100000000E-19  0.293059603      0.250417866      0.236426466      0.437805886    
  1672.77382      0.100000000E-19  0.100000000E-19  0.292283968      0.250587410      0.236656891      0.438554177    
  1677.77382      0.100000000E-19  0.100000000E-19  0.291507999      0.250757454      0.236887498      0.439301771    
  1682.77382      0.100000000E-19  0.100000000E-19  0.290731695      0.250927998      0.237118289      0.440048667    
  1687.77382      0.100000000E-19  0.100000000E-19  0.289955058      0.251099041      0.237349262      0.440794865    
  1692.77382      0.100000000E-19  0.100000000E-19  0.289178089      0.251270583      0.237580418      0.441540365    
  1697.77382      0.100000000E-19  0.100000000E-19  0.288400788      0.251442624      0.237811755      0.442285167    
  1702.77382      0.100000000E-19  0.100000000E-19  0.287623156      0.251615163      0.238043275      0.443029272    
  1707.77382      0.100000000E-19  0.100000000E-19  0.286845194      0.251788199      0.238274976      0.443772679    
  1712.77382      0.100000000E-19  0.100000000E-19  0.286066903      0.251961732      0.238506858      0.444515388    
  1717.77382      0.100000000E-19  0.100000000E-19  0.285288283      0.252135762      0.238738921      0.445257399    
  1722.77382      0.100000000E-19  0.100000000E-19  0.284509335      0.252310288      0.238971165      0.445998712    
  1727.77382      0.100000000E-19  0.100000000E-19  0.283730060      0.252485309      0.239203589      0.446739328    
  1732.77382      0.100000000E-19  0.100000000E-19  0.282950459      0.252660825      0.239436194      0.447479245    
  1737.77382      0.100000000E-19  0.100000000E-19  0.282170532      0.252836836      0.239668979      0.448218465    
  1742.77382      0.100000000E-19  0.100000000E-19  0.281390281      0.253013341      0.239901943      0.448956987    
  1747.77382      0.100000000E-19  0.100000000E-19  0.280609705      0.253190339      0.240135087      0.449694810    
  1752.77382      0.100000000E-19  0.100000000E-19  0.279828806      0.253367831      0.240368410      0.450431937    
  1757.77382      0.100000000E-19  0.100000000E-19  0.279047585      0.253545815      0.240601911      0.451168365    
  1762.77382      0.100000000E-19  0.100000000E-19  0.278266041      0.253724290      0.240835592      0.451904095    
  1767.77382      0.100000000E-19  0.100000000E-19  0.277484177      0.253903258      0.241069450      0.452639127    
  1772.77382      0.100000000E-19  0.100000000E-19  0.276701993      0.254082716      0.241303487      0.453373462    
  1777.77382      0.100000000E-19  0.100000000E-19  0.275919490      0.254262665      0.241537702      0.454107098    
  1782.77382      0.100000000E-19  0.100000000E-19  0.275136667      0.254443104      0.241772094      0.454840037    
  1787.77382      0.100000000E-19  0.100000000E-19  0.274353527      0.254624032      0.242006664      0.455572278    
  1792.77382      0.100000000E-19  0.100000000E-19  0.273570070      0.254805449      0.242241410      0.456303820    
  1797.77382      0.100000000E-19  0.100000000E-19  0.272786297      0.254987355      0.242476334      0.457034665    
  1802.77382      0.100000000E-19  0.100000000E-19  0.272002208      0.255169749      0.242711433      0.457764812    
  1807.77382      0.100000000E-19  0.100000000E-19  0.271217804      0.255352630      0.242946710      0.458494261    
  1812.77382      0.100000000E-19  0.100000000E-19  0.270433087      0.255535997      0.243182162      0.459223012    
  1817.77382      0.100000000E-19  0.100000000E-19  0.269648056      0.255719852      0.243417789      0.459951065    
  1822.77382      0.100000000E-19  0.100000000E-19  0.268862713      0.255904192      0.243653593      0.460678420    
  1827.77382      0.100000000E-19  0.100000000E-19  0.268077059      0.256089017      0.243889571      0.461405078    
  1832.77382      0.100000000E-19  0.100000000E-19  0.267291093      0.256274328      0.244125725      0.462131037    
  1837.77382      0.100000000E-19  0.100000000E-19  0.266504818      0.256460122      0.244362053      0.462856298    
  1842.77382      0.100000000E-19  0.100000000E-19  0.265718233      0.256646400      0.244598555      0.463580862    
  1847.77382      0.100000000E-19  0.100000000E-19  0.264931340      0.256833162      0.244835232      0.464304727    
  1852.77382      0.100000000E-19  0.100000000E-19  0.264144140      0.257020406      0.245072083      0.465027894    
  1857.77382      0.100000000E-19  0.100000000E-19  0.263356632      0.257208133      0.245309107      0.465750364    
  1862.77382      0.100000000E-19  0.100000000E-19  0.262568819      0.257396341      0.245546304      0.466472135    
  1867.77382      0.100000000E-19  0.100000000E-19  0.261780700      0.257585030      0.245783675      0.467193209    
  1872.77382      0.100000000E-19  0.100000000E-19  0.260992277      0.257774200      0.246021219      0.467913585    
  1877.77382      0.100000000E-19  0.100000000E-19  0.260203550      0.257963849      0.246258935      0.468633262    
  1882.77382      0.100000000E-19  0.100000000E-19  0.259414520      0.258153979      0.246496823      0.469352242    
  1887.77382      0.100000000E-19  0.100000000E-19  0.258625188      0.258344587      0.246734884      0.470070524    
  1892.77382      0.100000000E-19  0.100000000E-19  0.257835555      0.258535674      0.246973116      0.470788108    
  1897.77382      0.100000000E-19  0.100000000E-19  0.257045621      0.258727238      0.247211520      0.471504994    
  1902.77382      0.100000000E-19  0.100000000E-19  0.256255387      0.258919280      0.247450096      0.472221182    
  1907.77382      0.100000000E-19  0.100000000E-19  0.255464855      0.259111799      0.247688842      0.472936672    
  1912.77382      0.100000000E-19  0.100000000E-19  0.254674025      0.259304794      0.247927759      0.473651464    
  1917.77382      0.100000000E-19  0.100000000E-19  0.253882897      0.259498265      0.248166847      0.474365558    
  1922.77382      0.100000000E-19  0.100000000E-19  0.253091473      0.259692211      0.248406105      0.475078954    
  1927.77382      0.100000000E-19  0.100000000E-19  0.252299753      0.259886631      0.248645533      0.475791652    
  1932.77382      0.100000000E-19  0.100000000E-19  0.251507739      0.260081526      0.248885130      0.476503653    
  1937.77382      0.100000000E-19  0.100000000E-19  0.250715430      0.260276894      0.249124898      0.477214955    
  1942.77382      0.100000000E-19  0.100000000E-19  0.249922828      0.260472735      0.249364834      0.477925559    
  1947.77382      0.100000000E-19  0.100000000E-19  0.249129933      0.260669049      0.249604940      0.478635466    
  1952.77382      0.100000000E-19  0.100000000E-19  0.248336747      0.260865834      0.249845214      0.479344674    
  1957.77382      0.100000000E-19  0.100000000E-19  0.247543270      0.261063091      0.250085656      0.480053185    
  1962.77382      0.100000000E-19  0.100000000E-19  0.246749503      0.261260819      0.250326267      0.480760998    
  1967.77382      0.100000000E-19  0.100000000E-19  0.245955447      0.261459017      0.250567046      0.481468112    
  1972.77382      0.100000000E-19  0.100000000E-19  0.245161102      0.261657684      0.250807993      0.482174529    
  1977.77382      0.100000000E-19  0.100000000E-19  0.244366470      0.261856821      0.251049107      0.482880248    
  1982.77382      0.100000000E-19  0.100000000E-19  0.243571551      0.262056426      0.251290388      0.483585269    
  1987.77382      0.100000000E-19  0.100000000E-19  0.242776346      0.262256499      0.251531837      0.484289592    
  1992.77382      0.100000000E-19  0.100000000E-19  0.241980856      0.262457040      0.251773452      0.484993217    
  1997.77382      0.100000000E-19  0.100000000E-19  0.241185081      0.262658047      0.252015233      0.485696145    
  2002.77382      0.100000000E-19  0.100000000E-19  0.240389023      0.262859521      0.252257181      0.486398374    
  2007.77382      0.100000000E-19  0.100000000E-19  0.239592683      0.263061461      0.252499294      0.487099906    
  2012.77382      0.100000000E-19  0.100000000E-19  0.238796060      0.263263865      0.252741574      0.487800739    
  2017.77382      0.100000000E-19  0.100000000E-19  0.237999156      0.263466734      0.252984018      0.488500875    
  2022.77382      0.100000000E-19  0.100000000E-19  0.237201972      0.263670068      0.253226628      0.489200313    
  2027.77382      0.100000000E-19  0.100000000E-19  0.236404509      0.263873864      0.253469403      0.489899053    
  2032.77382      0.100000000E-19  0.100000000E-19  0.235606767      0.264078124      0.253712343      0.490597095    
  2037.77382      0.100000000E-19  0.100000000E-19  0.234808747      0.264282846      0.253955447      0.491294439    
  2042.77382      0.100000000E-19  0.100000000E-19  0.234010450      0.264488030      0.254198715      0.491991085    
  2047.77382      0.100000000E-19  0.100000000E-19  0.233211877      0.264693674      0.254442147      0.492687034    
  2052.77382      0.100000000E-19  0.100000000E-19  0.232413029      0.264899780      0.254685743      0.493382284    
  2057.77382      0.100000000E-19  0.100000000E-19  0.231613906      0.265106345      0.254929502      0.494076837    
  2062.77382      0.100000000E-19  0.100000000E-19  0.230814510      0.265313370      0.255173425      0.494770692    
  2067.77382      0.100000000E-19  0.100000000E-19  0.230014841      0.265520854      0.255417510      0.495463849    
  2072.77382      0.100000000E-19  0.100000000E-19  0.229214899      0.265728796      0.255661758      0.496156309    
  2077.77382      0.100000000E-19  0.100000000E-19  0.228414687      0.265937196      0.255906169      0.496848070    
  2082.77382      0.100000000E-19  0.100000000E-19  0.227614204      0.266146052      0.256150742      0.497539134    
  2087.77382      0.100000000E-19  0.100000000E-19  0.226813452      0.266355366      0.256395476      0.498229499    
  2092.77382      0.100000000E-19  0.100000000E-19  0.226012431      0.266565135      0.256640373      0.498919167    
  2097.77382      0.100000000E-19  0.100000000E-19  0.225211142      0.266775360      0.256885431      0.499608138    
  2102.77382      0.100000000E-19  0.100000000E-19  0.224409586      0.266986039      0.257130650      0.500296410    
  2107.77382      0.100000000E-19  0.100000000E-19  0.223607763      0.267197173      0.257376030      0.500983985    
  2112.77382      0.100000000E-19  0.100000000E-19  0.222805676      0.267408760      0.257621571      0.501670861    
  2117.77382      0.100000000E-19  0.100000000E-19  0.222003324      0.267620800      0.257867272      0.502357040    
  2122.77382      0.100000000E-19  0.100000000E-19  0.221200708      0.267833293      0.258113134      0.503042522    
  2127.77382      0.100000000E-19  0.100000000E-19  0.220397829      0.268046237      0.258359155      0.503727305    
  2132.77382      0.100000000E-19  0.100000000E-19  0.219594688      0.268259633      0.258605336      0.504411391    
  2137.77382      0.100000000E-19  0.100000000E-19  0.218791286      0.268473479      0.258851677      0.505094779    
  2142.77382      0.100000000E-19  0.100000000E-19  0.217987624      0.268687775      0.259098177      0.505777469    
  2147.77382      0.100000000E-19  0.100000000E-19  0.217183702      0.268902521      0.259344836      0.506459461    
  2152.77382      0.100000000E-19  0.100000000E-19  0.216379522      0.269117716      0.259591654      0.507140756    
  2157.77382      0.100000000E-19  0.100000000E-19  0.215575083      0.269333358      0.259838630      0.507821353    
  2162.77382      0.100000000E-19  0.100000000E-19  0.214770388      0.269549449      0.260085765      0.508501252    
  2167.77382      0.100000000E-19  0.100000000E-19  0.213965436      0.269765987      0.260333057      0.509180454    
  2172.77382      0.100000000E-19  0.100000000E-19  0.213160229      0.269982971      0.260580508      0.509858957    
  2177.77382      0.100000000E-19  0.100000000E-19  0.212354768      0.270200400      0.260828116      0.510536764    
  2182.77382      0.100000000E-19  0.100000000E-19  0.211549053      0.270418275      0.261075881      0.511213872    
  2187.77382      0.100000000E-19  0.100000000E-19  0.210743085      0.270636595      0.261323803      0.511890283    
  2192.77382      0.100000000E-19  0.100000000E-19  0.209936866      0.270855359      0.261571882      0.512565996    
  2197.77382      0.100000000E-19  0.100000000E-19  0.209130395      0.271074566      0.261820118      0.513241011    
  2202.77382      0.100000000E-19  0.100000000E-19  0.208323674      0.271294216      0.262068510      0.513915328    
  2207.77382      0.100000000E-19  0.100000000E-19  0.207516703      0.271514308      0.262317059      0.514588948    
  2212.77382      0.100000000E-19  0.100000000E-19  0.206709484      0.271734842      0.262565763      0.515261871    
  2217.77382      0.100000000E-19  0.100000000E-19  0.205902017      0.271955816      0.262814622      0.515934095    
  2222.77382      0.100000000E-19  0.100000000E-19  0.205094304      0.272177232      0.263063638      0.516605622    
  2227.77382      0.100000000E-19  0.100000000E-19  0.204286344      0.272399086      0.263312808      0.517276451    
  2232.77382      0.100000000E-19  0.100000000E-19  0.203478139      0.272621380      0.263562133      0.517946583    
  2237.77382      0.100000000E-19  0.100000000E-19  0.202669690      0.272844113      0.263811613      0.518616017    
  2242.77382      0.100000000E-19  0.100000000E-19  0.201860997      0.273067283      0.264061248      0.519284753    
  2247.77382      0.100000000E-19  0.100000000E-19  0.201052062      0.273290891      0.264311036      0.519952792    
  2252.77382      0.100000000E-19  0.100000000E-19  0.200242885      0.273514935      0.264560979      0.520620133    
  2257.77382      0.100000000E-19  0.100000000E-19  0.199433467      0.273739416      0.264811075      0.521286777    
  2262.77382      0.100000000E-19  0.100000000E-19  0.198623809      0.273964332      0.265061325      0.521952723    
  2267.77382      0.100000000E-19  0.100000000E-19  0.197813912      0.274189682      0.265311728      0.522617971    
  2272.77382      0.100000000E-19  0.100000000E-19  0.197003776      0.274415467      0.265562284      0.523282522    
  2277.77382      0.100000000E-19  0.100000000E-19  0.196193403      0.274641686      0.265812993      0.523946375    
  2282.77382      0.100000000E-19  0.100000000E-19  0.195382793      0.274868337      0.266063855      0.524609530    
  2287.77382      0.100000000E-19  0.100000000E-19  0.194571948      0.275095421      0.266314869      0.525271988    
  2292.77382      0.100000000E-19  0.100000000E-19  0.193760868      0.275322936      0.266566035      0.525933748    
  2297.77382      0.100000000E-19  0.100000000E-19  0.192949553      0.275550883      0.266817352      0.526594811    
  2302.77382      0.100000000E-19  0.100000000E-19  0.192138005      0.275779260      0.267068822      0.527255176    
  2307.77382      0.100000000E-19  0.100000000E-19  0.191326225      0.276008066      0.267320443      0.527914844    
  2312.77382      0.100000000E-19  0.100000000E-19  0.190514214      0.276237302      0.267572215      0.528573814    
  2317.77382      0.100000000E-19  0.100000000E-19  0.189701972      0.276466967      0.267824138      0.529232087    
  2322.77382      0.100000000E-19  0.100000000E-19  0.188889500      0.276697059      0.268076212      0.529889662    
  2327.77382      0.100000000E-19  0.100000000E-19  0.188076799      0.276927579      0.268328436      0.530546539    
  2332.77382      0.100000000E-19  0.100000000E-19  0.187263870      0.277158525      0.268580810      0.531202719    
  2337.77382      0.100000000E-19  0.100000000E-19  0.186450714      0.277389897      0.268833335      0.531858201    
  2342.77382      0.100000000E-19  0.100000000E-19  0.185637332      0.277621695      0.269086009      0.532512986    
  2347.77382      0.100000000E-19  0.100000000E-19  0.184823724      0.277853917      0.269338833      0.533167073    
  2352.77382      0.100000000E-19  0.100000000E-19  0.184009891      0.278086564      0.269591806      0.533820463    
  2357.77382      0.100000000E-19  0.100000000E-19  0.183195835      0.278319634      0.269844929      0.534473156    
  2362.77382      0.100000000E-19  0.100000000E-19  0.182381556      0.278553127      0.270098200      0.535125150    
  2367.77382      0.100000000E-19  0.100000000E-19  0.181567055      0.278787042      0.270351620      0.535776448    
  2372.77382      0.100000000E-19  0.100000000E-19  0.180752333      0.279021379      0.270605188      0.536427047    
  2377.77382      0.100000000E-19  0.100000000E-19  0.179937391      0.279256136      0.270858905      0.537076949    
  2382.77382      0.100000000E-19  0.100000000E-19  0.179122229      0.279491314      0.271112769      0.537726154    
  2387.77382      0.100000000E-19  0.100000000E-19  0.178306849      0.279726911      0.271366781      0.538374661    
  2392.77382      0.100000000E-19  0.100000000E-19  0.177491251      0.279962928      0.271620941      0.539022471    
  2397.77382      0.100000000E-19  0.100000000E-19  0.176675436      0.280199362      0.271875248      0.539669584    
  2402.77382      0.100000000E-19  0.100000000E-19  0.175859405      0.280436215      0.272129702      0.540315998    
  2407.77382      0.100000000E-19  0.100000000E-19  0.175043159      0.280673484      0.272384303      0.540961716    
  2412.77382      0.100000000E-19  0.100000000E-19  0.174226699      0.280911170      0.272639051      0.541606735    
  2417.77382      0.100000000E-19  0.100000000E-19  0.173410026      0.281149272      0.272893945      0.542251058    
  2422.77382      0.100000000E-19  0.100000000E-19  0.172593140      0.281387788      0.273148985      0.542894683    
  2427.77382      0.100000000E-19  0.100000000E-19  0.171776043      0.281626720      0.273404172      0.543537610    
  2432.77382      0.100000000E-19  0.100000000E-19  0.170958735      0.281866064      0.273659504      0.544179840    
  2437.77382      0.100000000E-19  0.100000000E-19  0.170141218      0.282105823      0.273914981      0.544821373    
  2442.77382      0.100000000E-19  0.100000000E-19  0.169323491      0.282345993      0.274170604      0.545462208    
  2447.77382      0.100000000E-19  0.100000000E-19  0.168505556      0.282586576      0.274426372      0.546102345    
  2452.77382      0.100000000E-19  0.100000000E-19  0.167687414      0.282827569      0.274682285      0.546741785    
  2457.77382      0.100000000E-19  0.100000000E-19  0.166869066      0.283068973      0.274938342      0.547380528    
  2462.77382      0.100000000E-19  0.100000000E-19  0.166050512      0.283310787      0.275194544      0.548018573    
  2467.77382      0.100000000E-19  0.100000000E-19  0.165231754      0.283553010      0.275450890      0.548655921    
  2472.77382      0.100000000E-19  0.100000000E-19  0.164412792      0.283795642      0.275707380      0.549292571    
  2477.77382      0.100000000E-19  0.100000000E-19  0.163593627      0.284038682      0.275964014      0.549928524    
  2482.77382      0.100000000E-19  0.100000000E-19  0.162774260      0.284282129      0.276220791      0.550563779    
  2487.77382      0.100000000E-19  0.100000000E-19  0.161954692      0.284525982      0.276477712      0.551198337    
  2492.77382      0.100000000E-19  0.100000000E-19  0.161134924      0.284770242      0.276734776      0.551832198    
  2497.77382      0.100000000E-19  0.100000000E-19  0.160314957      0.285014906      0.276991982      0.552465361    
  2502.77382      0.100000000E-19  0.100000000E-19  0.159494791      0.285259975      0.277249332      0.553097826    
  2507.77382      0.100000000E-19  0.100000000E-19  0.158674428      0.285505449      0.277506824      0.553729594    
