node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Vapor Pressure (MPa), Temperature (deg C)
0000000244,   1.00000000 ,   0.00000000 ,   2.00000000 ,   6.00000000 ,   6.00000000 ,   62.7987114
0000000245,   2.00000000 ,   0.00000000 ,   2.00000000 ,   6.00000000 ,   6.00000000 ,   62.7987195
0000000246,   3.00000000 ,   0.00000000 ,   2.00000000 ,   6.00000000 ,   6.00000000 ,   62.7987294
0000000247,   4.00000000 ,   0.00000000 ,   2.00000000 ,   6.00000000 ,   6.00000000 ,   62.7987373
0000000248,   5.00000000 ,   0.00000000 ,   2.00000000 ,   6.00000000 ,   6.00000000 ,   62.7987403
0000000249,   6.00000000 ,   0.00000000 ,   2.00000000 ,   6.00000000 ,   6.00000000 ,   62.7987373
0000000250,   7.00000000 ,   0.00000000 ,   2.00000000 ,   6.00000000 ,   6.00000000 ,   62.7987294
0000000251,   8.00000000 ,   0.00000000 ,   2.00000000 ,   6.00000000 ,   6.00000000 ,   62.7987195
0000000252,   9.00000000 ,   0.00000000 ,   2.00000000 ,   6.00000000 ,   6.00000000 ,   62.7987114
0000000253,   10.0000000 ,   0.00000000 ,   2.00000000 ,   6.00000000 ,   6.00000000 ,   62.7987083
0000000254,   0.00000000 ,   1.00000000 ,   2.00000000 ,   5.79234386 ,   5.79234386 ,   64.2527453
0000000255,   1.00000000 ,   1.00000000 ,   2.00000000 ,   5.79234437 ,   5.79234437 ,   64.2527470
0000000256,   2.00000000 ,   1.00000000 ,   2.00000000 ,   5.79234567 ,   5.79234567 ,   64.2527518
0000000257,   3.00000000 ,   1.00000000 ,   2.00000000 ,   5.79234724 ,   5.79234724 ,   64.2527579
0000000258,   4.00000000 ,   1.00000000 ,   2.00000000 ,   5.79234847 ,   5.79234847 ,   64.2527631
0000000259,   5.00000000 ,   1.00000000 ,   2.00000000 ,   5.79234894 ,   5.79234894 ,   64.2527650
0000000260,   6.00000000 ,   1.00000000 ,   2.00000000 ,   5.79234847 ,   5.79234847 ,   64.2527631
0000000261,   7.00000000 ,   1.00000000 ,   2.00000000 ,   5.79234724 ,   5.79234724 ,   64.2527579
0000000262,   8.00000000 ,   1.00000000 ,   2.00000000 ,   5.79234567 ,   5.79234567 ,   64.2527518
0000000263,   9.00000000 ,   1.00000000 ,   2.00000000 ,   5.79234437 ,   5.79234437 ,   64.2527470
0000000264,   10.0000000 ,   1.00000000 ,   2.00000000 ,   5.79234386 ,   5.79234386 ,   64.2527453
0000000265,   0.00000000 ,   2.00000000 ,   2.00000000 ,   5.58889841 ,   5.58889841 ,   65.1836476
0000000266,   1.00000000 ,   2.00000000 ,   2.00000000 ,   5.58889964 ,   5.58889964 ,   65.1836459
0000000267,   2.00000000 ,   2.00000000 ,   2.00000000 ,   5.58890277 ,   5.58890277 ,   65.1836435
0000000268,   3.00000000 ,   2.00000000 ,   2.00000000 ,   5.58890650 ,   5.58890650 ,   65.1836427
0000000269,   4.00000000 ,   2.00000000 ,   2.00000000 ,   5.58890941 ,   5.58890941 ,   65.1836431
0000000270,   5.00000000 ,   2.00000000 ,   2.00000000 ,   5.58891050 ,   5.58891050 ,   65.1836435
0000000271,   6.00000000 ,   2.00000000 ,   2.00000000 ,   5.58890941 ,   5.58890941 ,   65.1836431
0000000272,   7.00000000 ,   2.00000000 ,   2.00000000 ,   5.58890650 ,   5.58890650 ,   65.1836427
0000000273,   8.00000000 ,   2.00000000 ,   2.00000000 ,   5.58890277 ,   5.58890277 ,   65.1836435
0000000274,   9.00000000 ,   2.00000000 ,   2.00000000 ,   5.58889964 ,   5.58889964 ,   65.1836459
0000000275,   10.0000000 ,   2.00000000 ,   2.00000000 ,   5.58889841 ,   5.58889841 ,   65.1836476
0000000276,   0.00000000 ,   3.00000000 ,   2.00000000 ,   5.38799696 ,   5.38799696 ,   65.7207622
0000000277,   1.00000000 ,   3.00000000 ,   2.00000000 ,   5.38799948 ,   5.38799948 ,   65.7207467
0000000278,   2.00000000 ,   3.00000000 ,   2.00000000 ,   5.38800579 ,   5.38800579 ,   65.7207183
0000000279,   3.00000000 ,   3.00000000 ,   2.00000000 ,   5.38801314 ,   5.38801314 ,   65.7206953
0000000280,   4.00000000 ,   3.00000000 ,   2.00000000 ,   5.38801879 ,   5.38801879 ,   65.7206827
0000000281,   5.00000000 ,   3.00000000 ,   2.00000000 ,   5.38802088 ,   5.38802088 ,   65.7206789
0000000282,   6.00000000 ,   3.00000000 ,   2.00000000 ,   5.38801879 ,   5.38801879 ,   65.7206827
0000000283,   7.00000000 ,   3.00000000 ,   2.00000000 ,   5.38801314 ,   5.38801314 ,   65.7206953
0000000284,   8.00000000 ,   3.00000000 ,   2.00000000 ,   5.38800579 ,   5.38800579 ,   65.7207183
0000000285,   9.00000000 ,   3.00000000 ,   2.00000000 ,   5.38799948 ,   5.38799948 ,   65.7207467
0000000286,   10.0000000 ,   3.00000000 ,   2.00000000 ,   5.38799696 ,   5.38799696 ,   65.7207622
0000000287,   0.00000000 ,   4.00000000 ,   2.00000000 ,   5.18847743 ,   5.18847743 ,   66.0113684
0000000288,   1.00000000 ,   4.00000000 ,   2.00000000 ,   5.18848253 ,   5.18848253 ,   66.0112846
0000000289,   2.00000000 ,   4.00000000 ,   2.00000000 ,   5.18849486 ,   5.18849486 ,   66.0111434
0000000290,   3.00000000 ,   4.00000000 ,   2.00000000 ,   5.18850871 ,   5.18850871 ,   66.0110343
0000000291,   4.00000000 ,   4.00000000 ,   2.00000000 ,   5.18851904 ,   5.18851904 ,   66.0109758
0000000292,   5.00000000 ,   4.00000000 ,   2.00000000 ,   5.18852282 ,   5.18852282 ,   66.0109583
0000000293,   6.00000000 ,   4.00000000 ,   2.00000000 ,   5.18851904 ,   5.18851904 ,   66.0109758
0000000294,   7.00000000 ,   4.00000000 ,   2.00000000 ,   5.18850871 ,   5.18850871 ,   66.0110343
0000000295,   8.00000000 ,   4.00000000 ,   2.00000000 ,   5.18849486 ,   5.18849486 ,   66.0111434
0000000296,   9.00000000 ,   4.00000000 ,   2.00000000 ,   5.18848253 ,   5.18848253 ,   66.0112846
0000000297,   10.0000000 ,   4.00000000 ,   2.00000000 ,   5.18847743 ,   5.18847743 ,   66.0113684
0000000298,   0.00000000 ,   5.00000000 ,   2.00000000 ,   4.98965850 ,   4.98965850 ,   66.1631106
0000000299,   1.00000000 ,   5.00000000 ,   2.00000000 ,   4.98966912 ,   4.98966912 ,   66.1626721
0000000300,   2.00000000 ,   5.00000000 ,   2.00000000 ,   4.98969324 ,   4.98969324 ,   66.1620277
0000000301,   3.00000000 ,   5.00000000 ,   2.00000000 ,   4.98971880 ,   4.98971880 ,   66.1615787
0000000302,   4.00000000 ,   5.00000000 ,   2.00000000 ,   4.98973704 ,   4.98973704 ,   66.1613561
0000000303,   5.00000000 ,   5.00000000 ,   2.00000000 ,   4.98974355 ,   4.98974355 ,   66.1612925
0000000304,   6.00000000 ,   5.00000000 ,   2.00000000 ,   4.98973704 ,   4.98973704 ,   66.1613561
0000000305,   7.00000000 ,   5.00000000 ,   2.00000000 ,   4.98971880 ,   4.98971880 ,   66.1615787
0000000306,   8.00000000 ,   5.00000000 ,   2.00000000 ,   4.98969324 ,   4.98969324 ,   66.1620277
0000000307,   9.00000000 ,   5.00000000 ,   2.00000000 ,   4.98966912 ,   4.98966912 ,   66.1626721
0000000308,   10.0000000 ,   5.00000000 ,   2.00000000 ,   4.98965850 ,   4.98965850 ,   66.1631106
0000000309,   0.00000000 ,   6.00000000 ,   2.00000000 ,   4.79117668 ,   4.79117668 ,   66.2470645
0000000310,   1.00000000 ,   6.00000000 ,   2.00000000 ,   4.79119998 ,   4.79119998 ,   66.2447135
0000000311,   2.00000000 ,   6.00000000 ,   2.00000000 ,   4.79124741 ,   4.79124741 ,   66.2418403
0000000312,   3.00000000 ,   6.00000000 ,   2.00000000 ,   4.79129335 ,   4.79129335 ,   66.2400876
0000000313,   4.00000000 ,   6.00000000 ,   2.00000000 ,   4.79132407 ,   4.79132407 ,   66.2393025
0000000314,   5.00000000 ,   6.00000000 ,   2.00000000 ,   4.79133465 ,   4.79133465 ,   66.2390914
0000000315,   6.00000000 ,   6.00000000 ,   2.00000000 ,   4.79132407 ,   4.79132407 ,   66.2393025
0000000316,   7.00000000 ,   6.00000000 ,   2.00000000 ,   4.79129335 ,   4.79129335 ,   66.2400876
0000000317,   8.00000000 ,   6.00000000 ,   2.00000000 ,   4.79124741 ,   4.79124741 ,   66.2418403
0000000318,   9.00000000 ,   6.00000000 ,   2.00000000 ,   4.79119998 ,   4.79119998 ,   66.2447135
0000000319,   10.0000000 ,   6.00000000 ,   2.00000000 ,   4.79117668 ,   4.79117668 ,   66.2470645
0000000320,   0.00000000 ,   7.00000000 ,   2.00000000 ,   4.59285408 ,   4.59285408 ,   66.3232498
0000000321,   1.00000000 ,   7.00000000 ,   2.00000000 ,   4.59290824 ,   4.59290824 ,   66.3102415
0000000322,   2.00000000 ,   7.00000000 ,   2.00000000 ,   4.59300031 ,   4.59300031 ,   66.2977871
0000000323,   3.00000000 ,   7.00000000 ,   2.00000000 ,   4.59307848 ,   4.59307848 ,   66.2913532
0000000324,   4.00000000 ,   7.00000000 ,   2.00000000 ,   4.59312614 ,   4.59312614 ,   66.2888058
0000000325,   5.00000000 ,   7.00000000 ,   2.00000000 ,   4.59314179 ,   4.59314179 ,   66.2881687
0000000326,   6.00000000 ,   7.00000000 ,   2.00000000 ,   4.59312614 ,   4.59312614 ,   66.2888058
0000000327,   7.00000000 ,   7.00000000 ,   2.00000000 ,   4.59307848 ,   4.59307848 ,   66.2913532
0000000328,   8.00000000 ,   7.00000000 ,   2.00000000 ,   4.59300031 ,   4.59300031 ,   66.2977871
0000000329,   9.00000000 ,   7.00000000 ,   2.00000000 ,   4.59290824 ,   4.59290824 ,   66.3102415
0000000330,   10.0000000 ,   7.00000000 ,   2.00000000 ,   4.59285408 ,   4.59285408 ,   66.3232498
0000000331,   0.00000000 ,   8.00000000 ,   2.00000000 ,   4.39463482 ,   4.39463482 ,   66.5039975
0000000332,   1.00000000 ,   8.00000000 ,   2.00000000 ,   4.39476359 ,   4.39476359 ,   66.4297116
0000000333,   2.00000000 ,   8.00000000 ,   2.00000000 ,   4.39492987 ,   4.39492987 ,   66.3784652
0000000334,   3.00000000 ,   8.00000000 ,   2.00000000 ,   4.39504719 ,   4.39504719 ,   66.3569910
0000000335,   4.00000000 ,   8.00000000 ,   2.00000000 ,   4.39511027 ,   4.39511027 ,   66.3496568
0000000336,   5.00000000 ,   8.00000000 ,   2.00000000 ,   4.39512970 ,   4.39512970 ,   66.3479729
0000000337,   6.00000000 ,   8.00000000 ,   2.00000000 ,   4.39511027 ,   4.39511027 ,   66.3496568
0000000338,   7.00000000 ,   8.00000000 ,   2.00000000 ,   4.39504719 ,   4.39504719 ,   66.3569910
0000000339,   8.00000000 ,   8.00000000 ,   2.00000000 ,   4.39492987 ,   4.39492987 ,   66.3784652
0000000340,   9.00000000 ,   8.00000000 ,   2.00000000 ,   4.39476359 ,   4.39476359 ,   66.4297116
0000000341,   10.0000000 ,   8.00000000 ,   2.00000000 ,   4.39463482 ,   4.39463482 ,   66.5039975
0000000342,   0.00000000 ,   9.00000000 ,   2.00000000 ,   4.19666732 ,   4.19666732 ,   67.1786560
0000000343,   1.00000000 ,   9.00000000 ,   2.00000000 ,   4.19693051 ,   4.19693051 ,   66.7423486
0000000344,   2.00000000 ,   9.00000000 ,   2.00000000 ,   4.19715954 ,   4.19715954 ,   66.5531987
0000000345,   3.00000000 ,   9.00000000 ,   2.00000000 ,   4.19728538 ,   4.19728538 ,   66.4927279
0000000346,   4.00000000 ,   9.00000000 ,   2.00000000 ,   4.19734282 ,   4.19734282 ,   66.4753837
0000000347,   5.00000000 ,   9.00000000 ,   2.00000000 ,   4.19735910 ,   4.19735910 ,   66.4717654
0000000348,   6.00000000 ,   9.00000000 ,   2.00000000 ,   4.19734282 ,   4.19734282 ,   66.4753837
0000000349,   7.00000000 ,   9.00000000 ,   2.00000000 ,   4.19728538 ,   4.19728538 ,   66.4927279
0000000350,   8.00000000 ,   9.00000000 ,   2.00000000 ,   4.19715954 ,   4.19715954 ,   66.5531987
0000000351,   9.00000000 ,   9.00000000 ,   2.00000000 ,   4.19693051 ,   4.19693051 ,   66.7423486
0000000352,   10.0000000 ,   9.00000000 ,   2.00000000 ,   4.19666732 ,   4.19666732 ,   67.1786560
0000000353,   0.00000000 ,   10.0000000 ,   2.00000000 ,   4.00000000 ,   4.00000000 ,   69.9734981
0000000354,   1.00000000 ,   10.0000000 ,   2.00000000 ,   4.00000000 ,   4.00000000 ,   67.3535984
0000000355,   2.00000000 ,   10.0000000 ,   2.00000000 ,   4.00000000 ,   4.00000000 ,   66.8310740
0000000356,   3.00000000 ,   10.0000000 ,   2.00000000 ,   4.00000000 ,   4.00000000 ,   66.7148328
0000000357,   4.00000000 ,   10.0000000 ,   2.00000000 ,   4.00000000 ,   4.00000000 ,   66.6871636
0000000358,   5.00000000 ,   10.0000000 ,   2.00000000 ,   4.00000000 ,   4.00000000 ,   66.6818600
0000000359,   6.00000000 ,   10.0000000 ,   2.00000000 ,   4.00000000 ,   4.00000000 ,   66.6871636
0000000360,   7.00000000 ,   10.0000000 ,   2.00000000 ,   4.00000000 ,   4.00000000 ,   66.7148328
0000000361,   8.00000000 ,   10.0000000 ,   2.00000000 ,   4.00000000 ,   4.00000000 ,   66.8310740
0000000362,   9.00000000 ,   10.0000000 ,   2.00000000 ,   4.00000000 ,   4.00000000 ,   67.3535984
0000000363,   10.0000000 ,   10.0000000 ,   2.00000000 ,   4.00000000 ,   4.00000000 ,   69.9734981
0000000364,   0.00000000 ,   0.00000000 ,   3.00000000 ,   6.00000000 ,   6.00000000 ,   61.1341283
0000000365,   1.00000000 ,   0.00000000 ,   3.00000000 ,   6.00000000 ,   6.00000000 ,   61.1341293
0000000366,   2.00000000 ,   0.00000000 ,   3.00000000 ,   6.00000000 ,   6.00000000 ,   61.1341322
0000000367,   3.00000000 ,   0.00000000 ,   3.00000000 ,   6.00000000 ,   6.00000000 ,   61.1341357
0000000368,   4.00000000 ,   0.00000000 ,   3.00000000 ,   6.00000000 ,   6.00000000 ,   61.1341386
0000000369,   5.00000000 ,   0.00000000 ,   3.00000000 ,   6.00000000 ,   6.00000000 ,   61.1341397
0000000370,   6.00000000 ,   0.00000000 ,   3.00000000 ,   6.00000000 ,   6.00000000 ,   61.1341386
0000000371,   7.00000000 ,   0.00000000 ,   3.00000000 ,   6.00000000 ,   6.00000000 ,   61.1341357
0000000372,   8.00000000 ,   0.00000000 ,   3.00000000 ,   6.00000000 ,   6.00000000 ,   61.1341322
0000000373,   9.00000000 ,   0.00000000 ,   3.00000000 ,   6.00000000 ,   6.00000000 ,   61.1341293
0000000374,   10.0000000 ,   0.00000000 ,   3.00000000 ,   6.00000000 ,   6.00000000 ,   61.1341283
0000000375,   0.00000000 ,   1.00000000 ,   3.00000000 ,   5.79265823 ,   5.79265823 ,   61.7682899
0000000376,   1.00000000 ,   1.00000000 ,   3.00000000 ,   5.79265863 ,   5.79265863 ,   61.7682902
0000000377,   2.00000000 ,   1.00000000 ,   3.00000000 ,   5.79265965 ,   5.79265965 ,   61.7682913
0000000378,   3.00000000 ,   1.00000000 ,   3.00000000 ,   5.79266089 ,   5.79266089 ,   61.7682931
0000000379,   4.00000000 ,   1.00000000 ,   3.00000000 ,   5.79266188 ,   5.79266188 ,   61.7682947
0000000380,   5.00000000 ,   1.00000000 ,   3.00000000 ,   5.79266225 ,   5.79266225 ,   61.7682953
0000000381,   6.00000000 ,   1.00000000 ,   3.00000000 ,   5.79266188 ,   5.79266188 ,   61.7682947
0000000382,   7.00000000 ,   1.00000000 ,   3.00000000 ,   5.79266089 ,   5.79266089 ,   61.7682931
0000000383,   8.00000000 ,   1.00000000 ,   3.00000000 ,   5.79265965 ,   5.79265965 ,   61.7682913
0000000384,   9.00000000 ,   1.00000000 ,   3.00000000 ,   5.79265863 ,   5.79265863 ,   61.7682902
0000000385,   10.0000000 ,   1.00000000 ,   3.00000000 ,   5.79265823 ,   5.79265823 ,   61.7682899
0000000386,   0.00000000 ,   2.00000000 ,   3.00000000 ,   5.58817231 ,   5.58817231 ,   62.2408618
0000000387,   1.00000000 ,   2.00000000 ,   3.00000000 ,   5.58817325 ,   5.58817325 ,   62.2408594
0000000388,   2.00000000 ,   2.00000000 ,   3.00000000 ,   5.58817567 ,   5.58817567 ,   62.2408546
0000000389,   3.00000000 ,   2.00000000 ,   3.00000000 ,   5.58817857 ,   5.58817857 ,   62.2408506
0000000390,   4.00000000 ,   2.00000000 ,   3.00000000 ,   5.58818086 ,   5.58818086 ,   62.2408484
0000000391,   5.00000000 ,   2.00000000 ,   3.00000000 ,   5.58818171 ,   5.58818171 ,   62.2408478
0000000392,   6.00000000 ,   2.00000000 ,   3.00000000 ,   5.58818086 ,   5.58818086 ,   62.2408484
0000000393,   7.00000000 ,   2.00000000 ,   3.00000000 ,   5.58817857 ,   5.58817857 ,   62.2408506
0000000394,   8.00000000 ,   2.00000000 ,   3.00000000 ,   5.58817567 ,   5.58817567 ,   62.2408546
0000000395,   9.00000000 ,   2.00000000 ,   3.00000000 ,   5.58817325 ,   5.58817325 ,   62.2408594
0000000396,   10.0000000 ,   2.00000000 ,   3.00000000 ,   5.58817231 ,   5.58817231 ,   62.2408618
0000000397,   0.00000000 ,   3.00000000 ,   3.00000000 ,   5.38592386 ,   5.38592386 ,   62.5479220
0000000398,   1.00000000 ,   3.00000000 ,   3.00000000 ,   5.38592572 ,   5.38592572 ,   62.5479081
0000000399,   2.00000000 ,   3.00000000 ,   3.00000000 ,   5.38593043 ,   5.38593043 ,   62.5478807
0000000400,   3.00000000 ,   3.00000000 ,   3.00000000 ,   5.38593598 ,   5.38593598 ,   62.5478564
0000000401,   4.00000000 ,   3.00000000 ,   3.00000000 ,   5.38594030 ,   5.38594030 ,   62.5478419
0000000402,   5.00000000 ,   3.00000000 ,   3.00000000 ,   5.38594191 ,   5.38594191 ,   62.5478373
0000000403,   6.00000000 ,   3.00000000 ,   3.00000000 ,   5.38594030 ,   5.38594030 ,   62.5478419
0000000404,   7.00000000 ,   3.00000000 ,   3.00000000 ,   5.38593598 ,   5.38593598 ,   62.5478564
0000000405,   8.00000000 ,   3.00000000 ,   3.00000000 ,   5.38593043 ,   5.38593043 ,   62.5478807
0000000406,   9.00000000 ,   3.00000000 ,   3.00000000 ,   5.38592572 ,   5.38592572 ,   62.5479081
0000000407,   10.0000000 ,   3.00000000 ,   3.00000000 ,   5.38592386 ,   5.38592386 ,   62.5479220
0000000408,   0.00000000 ,   4.00000000 ,   3.00000000 ,   5.18527545 ,   5.18527545 ,   62.7285196
0000000409,   1.00000000 ,   4.00000000 ,   3.00000000 ,   5.18527899 ,   5.18527899 ,   62.7284549
0000000410,   2.00000000 ,   4.00000000 ,   3.00000000 ,   5.18528775 ,   5.18528775 ,   62.7283359
0000000411,   3.00000000 ,   4.00000000 ,   3.00000000 ,   5.18529780 ,   5.18529780 ,   62.7282365
0000000412,   4.00000000 ,   4.00000000 ,   3.00000000 ,   5.18530543 ,   5.18530543 ,   62.7281795
0000000413,   5.00000000 ,   4.00000000 ,   3.00000000 ,   5.18530824 ,   5.18530824 ,   62.7281618
0000000414,   6.00000000 ,   4.00000000 ,   3.00000000 ,   5.18530543 ,   5.18530543 ,   62.7281795
0000000415,   7.00000000 ,   4.00000000 ,   3.00000000 ,   5.18529780 ,   5.18529780 ,   62.7282365
0000000416,   8.00000000 ,   4.00000000 ,   3.00000000 ,   5.18528775 ,   5.18528775 ,   62.7283359
0000000417,   9.00000000 ,   4.00000000 ,   3.00000000 ,   5.18527899 ,   5.18527899 ,   62.7284549
0000000418,   10.0000000 ,   4.00000000 ,   3.00000000 ,   5.18527545 ,   5.18527545 ,   62.7285196
0000000419,   0.00000000 ,   5.00000000 ,   3.00000000 ,   4.98573782 ,   4.98573782 ,   62.8280094
0000000420,   1.00000000 ,   5.00000000 ,   3.00000000 ,   4.98574464 ,   4.98574464 ,   62.8277131
0000000421,   2.00000000 ,   5.00000000 ,   3.00000000 ,   4.98576074 ,   4.98576074 ,   62.8272244
0000000422,   3.00000000 ,   5.00000000 ,   3.00000000 ,   4.98577840 ,   4.98577840 ,   62.8268510
0000000423,   4.00000000 ,   5.00000000 ,   3.00000000 ,   4.98579134 ,   4.98579134 ,   62.8266516
0000000424,   5.00000000 ,   5.00000000 ,   3.00000000 ,   4.98579602 ,   4.98579602 ,   62.8265920
0000000425,   6.00000000 ,   5.00000000 ,   3.00000000 ,   4.98579134 ,   4.98579134 ,   62.8266516
0000000426,   7.00000000 ,   5.00000000 ,   3.00000000 ,   4.98577840 ,   4.98577840 ,   62.8268510
0000000427,   8.00000000 ,   5.00000000 ,   3.00000000 ,   4.98576074 ,   4.98576074 ,   62.8272244
0000000428,   9.00000000 ,   5.00000000 ,   3.00000000 ,   4.98574464 ,   4.98574464 ,   62.8277131
0000000429,   10.0000000 ,   5.00000000 ,   3.00000000 ,   4.98573782 ,   4.98573782 ,   62.8280094
0000000430,   0.00000000 ,   6.00000000 ,   3.00000000 ,   4.78699668 ,   4.78699668 ,   62.8856474
0000000431,   1.00000000 ,   6.00000000 ,   3.00000000 ,   4.78701011 ,   4.78701011 ,   62.8842814
0000000432,   2.00000000 ,   6.00000000 ,   3.00000000 ,   4.78703943 ,   4.78703943 ,   62.8823353
0000000433,   3.00000000 ,   6.00000000 ,   3.00000000 ,   4.78706942 ,   4.78706942 ,   62.8810052
0000000434,   4.00000000 ,   6.00000000 ,   3.00000000 ,   4.78709028 ,   4.78709028 ,   62.8803536
0000000435,   5.00000000 ,   6.00000000 ,   3.00000000 ,   4.78709762 ,   4.78709762 ,   62.8801686
0000000436,   6.00000000 ,   6.00000000 ,   3.00000000 ,   4.78709028 ,   4.78709028 ,   62.8803536
0000000437,   7.00000000 ,   6.00000000 ,   3.00000000 ,   4.78706942 ,   4.78706942 ,   62.8810052
0000000438,   8.00000000 ,   6.00000000 ,   3.00000000 ,   4.78703942 ,   4.78703942 ,   62.8823353
0000000439,   9.00000000 ,   6.00000000 ,   3.00000000 ,   4.78701011 ,   4.78701011 ,   62.8842814
0000000440,   10.0000000 ,   6.00000000 ,   3.00000000 ,   4.78699668 ,   4.78699668 ,   62.8856474
0000000441,   0.00000000 ,   7.00000000 ,   3.00000000 ,   4.58889148 ,   4.58889148 ,   62.9424101
0000000442,   1.00000000 ,   7.00000000 ,   3.00000000 ,   4.58891852 ,   4.58891852 ,   62.9360959
0000000443,   2.00000000 ,   7.00000000 ,   3.00000000 ,   4.58897037 ,   4.58897037 ,   62.9286543
0000000444,   3.00000000 ,   7.00000000 ,   3.00000000 ,   4.58901826 ,   4.58901826 ,   62.9242104
0000000445,   4.00000000 ,   7.00000000 ,   3.00000000 ,   4.58904920 ,   4.58904920 ,   62.9222448
0000000446,   5.00000000 ,   7.00000000 ,   3.00000000 ,   4.58905966 ,   4.58905966 ,   62.9217192
0000000447,   6.00000000 ,   7.00000000 ,   3.00000000 ,   4.58904920 ,   4.58904920 ,   62.9222448
0000000448,   7.00000000 ,   7.00000000 ,   3.00000000 ,   4.58901826 ,   4.58901826 ,   62.9242104
0000000449,   8.00000000 ,   7.00000000 ,   3.00000000 ,   4.58897037 ,   4.58897037 ,   62.9286543
0000000450,   9.00000000 ,   7.00000000 ,   3.00000000 ,   4.58891852 ,   4.58891852 ,   62.9360959
0000000451,   10.0000000 ,   7.00000000 ,   3.00000000 ,   4.58889148 ,   4.58889148 ,   62.9424101
0000000452,   0.00000000 ,   8.00000000 ,   3.00000000 ,   4.39141164 ,   4.39141164 ,   63.0781292
0000000453,   1.00000000 ,   8.00000000 ,   3.00000000 ,   4.39146507 ,   4.39146507 ,   63.0493811
0000000454,   2.00000000 ,   8.00000000 ,   3.00000000 ,   4.39154895 ,   4.39154895 ,   63.0227999
0000000455,   3.00000000 ,   8.00000000 ,   3.00000000 ,   4.39161605 ,   4.39161605 ,   63.0092883
0000000456,   4.00000000 ,   8.00000000 ,   3.00000000 ,   4.39165526 ,   4.39165526 ,   63.0039695
0000000457,   5.00000000 ,   8.00000000 ,   3.00000000 ,   4.39166785 ,   4.39166785 ,   63.0026400
0000000458,   6.00000000 ,   8.00000000 ,   3.00000000 ,   4.39165526 ,   4.39165526 ,   63.0039695
0000000459,   7.00000000 ,   8.00000000 ,   3.00000000 ,   4.39161605 ,   4.39161605 ,   63.0092883
0000000460,   8.00000000 ,   8.00000000 ,   3.00000000 ,   4.39154895 ,   4.39154895 ,   63.0227999
0000000461,   9.00000000 ,   8.00000000 ,   3.00000000 ,   4.39146507 ,   4.39146507 ,   63.0493811
0000000462,   10.0000000 ,   8.00000000 ,   3.00000000 ,   4.39141164 ,   4.39141164 ,   63.0781292
0000000463,   0.00000000 ,   9.00000000 ,   3.00000000 ,   4.19479560 ,   4.19479560 ,   63.5374382
0000000464,   1.00000000 ,   9.00000000 ,   3.00000000 ,   4.19488209 ,   4.19488209 ,   63.4139441
0000000465,   2.00000000 ,   9.00000000 ,   3.00000000 ,   4.19498400 ,   4.19498400 ,   63.3299074
0000000466,   3.00000000 ,   9.00000000 ,   3.00000000 ,   4.19505136 ,   4.19505136 ,   63.2944200
0000000467,   4.00000000 ,   9.00000000 ,   3.00000000 ,   4.19508595 ,   4.19508595 ,   63.2820755
0000000468,   5.00000000 ,   9.00000000 ,   3.00000000 ,   4.19509635 ,   4.19509635 ,   63.2791940
0000000469,   6.00000000 ,   9.00000000 ,   3.00000000 ,   4.19508595 ,   4.19508595 ,   63.2820755
0000000470,   7.00000000 ,   9.00000000 ,   3.00000000 ,   4.19505136 ,   4.19505136 ,   63.2944200
0000000471,   8.00000000 ,   9.00000000 ,   3.00000000 ,   4.19498400 ,   4.19498400 ,   63.3299074
0000000472,   9.00000000 ,   9.00000000 ,   3.00000000 ,   4.19488209 ,   4.19488209 ,   63.4139441
0000000473,   10.0000000 ,   9.00000000 ,   3.00000000 ,   4.19479560 ,   4.19479560 ,   63.5374382
0000000474,   0.00000000 ,   10.0000000 ,   3.00000000 ,   4.00000000 ,   4.00000000 ,   65.1628443
0000000475,   1.00000000 ,   10.0000000 ,   3.00000000 ,   4.00000000 ,   4.00000000 ,   64.7201071
0000000476,   2.00000000 ,   10.0000000 ,   3.00000000 ,   4.00000000 ,   4.00000000 ,   64.5104807
0000000477,   3.00000000 ,   10.0000000 ,   3.00000000 ,   4.00000000 ,   4.00000000 ,   64.4361956
0000000478,   4.00000000 ,   10.0000000 ,   3.00000000 ,   4.00000000 ,   4.00000000 ,   64.4126910
0000000479,   5.00000000 ,   10.0000000 ,   3.00000000 ,   4.00000000 ,   4.00000000 ,   64.4074495
0000000480,   6.00000000 ,   10.0000000 ,   3.00000000 ,   4.00000000 ,   4.00000000 ,   64.4126910
0000000481,   7.00000000 ,   10.0000000 ,   3.00000000 ,   4.00000000 ,   4.00000000 ,   64.4361956
0000000482,   8.00000000 ,   10.0000000 ,   3.00000000 ,   4.00000000 ,   4.00000000 ,   64.5104807
0000000483,   9.00000000 ,   10.0000000 ,   3.00000000 ,   4.00000000 ,   4.00000000 ,   64.7201071
0000000484,   10.0000000 ,   10.0000000 ,   3.00000000 ,   4.00000000 ,   4.00000000 ,   65.1628443
0000000485,   0.00000000 ,   0.00000000 ,   4.00000000 ,   6.00000000 ,   6.00000000 ,   60.6368685
0000000486,   1.00000000 ,   0.00000000 ,   4.00000000 ,   6.00000000 ,   6.00000000 ,   60.6368685
0000000487,   2.00000000 ,   0.00000000 ,   4.00000000 ,   6.00000000 ,   6.00000000 ,   60.6368686
