node ,  Permeability (m**2) in X ,  Permeability (m**2) in Y ,  Permeability (m**2) in Z ,  Porosity ,  Rock bulk density (kg/m**3) ,  Rock specific heat (MJ/kg*K) ,  Capillary pressure (MPa)
0000000879,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000880,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000881,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000882,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000883,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000884,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000885,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000886,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000887,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000888,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000889,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000890,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000891,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000892,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000893,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000894,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000895,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000896,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000897,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000898,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000899,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000900,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000901,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000902,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000903,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000904,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000905,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000906,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000907,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000908,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000909,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000910,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000911,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000912,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000913,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000914,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000915,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000916,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000917,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000918,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000919,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000920,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000921,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000922,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000923,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000924,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000925,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000926,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000927,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000928,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000929,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000930,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000931,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000932,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000933,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000934,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000935,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000936,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000937,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000938,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000939,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000940,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000941,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000942,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000943,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000944,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000945,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000946,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000947,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000948,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000949,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000950,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000951,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000952,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000953,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000954,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000955,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000956,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000957,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000958,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000959,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000960,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000961,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000962,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000963,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000964,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000965,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000966,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000967,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000968,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000969,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000970,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000971,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000972,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000973,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000974,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000975,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000976,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000977,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000978,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000979,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000980,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000981,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000982,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000983,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000984,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000985,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000986,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000987,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000988,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000989,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000990,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000991,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000992,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000993,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000994,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000995,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000996,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000997,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000998,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000000999,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001000,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001001,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001002,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001003,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001004,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001005,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001006,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001007,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001008,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001009,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001010,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001011,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001012,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001013,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001014,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001015,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001016,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001017,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001018,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001019,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001020,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001021,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001022,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001023,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001024,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001025,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001026,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001027,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001028,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001029,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001030,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001031,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001032,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001033,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001034,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001035,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001036,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001037,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001038,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001039,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001040,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001041,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001042,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001043,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001044,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001045,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001046,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001047,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001048,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001049,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001050,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001051,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001052,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001053,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001054,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001055,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001056,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001057,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001058,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001059,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001060,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001061,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001062,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001063,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001064,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001065,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001066,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001067,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001068,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001069,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001070,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001071,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001072,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001073,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001074,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001075,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001076,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001077,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001078,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001079,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001080,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001081,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001082,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001083,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001084,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001085,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001086,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001087,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001088,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001089,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001090,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001091,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001092,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001093,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001094,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001095,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001096,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001097,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
0000001098,    1.000000E-14,    1.000000E-14,    1.000000E-15,    0.100000    ,     2500.00    ,    1.000000E-03,     0.00000
