Node,  X Coordinate (m),  Y Coordinate (m),  Z Coordinate (m),  Advective X Heat Flux (MW/m2),  Advective Y Heat Flux (MW/m2),  Advective Z Heat Flux (MW/m2),  Conductive X Heat Flux (MW/m2),  Conductive Y Heat Flux (MW/m2),  Conductive Z Heat Flux (MW/m2)
0000000001,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,  -0.968113349E-12,    0.00000000    ,    0.00000000    ,  -0.181870519E-16
0000000002,    1.00000000    ,    0.00000000    ,    0.00000000    ,   0.139367425E-04,    0.00000000    ,  -0.509036858E-12,   0.260406642E-09,    0.00000000    ,  -0.951558832E-17
0000000003,    2.00000000    ,    0.00000000    ,    0.00000000    ,   0.129050993E-04,    0.00000000    ,  -0.306232468E-12,   0.242616930E-09,    0.00000000    ,  -0.583213478E-17
0000000004,    3.00000000    ,    0.00000000    ,    0.00000000    ,   0.118879127E-04,  -0.125728472E-11,  -0.122416332E-12,   0.223502586E-09,  -0.236354936E-16,  -0.222541985E-17
0000000005,    4.00000000    ,    0.00000000    ,    0.00000000    ,   0.108942711E-04,  -0.144958259E-11,  -0.167342489E-12,   0.204828434E-09,  -0.272805778E-16,  -0.322302185E-17
0000000006,    5.00000000    ,    0.00000000    ,    0.00000000    ,   0.993247592E-05,  -0.117982264E-11,    0.00000000    ,   0.186751205E-09,  -0.221774599E-16,    0.00000000    
0000000007,    6.00000000    ,    0.00000000    ,    0.00000000    ,   0.900978842E-05,  -0.545963708E-12,    0.00000000    ,   0.169407556E-09,  -0.102829745E-16,    0.00000000    
0000000008,    7.00000000    ,    0.00000000    ,    0.00000000    ,   0.813226877E-05,  -0.230970737E-12,  -0.385315855E-12,   0.152911692E-09,  -0.433573177E-17,  -0.721342985E-17
0000000009,    8.00000000    ,    0.00000000    ,    0.00000000    ,   0.730467573E-05,  -0.546266479E-12,  -0.236384310E-12,   0.137353367E-09,  -0.102062359E-16,  -0.441247039E-17
0000000010,    9.00000000    ,    0.00000000    ,    0.00000000    ,   0.653043326E-05,  -0.102954222E-11,    0.00000000    ,   0.122797213E-09,  -0.193765004E-16,    0.00000000    
0000000011,    10.0000000    ,    0.00000000    ,    0.00000000    ,   0.581166749E-05,  -0.123396903E-11,    0.00000000    ,   0.109283425E-09,  -0.232518005E-16,    0.00000000    
0000000012,    11.0000000    ,    0.00000000    ,    0.00000000    ,   0.514929553E-05,  -0.112907370E-11,    0.00000000    ,   0.968294314E-10,  -0.213717044E-16,    0.00000000    
0000000013,    12.0000000    ,    0.00000000    ,    0.00000000    ,   0.454314951E-05,  -0.897026252E-12,  -0.109006315E-12,   0.854322293E-10,  -0.168441261E-16,  -0.211031193E-17
0000000014,    13.0000000    ,    0.00000000    ,    0.00000000    ,   0.399212550E-05,  -0.684469752E-12,  -0.229619330E-12,   0.750711854E-10,  -0.128153488E-16,  -0.433573177E-17
0000000015,    14.0000000    ,    0.00000000    ,    0.00000000    ,   0.349434619E-05,  -0.541231118E-12,  -0.218924628E-12,   0.657110986E-10,  -0.101678665E-16,  -0.410551593E-17
0000000016,    15.0000000    ,    0.00000000    ,    0.00000000    ,   0.304732573E-05,  -0.459292193E-12,  -0.138312184E-12,   0.573053028E-10,  -0.863309424E-17,  -0.257074362E-17
0000000017,    16.0000000    ,    0.00000000    ,    0.00000000    ,   0.264812756E-05,  -0.412837839E-12,  -0.423686076E-13,   0.497986393E-10,  -0.778896947E-17,  -0.805755462E-18
0000000018,    17.0000000    ,    0.00000000    ,    0.00000000    ,   0.229350929E-05,  -0.378696527E-12,    0.00000000    ,   0.431301826E-10,  -0.713669124E-17,    0.00000000    
0000000019,    18.0000000    ,    0.00000000    ,    0.00000000    ,   0.198005090E-05,  -0.343204289E-12,    0.00000000    ,   0.372356561E-10,  -0.644604370E-17,    0.00000000    
0000000020,    19.0000000    ,    0.00000000    ,    0.00000000    ,   0.170426423E-05,  -0.301501930E-12,    0.00000000    ,   0.320494917E-10,  -0.564028824E-17,    0.00000000    
0000000021,    20.0000000    ,    0.00000000    ,    0.00000000    ,   0.146268308E-05,  -0.255612369E-12,    0.00000000    ,   0.275065270E-10,  -0.479616347E-17,    0.00000000    
0000000022,    21.0000000    ,    0.00000000    ,    0.00000000    ,   0.125193465E-05,  -0.212384196E-12,    0.00000000    ,   0.235433507E-10,  -0.395203870E-17,    0.00000000    
0000000023,    22.0000000    ,    0.00000000    ,    0.00000000    ,   0.106879360E-05,  -0.178660824E-12,    0.00000000    ,   0.200993201E-10,  -0.337649908E-17,    0.00000000    
0000000024,    23.0000000    ,    0.00000000    ,    0.00000000    ,   0.910220592E-06,  -0.155646690E-12,    0.00000000    ,   0.171172872E-10,  -0.295443670E-17,    0.00000000    
0000000025,    24.0000000    ,    0.00000000    ,    0.00000000    ,   0.773387470E-06,  -0.138204659E-12,    0.00000000    ,   0.145440729E-10,  -0.260911293E-17,    0.00000000    
0000000026,    25.0000000    ,    0.00000000    ,    0.00000000    ,   0.655691431E-06,  -0.119964826E-12,    0.00000000    ,   0.123307345E-10,  -0.226378916E-17,    0.00000000    
0000000027,    26.0000000    ,    0.00000000    ,    0.00000000    ,   0.554760177E-06,  -0.988013193E-13,    0.00000000    ,   0.104326624E-10,  -0.191846539E-17,    0.00000000    
0000000028,    27.0000000    ,    0.00000000    ,    0.00000000    ,   0.468450042E-06,  -0.775297484E-13,    0.00000000    ,   0.880954598E-11,  -0.145803369E-17,    0.00000000    
0000000029,    28.0000000    ,    0.00000000    ,    0.00000000    ,   0.394838774E-06,  -0.604147050E-13,    0.00000000    ,   0.742523737E-11,  -0.111270992E-17,    0.00000000    
0000000030,    29.0000000    ,    0.00000000    ,    0.00000000    ,   0.332214514E-06,  -0.494713753E-13,    0.00000000    ,   0.624754519E-11,  -0.920863386E-18,    0.00000000    
0000000031,    30.0000000    ,    0.00000000    ,    0.00000000    ,   0.279062247E-06,  -0.435467397E-13,    0.00000000    ,   0.524797914E-11,  -0.805755462E-18,    0.00000000    
0000000032,    31.0000000    ,    0.00000000    ,    0.00000000    ,   0.234048760E-06,  -0.398534930E-13,    0.00000000    ,   0.440146780E-11,  -0.767386155E-18,    0.00000000    
0000000033,    32.0000000    ,    0.00000000    ,    0.00000000    ,   0.196006877E-06,  -0.359389128E-13,    0.00000000    ,   0.368606200E-11,  -0.690647539E-18,    0.00000000    
0000000034,    33.0000000    ,    0.00000000    ,    0.00000000    ,   0.163919598E-06,  -0.307143306E-13,    0.00000000    ,   0.308263661E-11,  -0.575539616E-18,    0.00000000    
0000000035,    34.0000000    ,    0.00000000    ,    0.00000000    ,   0.136904592E-06,  -0.242955623E-13,    0.00000000    ,   0.257459885E-11,  -0.422062385E-18,    0.00000000    
0000000036,    35.0000000    ,    0.00000000    ,    0.00000000    ,   0.114199391E-06,  -0.174521386E-13,    0.00000000    ,   0.214761012E-11,  -0.345323770E-18,    0.00000000    
0000000037,    36.0000000    ,    0.00000000    ,    0.00000000    ,   0.951475132E-07,  -0.111080110E-13,    0.00000000    ,   0.178932462E-11,  -0.230215846E-18,    0.00000000    
0000000038,    37.0000000    ,    0.00000000    ,    0.00000000    ,   0.791856443E-07,  -0.607131508E-14,    0.00000000    ,   0.148914921E-11,  -0.115107923E-18,    0.00000000    
0000000039,    38.0000000    ,    0.00000000    ,    0.00000000    ,   0.658319391E-07,  -0.288509697E-14,    0.00000000    ,   0.123802232E-11,  -0.383693077E-19,    0.00000000    
0000000040,    39.0000000    ,    0.00000000    ,    0.00000000    ,   0.546754435E-07,  -0.168833497E-14,    0.00000000    ,   0.102821549E-11,  -0.383693077E-19,    0.00000000    
0000000041,    40.0000000    ,    0.00000000    ,    0.00000000    ,   0.453666164E-07,  -0.215931856E-14,    0.00000000    ,   0.853155677E-12,  -0.383693077E-19,    0.00000000    
0000000042,    41.0000000    ,    0.00000000    ,    0.00000000    ,   0.376088979E-07,  -0.357226942E-14,    0.00000000    ,   0.707265517E-12,  -0.383693077E-19,    0.00000000    
0000000043,    42.0000000    ,    0.00000000    ,    0.00000000    ,   0.311512627E-07,  -0.503926751E-14,    0.00000000    ,   0.585824586E-12,  -0.767386155E-19,    0.00000000    
0000000044,    43.0000000    ,    0.00000000    ,    0.00000000    ,   0.257816834E-07,  -0.578563487E-14,    0.00000000    ,   0.484845354E-12,  -0.767386155E-19,    0.00000000    
0000000045,    44.0000000    ,    0.00000000    ,    0.00000000    ,   0.213214274E-07,  -0.539958260E-14,    0.00000000    ,   0.400966633E-12,  -0.767386155E-19,    0.00000000    
0000000046,    45.0000000    ,    0.00000000    ,    0.00000000    ,   0.176201070E-07,  -0.390684759E-14,    0.00000000    ,   0.331360334E-12,  -0.767386155E-19,    0.00000000    
0000000047,    46.0000000    ,    0.00000000    ,    0.00000000    ,   0.145514032E-07,  -0.170120304E-14,    0.00000000    ,   0.273650900E-12,  -0.383693077E-19,    0.00000000    
0000000048,    47.0000000    ,    0.00000000    ,    0.00000000    ,   0.120093880E-07,    0.00000000    ,    0.00000000    ,   0.225846235E-12,    0.00000000    ,    0.00000000    
0000000049,    48.0000000    ,    0.00000000    ,    0.00000000    ,   0.990537275E-08,    0.00000000    ,    0.00000000    ,   0.186278538E-12,    0.00000000    ,    0.00000000    
0000000050,    49.0000000    ,    0.00000000    ,    0.00000000    ,   0.816521462E-08,    0.00000000    ,    0.00000000    ,   0.153553471E-12,    0.00000000    ,    0.00000000    
0000000051,    50.0000000    ,    0.00000000    ,    0.00000000    ,   0.672702120E-08,    0.00000000    ,    0.00000000    ,   0.126507138E-12,    0.00000000    ,    0.00000000    
0000000052,    51.0000000    ,    0.00000000    ,    0.00000000    ,   0.553919770E-08,    0.00000000    ,    0.00000000    ,   0.104169025E-12,    0.00000000    ,    0.00000000    
0000000053,    52.0000000    ,    0.00000000    ,    0.00000000    ,   0.455878906E-08,    0.00000000    ,    0.00000000    ,   0.857317673E-13,    0.00000000    ,    0.00000000    
0000000054,    53.0000000    ,    0.00000000    ,    0.00000000    ,   0.375007542E-08,    0.00000000    ,    0.00000000    ,   0.705232097E-13,    0.00000000    ,    0.00000000    
0000000055,    54.0000000    ,    0.00000000    ,    0.00000000    ,   0.308338483E-08,  -0.787546296E-15,    0.00000000    ,   0.579855012E-13,    0.00000000    ,    0.00000000    
0000000056,    55.0000000    ,    0.00000000    ,    0.00000000    ,   0.253409231E-08,  -0.194055525E-14,    0.00000000    ,   0.476556778E-13,  -0.383693077E-19,    0.00000000    
0000000057,    56.0000000    ,    0.00000000    ,    0.00000000    ,   0.208177831E-08,  -0.272552786E-14,    0.00000000    ,   0.391495092E-13,  -0.767386155E-19,    0.00000000    
0000000058,    57.0000000    ,    0.00000000    ,    0.00000000    ,   0.170952299E-08,  -0.311415364E-14,    0.00000000    ,   0.321489523E-13,    0.00000000    ,    0.00000000    
0000000059,    58.0000000    ,    0.00000000    ,    0.00000000    ,   0.140331616E-08,  -0.314246412E-14,    0.00000000    ,   0.263905250E-13,  -0.115107923E-18,    0.00000000    
0000000060,    59.0000000    ,    0.00000000    ,    0.00000000    ,   0.115156454E-08,  -0.288252237E-14,    0.00000000    ,   0.216560977E-13,  -0.383693077E-19,    0.00000000    
0000000061,    60.0000000    ,    0.00000000    ,    0.00000000    ,   0.944681313E-09,  -0.243212824E-14,  -0.114786158E-14,   0.177655266E-13,  -0.767386155E-19,  -0.767386155E-19
0000000062,    61.0000000    ,    0.00000000    ,    0.00000000    ,   0.774744296E-09,  -0.187363953E-14,  -0.225454427E-14,   0.145696703E-13,  -0.383693077E-19,  -0.383693077E-19
0000000063,    62.0000000    ,    0.00000000    ,    0.00000000    ,   0.635211613E-09,  -0.127654562E-14,  -0.289796444E-14,   0.119456317E-13,    0.00000000    ,  -0.383693077E-19
0000000064,    63.0000000    ,    0.00000000    ,    0.00000000    ,   0.520685193E-09,  -0.700041144E-15,  -0.312702202E-14,   0.979192407E-14,    0.00000000    ,  -0.767386155E-19
0000000065,    64.0000000    ,    0.00000000    ,    0.00000000    ,   0.426714112E-09,  -0.172436605E-15,  -0.300348535E-14,   0.802474887E-14,    0.00000000    ,  -0.115107923E-18
0000000066,    65.0000000    ,    0.00000000    ,    0.00000000    ,   0.349631171E-09,    0.00000000    ,  -0.260971220E-14,   0.657504131E-14,    0.00000000    ,  -0.383693077E-19
0000000067,    66.0000000    ,    0.00000000    ,    0.00000000    ,   0.286417070E-09,    0.00000000    ,  -0.202548669E-14,   0.538632179E-14,    0.00000000    ,  -0.767386155E-19
0000000068,    67.0000000    ,    0.00000000    ,    0.00000000    ,   0.234587666E-09,    0.00000000    ,  -0.132287187E-14,   0.441158789E-14,    0.00000000    ,    0.00000000    
0000000069,    68.0000000    ,    0.00000000    ,    0.00000000    ,   0.192100439E-09,    0.00000000    ,  -0.568783429E-15,   0.361266217E-14,  -0.383693077E-19,  -0.383693077E-19
0000000070,    69.0000000    ,    0.00000000    ,    0.00000000    ,   0.157276970E-09,    0.00000000    ,    0.00000000    ,   0.295769809E-14,    0.00000000    ,  -0.383693077E-19
0000000071,    70.0000000    ,    0.00000000    ,    0.00000000    ,   0.128738773E-09,    0.00000000    ,    0.00000000    ,   0.242102658E-14,    0.00000000    ,    0.00000000    
0000000072,    71.0000000    ,    0.00000000    ,    0.00000000    ,   0.105354239E-09,    0.00000000    ,    0.00000000    ,   0.198127594E-14,    0.00000000    ,    0.00000000    
0000000073,    72.0000000    ,    0.00000000    ,    0.00000000    ,   0.861948048E-10,    0.00000000    ,    0.00000000    ,   0.162094977E-14,    0.00000000    ,    0.00000000    
0000000074,    73.0000000    ,    0.00000000    ,    0.00000000    ,   0.704987937E-10,    0.00000000    ,    0.00000000    ,   0.132577469E-14,    0.00000000    ,    0.00000000    
0000000075,    74.0000000    ,    0.00000000    ,    0.00000000    ,   0.576416193E-10,    0.00000000    ,    0.00000000    ,   0.108404805E-14,  -0.383693077E-19,    0.00000000    
0000000076,    75.0000000    ,    0.00000000    ,    0.00000000    ,   0.471112015E-10,    0.00000000    ,    0.00000000    ,   0.885947316E-15,    0.00000000    ,    0.00000000    
0000000077,    76.0000000    ,    0.00000000    ,    0.00000000    ,   0.384878090E-10,    0.00000000    ,    0.00000000    ,   0.723798621E-15,    0.00000000    ,    0.00000000    
0000000078,    77.0000000    ,    0.00000000    ,    0.00000000    ,   0.314274283E-10,    0.00000000    ,    0.00000000    ,   0.591002447E-15,    0.00000000    ,    0.00000000    
0000000079,    78.0000000    ,    0.00000000    ,    0.00000000    ,   0.256481074E-10,    0.00000000    ,    0.00000000    ,   0.482302198E-15,    0.00000000    ,    0.00000000    
0000000080,    79.0000000    ,    0.00000000    ,    0.00000000    ,   0.209187710E-10,    0.00000000    ,    0.00000000    ,   0.393400512E-15,    0.00000000    ,    0.00000000    
0000000081,    80.0000000    ,    0.00000000    ,    0.00000000    ,   0.170500219E-10,    0.00000000    ,    0.00000000    ,   0.320690674E-15,    0.00000000    ,    0.00000000    
0000000082,    81.0000000    ,    0.00000000    ,    0.00000000    ,   0.138866158E-10,    0.00000000    ,    0.00000000    ,   0.261141508E-15,    0.00000000    ,    0.00000000    
0000000083,    82.0000000    ,    0.00000000    ,    0.00000000    ,   0.113012712E-10,    0.00000000    ,    0.00000000    ,   0.212527596E-15,    0.00000000    ,    0.00000000    
0000000084,    83.0000000    ,    0.00000000    ,    0.00000000    ,   0.918962281E-11,    0.00000000    ,    0.00000000    ,   0.172776993E-15,    0.00000000    ,    0.00000000    
0000000085,    84.0000000    ,    0.00000000    ,    0.00000000    ,   0.746610092E-11,    0.00000000    ,    0.00000000    ,   0.140470036E-15,  -0.383693077E-19,    0.00000000    
0000000086,    85.0000000    ,    0.00000000    ,    0.00000000    ,   0.606052383E-11,    0.00000000    ,    0.00000000    ,   0.113918475E-15,    0.00000000    ,    0.00000000    
0000000087,    86.0000000    ,    0.00000000    ,    0.00000000    ,   0.491533631E-11,    0.00000000    ,    0.00000000    ,   0.924700316E-16,    0.00000000    ,    0.00000000    
0000000088,    87.0000000    ,    0.00000000    ,    0.00000000    ,   0.398335764E-11,    0.00000000    ,    0.00000000    ,   0.748968887E-16,    0.00000000    ,    0.00000000    
0000000089,    88.0000000    ,    0.00000000    ,    0.00000000    ,   0.322590540E-11,    0.00000000    ,    0.00000000    ,   0.606618755E-16,    0.00000000    ,    0.00000000    
0000000090,    89.0000000    ,    0.00000000    ,    0.00000000    ,   0.261131045E-11,    0.00000000    ,    0.00000000    ,   0.491127139E-16,    0.00000000    ,    0.00000000    
0000000091,    90.0000000    ,    0.00000000    ,    0.00000000    ,   0.211364554E-11,    0.00000000    ,    0.00000000    ,   0.397506028E-16,    0.00000000    ,    0.00000000    
0000000092,    91.0000000    ,    0.00000000    ,    0.00000000    ,   0.171173700E-11,  -0.257368067E-17,    0.00000000    ,   0.321534799E-16,    0.00000000    ,    0.00000000    
0000000093,    92.0000000    ,    0.00000000    ,    0.00000000    ,   0.138831284E-11,  -0.128684033E-16,    0.00000000    ,   0.261678679E-16,  -0.383693077E-19,    0.00000000    
0000000094,    93.0000000    ,    0.00000000    ,    0.00000000    ,   0.112935681E-11,  -0.257368067E-16,    0.00000000    ,   0.211798579E-16,    0.00000000    ,    0.00000000    
0000000095,    94.0000000    ,    0.00000000    ,    0.00000000    ,   0.923524129E-12,  -0.360315294E-16,    0.00000000    ,   0.174196657E-16,  -0.383693077E-19,    0.00000000    
0000000096,    95.0000000    ,    0.00000000    ,    0.00000000    ,   0.761719399E-12,  -0.488999327E-16,    0.00000000    ,   0.143117518E-16,    0.00000000    ,    0.00000000    
0000000097,    96.0000000    ,    0.00000000    ,    0.00000000    ,   0.636715729E-12,  -0.591946554E-16,    0.00000000    ,   0.119328547E-16,    0.00000000    ,    0.00000000    
0000000098,    97.0000000    ,    0.00000000    ,    0.00000000    ,   0.542889627E-12,  -0.720630588E-16,    0.00000000    ,   0.102829745E-16,  -0.383693077E-19,  -0.383693077E-19
0000000099,    98.0000000    ,    0.00000000    ,    0.00000000    ,   0.475958487E-12,  -0.720630588E-16,    0.00000000    ,   0.890167939E-17,    0.00000000    ,    0.00000000    
0000000100,    99.0000000    ,    0.00000000    ,    0.00000000    ,   0.432836468E-12,  -0.540472941E-16,    0.00000000    ,   0.813429324E-17,    0.00000000    ,    0.00000000    
0000000101,    100.000000    ,    0.00000000    ,    0.00000000    ,   0.411544408E-12,    0.00000000    ,    0.00000000    ,   0.775060016E-17,    0.00000000    ,    0.00000000    
0000000102,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,   0.245345370E-11,  -0.386619334E-11,    0.00000000    ,   0.461199079E-16,  -0.725947302E-16
0000000103,    1.00000000    ,    1.00000000    ,    0.00000000    ,   0.139367405E-04,   0.437631517E-12,  -0.121080198E-11,   0.260406605E-09,   0.828777047E-17,  -0.228297381E-16
0000000104,    2.00000000    ,    1.00000000    ,    0.00000000    ,   0.129050989E-04,   0.145429084E-13,  -0.119160216E-11,   0.242616922E-09,   0.230215846E-18,  -0.223693064E-16
0000000105,    3.00000000    ,    1.00000000    ,    0.00000000    ,   0.118879114E-04,    0.00000000    ,  -0.999332706E-12,   0.223502562E-09,    0.00000000    ,  -0.187242222E-16
0000000106,    4.00000000    ,    1.00000000    ,    0.00000000    ,   0.108942709E-04,    0.00000000    ,  -0.711883158E-12,   0.204828431E-09,    0.00000000    ,  -0.133525191E-16
0000000107,    5.00000000    ,    1.00000000    ,    0.00000000    ,   0.993247619E-05,    0.00000000    ,    0.00000000    ,   0.186751211E-09,    0.00000000    ,    0.00000000    
0000000108,    6.00000000    ,    1.00000000    ,    0.00000000    ,   0.900978905E-05,    0.00000000    ,  -0.325420304E-12,   0.169407568E-09,    0.00000000    ,  -0.606235062E-17
0000000109,    7.00000000    ,    1.00000000    ,    0.00000000    ,   0.813226909E-05,    0.00000000    ,  -0.968420577E-12,   0.152911698E-09,    0.00000000    ,  -0.182254212E-16
0000000110,    8.00000000    ,    1.00000000    ,    0.00000000    ,   0.730467542E-05,    0.00000000    ,  -0.866765634E-12,   0.137353361E-09,    0.00000000    ,  -0.163453251E-16
0000000111,    9.00000000    ,    1.00000000    ,    0.00000000    ,   0.653043277E-05,    0.00000000    ,  -0.452205951E-12,   0.122797203E-09,    0.00000000    ,  -0.855635562E-17
0000000112,    10.0000000    ,    1.00000000    ,    0.00000000    ,   0.581166729E-05,    0.00000000    ,  -0.253007945E-12,   0.109283421E-09,    0.00000000    ,  -0.471942485E-17
0000000113,    11.0000000    ,    1.00000000    ,    0.00000000    ,   0.514929564E-05,    0.00000000    ,  -0.281521389E-12,   0.968294332E-10,    0.00000000    ,  -0.521822585E-17
0000000114,    12.0000000    ,    1.00000000    ,    0.00000000    ,   0.454314974E-05,    0.00000000    ,  -0.350579112E-12,   0.854322339E-10,    0.00000000    ,  -0.667625955E-17
0000000115,    13.0000000    ,    1.00000000    ,    0.00000000    ,   0.399212571E-05,    0.00000000    ,  -0.364226249E-12,   0.750711894E-10,    0.00000000    ,  -0.690647539E-17
0000000116,    14.0000000    ,    1.00000000    ,    0.00000000    ,   0.349434633E-05,    0.00000000    ,  -0.325080978E-12,   0.657111012E-10,    0.00000000    ,  -0.613908924E-17
0000000117,    15.0000000    ,    1.00000000    ,    0.00000000    ,   0.304732581E-05,    0.00000000    ,  -0.259794755E-12,   0.573053043E-10,    0.00000000    ,  -0.491127139E-17
0000000118,    16.0000000    ,    1.00000000    ,    0.00000000    ,   0.264812761E-05,    0.00000000    ,  -0.191019055E-12,   0.497986401E-10,    0.00000000    ,  -0.364508423E-17
0000000119,    17.0000000    ,    1.00000000    ,    0.00000000    ,   0.229350932E-05,    0.00000000    ,  -0.132327592E-12,   0.431301833E-10,    0.00000000    ,  -0.245563569E-17
0000000120,    18.0000000    ,    1.00000000    ,    0.00000000    ,   0.198005094E-05,    0.00000000    ,  -0.860803199E-13,   0.372356568E-10,    0.00000000    ,  -0.161151092E-17
0000000121,    19.0000000    ,    1.00000000    ,    0.00000000    ,   0.170426428E-05,    0.00000000    ,  -0.502413138E-13,   0.320494925E-10,    0.00000000    ,  -0.920863386E-18
0000000122,    20.0000000    ,    1.00000000    ,    0.00000000    ,   0.146268313E-05,    0.00000000    ,  -0.248285039E-13,   0.275065279E-10,    0.00000000    ,  -0.460431693E-18
0000000123,    21.0000000    ,    1.00000000    ,    0.00000000    ,   0.125193470E-05,    0.00000000    ,  -0.921898897E-14,   0.235433515E-10,    0.00000000    ,  -0.191846539E-18
0000000124,    22.0000000    ,    1.00000000    ,    0.00000000    ,   0.106879364E-05,    0.00000000    ,    0.00000000    ,   0.200993207E-10,    0.00000000    ,    0.00000000    
0000000125,    23.0000000    ,    1.00000000    ,    0.00000000    ,   0.910220615E-06,    0.00000000    ,    0.00000000    ,   0.171172876E-10,    0.00000000    ,    0.00000000    
0000000126,    24.0000000    ,    1.00000000    ,    0.00000000    ,   0.773387488E-06,    0.00000000    ,    0.00000000    ,   0.145440733E-10,    0.00000000    ,    0.00000000    
0000000127,    25.0000000    ,    1.00000000    ,    0.00000000    ,   0.655691449E-06,    0.00000000    ,    0.00000000    ,   0.123307349E-10,    0.00000000    ,    0.00000000    
0000000128,    26.0000000    ,    1.00000000    ,    0.00000000    ,   0.554760198E-06,    0.00000000    ,    0.00000000    ,   0.104326628E-10,    0.00000000    ,    0.00000000    
0000000129,    27.0000000    ,    1.00000000    ,    0.00000000    ,   0.468450063E-06,    0.00000000    ,    0.00000000    ,   0.880954644E-11,    0.00000000    ,    0.00000000    
0000000130,    28.0000000    ,    1.00000000    ,    0.00000000    ,   0.394838791E-06,    0.00000000    ,    0.00000000    ,   0.742523772E-11,    0.00000000    ,    0.00000000    
0000000131,    29.0000000    ,    1.00000000    ,    0.00000000    ,   0.332214525E-06,    0.00000000    ,    0.00000000    ,   0.624754538E-11,    0.00000000    ,    0.00000000    
0000000132,    30.0000000    ,    1.00000000    ,    0.00000000    ,   0.279062253E-06,    0.00000000    ,    0.00000000    ,   0.524797925E-11,    0.00000000    ,    0.00000000    
0000000133,    31.0000000    ,    1.00000000    ,    0.00000000    ,   0.234048764E-06,    0.00000000    ,    0.00000000    ,   0.440146784E-11,    0.00000000    ,    0.00000000    
0000000134,    32.0000000    ,    1.00000000    ,    0.00000000    ,   0.196006881E-06,    0.00000000    ,    0.00000000    ,   0.368606208E-11,    0.00000000    ,    0.00000000    
0000000135,    33.0000000    ,    1.00000000    ,    0.00000000    ,   0.163919604E-06,    0.00000000    ,    0.00000000    ,   0.308263673E-11,    0.00000000    ,    0.00000000    
0000000136,    34.0000000    ,    1.00000000    ,    0.00000000    ,   0.136904599E-06,    0.00000000    ,    0.00000000    ,   0.257459900E-11,    0.00000000    ,    0.00000000    
0000000137,    35.0000000    ,    1.00000000    ,    0.00000000    ,   0.114199398E-06,    0.00000000    ,    0.00000000    ,   0.214761019E-11,    0.00000000    ,    0.00000000    
0000000138,    36.0000000    ,    1.00000000    ,    0.00000000    ,   0.951475195E-07,    0.00000000    ,    0.00000000    ,   0.178932473E-11,    0.00000000    ,    0.00000000    
0000000139,    37.0000000    ,    1.00000000    ,    0.00000000    ,   0.791856494E-07,    0.00000000    ,    0.00000000    ,   0.148914932E-11,    0.00000000    ,    0.00000000    
0000000140,    38.0000000    ,    1.00000000    ,    0.00000000    ,   0.658319423E-07,    0.00000000    ,    0.00000000    ,   0.123802240E-11,    0.00000000    ,    0.00000000    
0000000141,    39.0000000    ,    1.00000000    ,    0.00000000    ,   0.546754447E-07,    0.00000000    ,    0.00000000    ,   0.102821549E-11,    0.00000000    ,    0.00000000    
0000000142,    40.0000000    ,    1.00000000    ,    0.00000000    ,   0.453666159E-07,    0.00000000    ,    0.00000000    ,   0.853155677E-12,    0.00000000    ,    0.00000000    
0000000143,    41.0000000    ,    1.00000000    ,    0.00000000    ,   0.376088965E-07,    0.00000000    ,    0.00000000    ,   0.707265517E-12,    0.00000000    ,    0.00000000    
0000000144,    42.0000000    ,    1.00000000    ,    0.00000000    ,   0.311512612E-07,    0.00000000    ,    0.00000000    ,   0.585824547E-12,    0.00000000    ,    0.00000000    
0000000145,    43.0000000    ,    1.00000000    ,    0.00000000    ,   0.257816826E-07,    0.00000000    ,    0.00000000    ,   0.484845354E-12,    0.00000000    ,    0.00000000    
0000000146,    44.0000000    ,    1.00000000    ,    0.00000000    ,   0.213214278E-07,    0.00000000    ,    0.00000000    ,   0.400966633E-12,    0.00000000    ,    0.00000000    
0000000147,    45.0000000    ,    1.00000000    ,    0.00000000    ,   0.176201085E-07,    0.00000000    ,    0.00000000    ,   0.331360334E-12,    0.00000000    ,    0.00000000    
0000000148,    46.0000000    ,    1.00000000    ,    0.00000000    ,   0.145514054E-07,    0.00000000    ,    0.00000000    ,   0.273650939E-12,    0.00000000    ,    0.00000000    
0000000149,    47.0000000    ,    1.00000000    ,    0.00000000    ,   0.120093904E-07,   0.633125481E-15,    0.00000000    ,   0.225846311E-12,   0.383693077E-19,    0.00000000    
0000000150,    48.0000000    ,    1.00000000    ,    0.00000000    ,   0.990537467E-08,   0.254794398E-14,    0.00000000    ,   0.186278538E-12,   0.383693077E-19,    0.00000000    
0000000151,    49.0000000    ,    1.00000000    ,    0.00000000    ,   0.816521574E-08,   0.366492142E-14,    0.00000000    ,   0.153553509E-12,   0.767386155E-19,    0.00000000    
0000000152,    50.0000000    ,    1.00000000    ,    0.00000000    ,   0.672702140E-08,   0.386309481E-14,    0.00000000    ,   0.126507061E-12,    0.00000000    ,    0.00000000    
0000000153,    51.0000000    ,    1.00000000    ,    0.00000000    ,   0.553919708E-08,   0.324026405E-14,    0.00000000    ,   0.104169064E-12,   0.383693077E-19,    0.00000000    
