Node,  X Coordinate (m),  Y Coordinate (m),  Z Coordinate (m),  Advective X Heat Flux (MW/m2),  Advective Y Heat Flux (MW/m2),  Advective Z Heat Flux (MW/m2),  Conductive X Heat Flux (MW/m2),  Conductive Y Heat Flux (MW/m2),  Conductive Z Heat Flux (MW/m2)
0000000152,    50.0000000    ,    1.00000000    ,    0.00000000    ,   0.873373797E-05,   0.502353865E-09,    0.00000000    ,   0.164097550E-09,   0.839190477E-14,  -0.191207690E-13
0000000153,    51.0000000    ,    1.00000000    ,    0.00000000    ,   0.864447716E-05,   0.557539167E-09,    0.00000000    ,   0.162424008E-09,   0.705941545E-14,  -0.183025435E-13
0000000154,    52.0000000    ,    1.00000000    ,    0.00000000    ,   0.855641300E-05,   0.554153712E-09,    0.00000000    ,   0.160773884E-09,   0.569166474E-14,  -0.172134307E-13
0000000155,    53.0000000    ,    1.00000000    ,    0.00000000    ,   0.846964735E-05,   0.488964923E-09,    0.00000000    ,   0.159148638E-09,   0.472276298E-14,  -0.159317423E-13
0000000156,    54.0000000    ,    1.00000000    ,    0.00000000    ,   0.838431915E-05,   0.392992969E-09,    0.00000000    ,   0.157550188E-09,   0.445022579E-14,  -0.146104952E-13
0000000157,    55.0000000    ,    1.00000000    ,    0.00000000    ,   0.830054078E-05,   0.313916845E-09,    0.00000000    ,   0.155980148E-09,   0.494948722E-14,  -0.134027061E-13
0000000158,    56.0000000    ,    1.00000000    ,    0.00000000    ,   0.821837782E-05,   0.285708766E-09,    0.00000000    ,   0.154439674E-09,   0.603890697E-14,  -0.124074063E-13
0000000159,    57.0000000    ,    1.00000000    ,    0.00000000    ,   0.813786671E-05,   0.309099979E-09,    0.00000000    ,   0.152929672E-09,   0.732220684E-14,  -0.116349554E-13
0000000160,    58.0000000    ,    1.00000000    ,    0.00000000    ,   0.805903084E-05,   0.357027486E-09,    0.00000000    ,   0.151450849E-09,   0.833630764E-14,  -0.110012095E-13
0000000161,    59.0000000    ,    1.00000000    ,    0.00000000    ,   0.798187345E-05,   0.397369125E-09,    0.00000000    ,   0.150003439E-09,   0.875365060E-14,  -0.103838474E-13
0000000162,    60.0000000    ,    1.00000000    ,    0.00000000    ,   0.790636556E-05,   0.412863031E-09,    0.00000000    ,   0.148586999E-09,   0.851906066E-14,  -0.971322862E-14
0000000163,    61.0000000    ,    1.00000000    ,    0.00000000    ,   0.783245725E-05,   0.405172923E-09,    0.00000000    ,   0.147200672E-09,   0.783274885E-14,  -0.900631250E-14
0000000164,    62.0000000    ,    1.00000000    ,    0.00000000    ,   0.776011135E-05,   0.385886005E-09,    0.00000000    ,   0.145843826E-09,   0.701064806E-14,  -0.831589517E-14
0000000165,    63.0000000    ,    1.00000000    ,    0.00000000    ,   0.768933092E-05,   0.365618315E-09,    0.00000000    ,   0.144516533E-09,   0.633105088E-14,  -0.766975603E-14
0000000166,    64.0000000    ,    1.00000000    ,    0.00000000    ,   0.762015890E-05,   0.349050387E-09,    0.00000000    ,   0.143219544E-09,   0.594570793E-14,  -0.705719003E-14
0000000167,    65.0000000    ,    1.00000000    ,    0.00000000    ,   0.755265439E-05,   0.335979483E-09,    0.00000000    ,   0.141953861E-09,   0.586804845E-14,  -0.645805329E-14
0000000168,    66.0000000    ,    1.00000000    ,    0.00000000    ,   0.748686753E-05,   0.324254273E-09,    0.00000000    ,   0.140720324E-09,   0.600702208E-14,  -0.586881583E-14
0000000169,    67.0000000    ,    1.00000000    ,    0.00000000    ,   0.742282978E-05,   0.311650220E-09,    0.00000000    ,   0.139519471E-09,   0.622373193E-14,  -0.530190931E-14
0000000170,    68.0000000    ,    1.00000000    ,    0.00000000    ,   0.736056059E-05,   0.296838431E-09,    0.00000000    ,   0.138351668E-09,   0.639401492E-14,  -0.476243684E-14
0000000171,    69.0000000    ,    1.00000000    ,    0.00000000    ,   0.730007753E-05,   0.280189945E-09,    0.00000000    ,   0.137217276E-09,   0.645813003E-14,  -0.424752074E-14
0000000172,    70.0000000    ,    1.00000000    ,    0.00000000    ,   0.724139991E-05,   0.263715689E-09,    0.00000000    ,   0.136116685E-09,   0.642482547E-14,  -0.377580847E-14
0000000173,    71.0000000    ,    1.00000000    ,    0.00000000    ,   0.718454808E-05,   0.250056930E-09,    0.00000000    ,   0.135050290E-09,   0.633342978E-14,  -0.337753505E-14
0000000174,    72.0000000    ,    1.00000000    ,    0.00000000    ,   0.712953982E-05,   0.242157705E-09,    0.00000000    ,   0.134018422E-09,   0.622077749E-14,  -0.303382279E-14
0000000175,    73.0000000    ,    1.00000000    ,    0.00000000    ,   0.707637919E-05,   0.243439167E-09,    0.00000000    ,   0.133021168E-09,   0.612236022E-14,  -0.268454698E-14
0000000176,    74.0000000    ,    1.00000000    ,    0.00000000    ,   0.702504426E-05,   0.255945048E-09,    0.00000000    ,   0.132058166E-09,   0.606553527E-14,  -0.230729995E-14
0000000177,    75.0000000    ,    1.00000000    ,    0.00000000    ,   0.697549201E-05,   0.277071469E-09,    0.00000000    ,   0.131128680E-09,   0.603767916E-14,  -0.191911766E-14
0000000178,    76.0000000    ,    1.00000000    ,    0.00000000    ,   0.692767891E-05,   0.299047726E-09,    0.00000000    ,   0.130231954E-09,   0.597567436E-14,  -0.152456607E-14
0000000179,    77.0000000    ,    1.00000000    ,    0.00000000    ,   0.688157734E-05,   0.312271987E-09,    0.00000000    ,   0.129367489E-09,   0.579756403E-14,  -0.114125669E-14
0000000180,    78.0000000    ,    1.00000000    ,    0.00000000    ,   0.683718217E-05,   0.309730887E-09,    0.00000000    ,   0.128535164E-09,   0.544184218E-14,  -0.807098388E-15
0000000181,    79.0000000    ,    1.00000000    ,    0.00000000    ,   0.679451360E-05,   0.290308779E-09,    0.00000000    ,   0.127735307E-09,   0.490962151E-14,  -0.503904118E-15
0000000182,    80.0000000    ,    1.00000000    ,    0.00000000    ,   0.675361222E-05,   0.259265661E-09,    0.00000000    ,   0.126968648E-09,   0.429601954E-14,  -0.205659489E-15
0000000183,    81.0000000    ,    1.00000000    ,    0.00000000    ,   0.671452769E-05,   0.225504480E-09,    0.00000000    ,   0.126236079E-09,   0.374561182E-14,    0.00000000    
0000000184,    82.0000000    ,    1.00000000    ,    0.00000000    ,   0.667730936E-05,   0.198778473E-09,    0.00000000    ,   0.125538465E-09,   0.337431203E-14,    0.00000000    
0000000185,    83.0000000    ,    1.00000000    ,    0.00000000    ,   0.664199048E-05,   0.186293743E-09,    0.00000000    ,   0.124876423E-09,   0.324285878E-14,    0.00000000    
0000000186,    84.0000000    ,    1.00000000    ,    0.00000000    ,   0.660857899E-05,   0.185254730E-09,    0.00000000    ,   0.124250185E-09,   0.329703624E-14,    0.00000000    
0000000187,    85.0000000    ,    1.00000000    ,    0.00000000    ,   0.657708810E-05,   0.181672843E-09,    0.00000000    ,   0.123660022E-09,   0.330754943E-14,    0.00000000    
0000000188,    86.0000000    ,    1.00000000    ,    0.00000000    ,   0.654756025E-05,   0.165518714E-09,    0.00000000    ,   0.123106669E-09,   0.306037435E-14,    0.00000000    
0000000189,    87.0000000    ,    1.00000000    ,    0.00000000    ,   0.652001971E-05,   0.140871562E-09,    0.00000000    ,   0.122590614E-09,   0.260255177E-14,    0.00000000    
0000000190,    88.0000000    ,    1.00000000    ,    0.00000000    ,   0.649444727E-05,   0.113457957E-09,    0.00000000    ,   0.122111602E-09,   0.209381312E-14,    0.00000000    
0000000191,    89.0000000    ,    1.00000000    ,    0.00000000    ,   0.647085345E-05,   0.842910088E-10,    0.00000000    ,   0.121669782E-09,   0.158599534E-14,  -0.966906555E-17
0000000192,    90.0000000    ,    1.00000000    ,    0.00000000    ,   0.644928772E-05,   0.632290378E-10,    0.00000000    ,   0.121266003E-09,   0.121412000E-14,    0.00000000    
0000000193,    91.0000000    ,    1.00000000    ,    0.00000000    ,   0.642973195E-05,   0.628648088E-10,    0.00000000    ,   0.120900036E-09,   0.123215358E-14,    0.00000000    
0000000194,    92.0000000    ,    1.00000000    ,    0.00000000    ,   0.641212236E-05,   0.753144643E-10,    0.00000000    ,   0.120570688E-09,   0.152237902E-14,    0.00000000    
0000000195,    93.0000000    ,    1.00000000    ,    0.00000000    ,   0.639647301E-05,   0.857756413E-10,    0.00000000    ,   0.120278089E-09,   0.172370278E-14,    0.00000000    
0000000196,    94.0000000    ,    1.00000000    ,    0.00000000    ,   0.638279604E-05,   0.924577968E-10,    0.00000000    ,   0.120022612E-09,   0.182860447E-14,    0.00000000    
0000000197,    95.0000000    ,    1.00000000    ,    0.00000000    ,   0.637101869E-05,   0.857368705E-10,    0.00000000    ,   0.119802903E-09,   0.169918479E-14,    0.00000000    
0000000198,    96.0000000    ,    1.00000000    ,    0.00000000    ,   0.636115177E-05,   0.555732695E-10,    0.00000000    ,   0.119619025E-09,   0.108431664E-14,  -0.480000040E-16
0000000199,    97.0000000    ,    1.00000000    ,    0.00000000    ,   0.635327018E-05,   0.186620466E-10,    0.00000000    ,   0.119472515E-09,   0.370340558E-15,    0.00000000    
0000000200,    98.0000000    ,    1.00000000    ,    0.00000000    ,   0.634733423E-05,    0.00000000    ,    0.00000000    ,   0.119360361E-09,    0.00000000    ,    0.00000000    
0000000201,    99.0000000    ,    1.00000000    ,    0.00000000    ,   0.634330832E-05,    0.00000000    ,    0.00000000    ,   0.119156600E-09,    0.00000000    ,    0.00000000    
0000000202,    100.000000    ,    1.00000000    ,    0.00000000    ,   0.634123436E-05,    0.00000000    ,    0.00000000    ,   0.112530651E-09,    0.00000000    ,    0.00000000    
0000000203,    0.00000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,   0.282575133E-09,  -0.102684333E-11,  -0.858711630E-13,    0.00000000    
0000000204,    1.00000000    ,    0.00000000    ,    1.00000000    ,   0.144050757E-04,  -0.104124657E-08,   0.852099772E-09,    0.00000000    ,  -0.178528092E-12,   0.142909019E-12
0000000205,    2.00000000    ,    0.00000000    ,    1.00000000    ,   0.142759538E-04,  -0.132489675E-08,   0.158184063E-09,   0.260140231E-09,  -0.637563602E-14,    0.00000000    
0000000206,    3.00000000    ,    0.00000000    ,    1.00000000    ,   0.141493247E-04,  -0.102612437E-08,   0.104705970E-08,   0.265344963E-09,    0.00000000    ,    0.00000000    
0000000207,    4.00000000    ,    0.00000000    ,    1.00000000    ,   0.140185263E-04,    0.00000000    ,   0.340556971E-09,   0.262925899E-09,    0.00000000    ,    0.00000000    
0000000208,    5.00000000    ,    0.00000000    ,    1.00000000    ,   0.138895155E-04,    0.00000000    ,    0.00000000    ,   0.260584134E-09,    0.00000000    ,    0.00000000    
0000000209,    6.00000000    ,    0.00000000    ,    1.00000000    ,   0.137625658E-04,    0.00000000    ,    0.00000000    ,   0.258213967E-09,    0.00000000    ,    0.00000000    
0000000210,    7.00000000    ,    0.00000000    ,    1.00000000    ,   0.136350332E-04,    0.00000000    ,   0.254769934E-09,   0.255849262E-09,    0.00000000    ,    0.00000000    
0000000211,    8.00000000    ,    0.00000000    ,    1.00000000    ,   0.135062738E-04,  -0.174555202E-09,   0.147075133E-09,   0.253417438E-09,    0.00000000    ,    0.00000000    
0000000212,    9.00000000    ,    0.00000000    ,    1.00000000    ,   0.133794775E-04,  -0.886042158E-09,   0.624144078E-09,   0.251058082E-09,  -0.423819699E-14,    0.00000000    
0000000213,    10.0000000    ,    0.00000000    ,    1.00000000    ,   0.132524206E-04,  -0.105214477E-08,   0.107736743E-08,   0.248671163E-09,  -0.938850917E-14,    0.00000000    
0000000214,    11.0000000    ,    0.00000000    ,    1.00000000    ,   0.131233347E-04,  -0.503297223E-09,   0.482986948E-09,   0.246236518E-09,    0.00000000    ,    0.00000000    
0000000215,    12.0000000    ,    0.00000000    ,    1.00000000    ,   0.129960357E-04,    0.00000000    ,    0.00000000    ,   0.243890058E-09,    0.00000000    ,    0.00000000    
0000000216,    13.0000000    ,    0.00000000    ,    1.00000000    ,   0.128714123E-04,    0.00000000    ,   0.653071138E-10,   0.241558532E-09,    0.00000000    ,    0.00000000    
0000000217,    14.0000000    ,    0.00000000    ,    1.00000000    ,   0.127462298E-04,    0.00000000    ,   0.251993066E-09,   0.239204299E-09,    0.00000000    ,    0.00000000    
0000000218,    15.0000000    ,    0.00000000    ,    1.00000000    ,   0.126201977E-04,    0.00000000    ,   0.172744846E-09,   0.236873731E-09,    0.00000000    ,    0.00000000    
0000000219,    16.0000000    ,    0.00000000    ,    1.00000000    ,   0.124951676E-04,    0.00000000    ,   0.336767681E-09,   0.234541854E-09,    0.00000000    ,    0.00000000    
0000000220,    17.0000000    ,    0.00000000    ,    1.00000000    ,   0.123708596E-04,  -0.573510173E-09,   0.677528708E-09,   0.232191149E-09,    0.00000000    ,    0.00000000    
0000000221,    18.0000000    ,    0.00000000    ,    1.00000000    ,   0.122463784E-04,  -0.846709156E-09,   0.777107565E-09,   0.229857273E-09,    0.00000000    ,    0.00000000    
0000000222,    19.0000000    ,    0.00000000    ,    1.00000000    ,   0.121222225E-04,  -0.512534715E-09,   0.645198210E-09,   0.227553096E-09,    0.00000000    ,    0.00000000    
0000000223,    20.0000000    ,    0.00000000    ,    1.00000000    ,   0.119988905E-04,    0.00000000    ,   0.429893270E-09,   0.225254734E-09,    0.00000000    ,    0.00000000    
0000000224,    21.0000000    ,    0.00000000    ,    1.00000000    ,   0.118763746E-04,    0.00000000    ,   0.175561205E-09,   0.222958296E-09,    0.00000000    ,    0.00000000    
0000000225,    22.0000000    ,    0.00000000    ,    1.00000000    ,   0.117549974E-04,    0.00000000    ,   0.756191953E-10,   0.220682183E-09,    0.00000000    ,    0.00000000    
0000000226,    23.0000000    ,    0.00000000    ,    1.00000000    ,   0.116348213E-04,    0.00000000    ,   0.314271116E-09,   0.218426222E-09,    0.00000000    ,    0.00000000    
0000000227,    24.0000000    ,    0.00000000    ,    1.00000000    ,   0.115150154E-04,    0.00000000    ,   0.740764637E-09,   0.216176832E-09,    0.00000000    ,    0.00000000    
0000000228,    25.0000000    ,    0.00000000    ,    1.00000000    ,   0.113947924E-04,  -0.218541310E-09,   0.104744472E-08,   0.213929769E-09,    0.00000000    ,    0.00000000    
0000000229,    26.0000000    ,    0.00000000    ,    1.00000000    ,   0.112742402E-04,  -0.159046138E-09,   0.108160734E-08,   0.211684695E-09,    0.00000000    ,    0.00000000    
0000000230,    27.0000000    ,    0.00000000    ,    1.00000000    ,   0.111540984E-04,    0.00000000    ,   0.895202845E-09,   0.209442816E-09,    0.00000000    ,    0.00000000    
0000000231,    28.0000000    ,    0.00000000    ,    1.00000000    ,   0.110352487E-04,    0.00000000    ,   0.683461031E-09,   0.207216055E-09,    0.00000000    ,    0.00000000    
0000000232,    29.0000000    ,    0.00000000    ,    1.00000000    ,   0.109181423E-04,    0.00000000    ,   0.638201800E-09,   0.205019306E-09,    0.00000000    ,    0.00000000    
0000000233,    30.0000000    ,    0.00000000    ,    1.00000000    ,   0.108024254E-04,  -0.777913280E-10,   0.745332182E-09,   0.202853741E-09,    0.00000000    ,    0.00000000    
0000000234,    31.0000000    ,    0.00000000    ,    1.00000000    ,   0.106874471E-04,  -0.901213308E-10,   0.821997256E-09,   0.200708048E-09,    0.00000000    ,    0.00000000    
0000000235,    32.0000000    ,    0.00000000    ,    1.00000000    ,   0.105730913E-04,  -0.662763223E-11,   0.772040436E-09,   0.198572974E-09,    0.00000000    ,    0.00000000    
0000000236,    33.0000000    ,    0.00000000    ,    1.00000000    ,   0.104597584E-04,    0.00000000    ,   0.665827801E-09,   0.196449102E-09,    0.00000000    ,    0.00000000    
0000000237,    34.0000000    ,    0.00000000    ,    1.00000000    ,   0.103477707E-04,    0.00000000    ,   0.588938726E-09,   0.194344084E-09,    0.00000000    ,    0.00000000    
0000000238,    35.0000000    ,    0.00000000    ,    1.00000000    ,   0.102371806E-04,  -0.119629609E-09,   0.551255180E-09,   0.192266366E-09,    0.00000000    ,    0.00000000    
0000000239,    36.0000000    ,    0.00000000    ,    1.00000000    ,   0.101279576E-04,  -0.205059023E-09,   0.528145315E-09,   0.190219952E-09,    0.00000000    ,    0.00000000    
0000000240,    37.0000000    ,    0.00000000    ,    1.00000000    ,   0.100200641E-04,  -0.166417695E-09,   0.496102840E-09,   0.188202912E-09,    0.00000000    ,    0.00000000    
0000000241,    38.0000000    ,    0.00000000    ,    1.00000000    ,   0.991344846E-05,  -0.435792435E-11,   0.440962213E-09,   0.186210504E-09,    0.00000000    ,    0.00000000    
0000000242,    39.0000000    ,    0.00000000    ,    1.00000000    ,   0.980809823E-05,    0.00000000    ,   0.379379933E-09,   0.184239253E-09,    0.00000000    ,    0.00000000    
0000000243,    40.0000000    ,    0.00000000    ,    1.00000000    ,   0.970403148E-05,    0.00000000    ,   0.357229404E-09,   0.182288134E-09,    0.00000000    ,    0.00000000    
0000000244,    41.0000000    ,    0.00000000    ,    1.00000000    ,   0.960120000E-05,    0.00000000    ,   0.403576481E-09,   0.180357386E-09,    0.00000000    ,    0.00000000    
0000000245,    42.0000000    ,    0.00000000    ,    1.00000000    ,   0.949947416E-05,    0.00000000    ,   0.494370813E-09,   0.178447475E-09,    0.00000000    ,    0.00000000    
0000000246,    43.0000000    ,    0.00000000    ,    1.00000000    ,   0.939876266E-05,  -0.245282606E-10,   0.568028615E-09,   0.176559124E-09,    0.00000000    ,    0.00000000    
0000000247,    44.0000000    ,    0.00000000    ,    1.00000000    ,   0.929913803E-05,  -0.131542030E-09,   0.573750795E-09,   0.174693968E-09,    0.00000000    ,    0.00000000    
0000000248,    45.0000000    ,    0.00000000    ,    1.00000000    ,   0.920083864E-05,  -0.160007288E-09,   0.508028759E-09,   0.172854920E-09,    0.00000000    ,    0.00000000    
0000000249,    46.0000000    ,    0.00000000    ,    1.00000000    ,   0.910413551E-05,  -0.123640540E-09,   0.411054606E-09,   0.171045278E-09,    0.00000000    ,    0.00000000    
0000000250,    47.0000000    ,    0.00000000    ,    1.00000000    ,   0.900917067E-05,  -0.464611823E-10,   0.331903487E-09,   0.169266814E-09,    0.00000000    ,    0.00000000    
0000000251,    48.0000000    ,    0.00000000    ,    1.00000000    ,   0.891589464E-05,    0.00000000    ,   0.297373296E-09,   0.167518590E-09,    0.00000000    ,    0.00000000    
0000000252,    49.0000000    ,    0.00000000    ,    1.00000000    ,   0.882413084E-05,    0.00000000    ,   0.306621418E-09,   0.165797651E-09,    0.00000000    ,    0.00000000    
0000000253,    50.0000000    ,    0.00000000    ,    1.00000000    ,   0.873369245E-05,    0.00000000    ,   0.344126057E-09,   0.164100927E-09,    0.00000000    ,    0.00000000    
0000000254,    51.0000000    ,    0.00000000    ,    1.00000000    ,   0.864447190E-05,    0.00000000    ,   0.394056329E-09,   0.162426862E-09,    0.00000000    ,    0.00000000    
0000000255,    52.0000000    ,    0.00000000    ,    1.00000000    ,   0.855646924E-05,    0.00000000    ,   0.446907088E-09,   0.160775889E-09,    0.00000000    ,    0.00000000    
0000000256,    53.0000000    ,    0.00000000    ,    1.00000000    ,   0.846976216E-05,    0.00000000    ,   0.496521650E-09,   0.159149828E-09,    0.00000000    ,    0.00000000    
0000000257,    54.0000000    ,    0.00000000    ,    1.00000000    ,   0.838445128E-05,  -0.412787698E-10,   0.532670228E-09,   0.157550829E-09,    0.00000000    ,    0.00000000    
0000000258,    55.0000000    ,    0.00000000    ,    1.00000000    ,   0.830062753E-05,  -0.117486626E-09,   0.540348940E-09,   0.155980583E-09,    0.00000000    ,    0.00000000    
0000000259,    56.0000000    ,    0.00000000    ,    1.00000000    ,   0.821837662E-05,  -0.111617099E-09,   0.510939352E-09,   0.154440218E-09,    0.00000000    ,    0.00000000    
0000000260,    57.0000000    ,    0.00000000    ,    1.00000000    ,   0.813778720E-05,  -0.401417770E-10,   0.454825504E-09,   0.152930591E-09,    0.00000000    ,    0.00000000    
0000000261,    58.0000000    ,    0.00000000    ,    1.00000000    ,   0.805892774E-05,    0.00000000    ,   0.399651845E-09,   0.151452335E-09,    0.00000000    ,    0.00000000    
0000000262,    59.0000000    ,    0.00000000    ,    1.00000000    ,   0.798180586E-05,    0.00000000    ,   0.372404422E-09,   0.150005534E-09,    0.00000000    ,    0.00000000    
0000000263,    60.0000000    ,    0.00000000    ,    1.00000000    ,   0.790635880E-05,    0.00000000    ,   0.381142000E-09,   0.148589502E-09,    0.00000000    ,    0.00000000    
0000000264,    61.0000000    ,    0.00000000    ,    1.00000000    ,   0.783249633E-05,    0.00000000    ,   0.412526878E-09,   0.147203190E-09,    0.00000000    ,    0.00000000    
0000000265,    62.0000000    ,    0.00000000    ,    1.00000000    ,   0.776016299E-05,    0.00000000    ,   0.444883071E-09,   0.145845964E-09,    0.00000000    ,    0.00000000    
0000000266,    63.0000000    ,    0.00000000    ,    1.00000000    ,   0.768936951E-05,    0.00000000    ,   0.463200798E-09,   0.144518082E-09,    0.00000000    ,    0.00000000    
0000000267,    64.0000000    ,    0.00000000    ,    1.00000000    ,   0.762017711E-05,    0.00000000    ,   0.464846586E-09,   0.143220529E-09,    0.00000000    ,    0.00000000    
0000000268,    65.0000000    ,    0.00000000    ,    1.00000000    ,   0.755265808E-05,    0.00000000    ,   0.455462977E-09,   0.141954479E-09,    0.00000000    ,    0.00000000    
0000000269,    66.0000000    ,    0.00000000    ,    1.00000000    ,   0.748686535E-05,    0.00000000    ,   0.441552077E-09,   0.140720829E-09,    0.00000000    ,    0.00000000    
0000000270,    67.0000000    ,    0.00000000    ,    1.00000000    ,   0.742282705E-05,    0.00000000    ,   0.426217608E-09,   0.139520085E-09,    0.00000000    ,    0.00000000    
0000000271,    68.0000000    ,    0.00000000    ,    1.00000000    ,   0.736055886E-05,  -0.288245469E-11,   0.409667436E-09,   0.138352524E-09,    0.00000000    ,    0.00000000    
0000000272,    69.0000000    ,    0.00000000    ,    1.00000000    ,   0.730007557E-05,  -0.109188067E-10,   0.391058426E-09,   0.137218377E-09,    0.00000000    ,    0.00000000    
0000000273,    70.0000000    ,    0.00000000    ,    1.00000000    ,   0.724139464E-05,  -0.158264409E-10,   0.369308980E-09,   0.136117913E-09,    0.00000000    ,    0.00000000    
0000000274,    71.0000000    ,    0.00000000    ,    1.00000000    ,   0.718453729E-05,  -0.140763396E-10,   0.344862601E-09,   0.135051487E-09,    0.00000000    ,    0.00000000    
0000000275,    72.0000000    ,    0.00000000    ,    1.00000000    ,   0.712952490E-05,  -0.318269246E-11,   0.322037727E-09,   0.134019501E-09,    0.00000000    ,    0.00000000    
0000000276,    73.0000000    ,    0.00000000    ,    1.00000000    ,   0.707636294E-05,    0.00000000    ,   0.307069299E-09,   0.133022117E-09,    0.00000000    ,    0.00000000    
0000000277,    74.0000000    ,    0.00000000    ,    1.00000000    ,   0.702502772E-05,    0.00000000    ,   0.303031321E-09,   0.132058979E-09,    0.00000000    ,    0.00000000    
0000000278,    75.0000000    ,    0.00000000    ,    1.00000000    ,   0.697547713E-05,    0.00000000    ,   0.309283028E-09,   0.131129366E-09,    0.00000000    ,    0.00000000    
0000000279,    76.0000000    ,    0.00000000    ,    1.00000000    ,   0.692767228E-05,    0.00000000    ,   0.324630484E-09,   0.130232593E-09,    0.00000000    ,    0.00000000    
0000000280,    77.0000000    ,    0.00000000    ,    1.00000000    ,   0.688158648E-05,    0.00000000    ,   0.346994893E-09,   0.129368187E-09,    0.00000000    ,    0.00000000    
0000000281,    78.0000000    ,    0.00000000    ,    1.00000000    ,   0.683720942E-05,    0.00000000    ,   0.371706636E-09,   0.128535980E-09,    0.00000000    ,   0.183635507E-15
0000000282,    79.0000000    ,    0.00000000    ,    1.00000000    ,   0.679455443E-05,    0.00000000    ,   0.393106966E-09,   0.127736244E-09,    0.00000000    ,   0.588354965E-15
0000000283,    80.0000000    ,    0.00000000    ,    1.00000000    ,   0.675365593E-05,    0.00000000    ,   0.405773884E-09,   0.126969614E-09,    0.00000000    ,   0.941621181E-15
0000000284,    81.0000000    ,    0.00000000    ,    1.00000000    ,   0.671456154E-05,  -0.251460574E-10,   0.405859317E-09,   0.126236889E-09,    0.00000000    ,   0.120111281E-14
0000000285,    82.0000000    ,    0.00000000    ,    1.00000000    ,   0.667732512E-05,  -0.426982696E-10,   0.394895116E-09,   0.125538996E-09,    0.00000000    ,   0.136130467E-14
0000000286,    83.0000000    ,    0.00000000    ,    1.00000000    ,   0.664198391E-05,  -0.373433174E-10,   0.375840593E-09,   0.124876677E-09,    0.00000000    ,   0.148385624E-14
0000000287,    84.0000000    ,    0.00000000    ,    1.00000000    ,   0.660854987E-05,  -0.202469402E-10,   0.345679198E-09,   0.124250170E-09,    0.00000000    ,   0.152318478E-14
0000000288,    85.0000000    ,    0.00000000    ,    1.00000000    ,   0.657705302E-05,  -0.933470034E-11,   0.307025442E-09,   0.123659915E-09,    0.00000000    ,   0.142591858E-14
0000000289,    86.0000000    ,    0.00000000    ,    1.00000000    ,   0.654754621E-05,  -0.119646746E-10,   0.276831435E-09,   0.123106899E-09,    0.00000000    ,   0.140807686E-14
0000000290,    87.0000000    ,    0.00000000    ,    1.00000000    ,   0.652002606E-05,  -0.253015231E-10,   0.258541473E-09,   0.122591255E-09,    0.00000000    ,   0.159125193E-14
0000000291,    88.0000000    ,    0.00000000    ,    1.00000000    ,   0.649444727E-05,  -0.443142943E-10,   0.231122255E-09,   0.122112139E-09,    0.00000000    ,   0.161999054E-14
0000000292,    89.0000000    ,    0.00000000    ,    1.00000000    ,   0.647084442E-05,  -0.581683141E-10,   0.192931602E-09,   0.121670020E-09,    0.00000000    ,   0.134979388E-14
0000000293,    90.0000000    ,    0.00000000    ,    1.00000000    ,   0.644928259E-05,  -0.529439025E-10,   0.166732923E-09,   0.121266235E-09,    0.00000000    ,   0.120966916E-14
0000000294,    91.0000000    ,    0.00000000    ,    1.00000000    ,   0.642970952E-05,  -0.289699753E-10,   0.143931901E-09,   0.120899965E-09,    0.00000000    ,   0.115694974E-14
0000000295,    92.0000000    ,    0.00000000    ,    1.00000000    ,   0.641207010E-05,    0.00000000    ,   0.104116253E-09,   0.120569965E-09,    0.00000000    ,   0.724259053E-15
0000000296,    93.0000000    ,    0.00000000    ,    1.00000000    ,   0.639643444E-05,    0.00000000    ,   0.760062000E-10,   0.120277590E-09,    0.00000000    ,   0.426820179E-15
0000000297,    94.0000000    ,    0.00000000    ,    1.00000000    ,   0.638278866E-05,    0.00000000    ,   0.753074808E-10,   0.120022774E-09,    0.00000000    ,   0.693218283E-15
0000000298,    95.0000000    ,    0.00000000    ,    1.00000000    ,   0.637101383E-05,    0.00000000    ,   0.637291235E-10,   0.119803044E-09,    0.00000000    ,   0.704959291E-15
0000000299,    96.0000000    ,    0.00000000    ,    1.00000000    ,   0.636116835E-05,    0.00000000    ,   0.501378975E-10,   0.119619540E-09,    0.00000000    ,   0.604393335E-15
0000000300,    97.0000000    ,    0.00000000    ,    1.00000000    ,   0.635331881E-05,  -0.214429938E-10,   0.618581585E-10,   0.119473624E-09,  -0.260719446E-15,   0.999366989E-15
0000000301,    98.0000000    ,    0.00000000    ,    1.00000000    ,   0.634736740E-05,  -0.521294316E-10,   0.679199586E-10,   0.119361099E-09,  -0.954129575E-15,   0.123403368E-14
0000000302,    99.0000000    ,    0.00000000    ,    1.00000000    ,   0.634328340E-05,  -0.338849688E-10,   0.383954123E-10,   0.119156211E-09,  -0.693295021E-15,   0.727136751E-15
0000000303,    100.000000    ,    0.00000000    ,    1.00000000    ,   0.634118292E-05,    0.00000000    ,    0.00000000    ,   0.112530572E-09,  -0.870944916E-15,   0.549678703E-15
0000000304,    0.00000000    ,    1.00000000    ,    1.00000000    ,    0.00000000    ,   0.717267304E-09,    0.00000000    ,  -0.111950026E-11,    0.00000000    ,    0.00000000    
0000000305,    1.00000000    ,    1.00000000    ,    1.00000000    ,   0.144033172E-04,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
