node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Temperature (deg C), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000000180,   78.0000000 ,   1.00000000 ,   0.00000000 ,   10.2190880 ,   100.002281 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000181,   79.0000000 ,   1.00000000 ,   0.00000000 ,   10.2091273 ,   100.002180 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000182,   80.0000000 ,   1.00000000 ,   0.00000000 ,   10.1991668 ,   100.002080 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000183,   81.0000000 ,   1.00000000 ,   0.00000000 ,   10.1892065 ,   100.001979 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000184,   82.0000000 ,   1.00000000 ,   0.00000000 ,   10.1792464 ,   100.001879 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000185,   83.0000000 ,   1.00000000 ,   0.00000000 ,   10.1692865 ,   100.001779 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000186,   84.0000000 ,   1.00000000 ,   0.00000000 ,   10.1593268 ,   100.001678 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000187,   85.0000000 ,   1.00000000 ,   0.00000000 ,   10.1493673 ,   100.001578 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000188,   86.0000000 ,   1.00000000 ,   0.00000000 ,   10.1394081 ,   100.001477 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000189,   87.0000000 ,   1.00000000 ,   0.00000000 ,   10.1294491 ,   100.001377 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000190,   88.0000000 ,   1.00000000 ,   0.00000000 ,   10.1194904 ,   100.001276 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000191,   89.0000000 ,   1.00000000 ,   0.00000000 ,   10.1095320 ,   100.001176 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000192,   90.0000000 ,   1.00000000 ,   0.00000000 ,   10.0995739 ,   100.001075 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000193,   91.0000000 ,   1.00000000 ,   0.00000000 ,   10.0896160 ,   100.000975 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000194,   92.0000000 ,   1.00000000 ,   0.00000000 ,   10.0796583 ,   100.000874 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000195,   93.0000000 ,   1.00000000 ,   0.00000000 ,   10.0697007 ,   100.000774 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000196,   94.0000000 ,   1.00000000 ,   0.00000000 ,   10.0597432 ,   100.000673 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000197,   95.0000000 ,   1.00000000 ,   0.00000000 ,   10.0497858 ,   100.000573 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000198,   96.0000000 ,   1.00000000 ,   0.00000000 ,   10.0398284 ,   100.000473 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000199,   97.0000000 ,   1.00000000 ,   0.00000000 ,   10.0298712 ,   100.000374 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000200,   98.0000000 ,   1.00000000 ,   0.00000000 ,   10.0199140 ,   100.000281 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000201,   99.0000000 ,   1.00000000 ,   0.00000000 ,   10.0099570 ,   100.000208 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000202,   100.000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000198 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000203,   0.00000000 ,   0.00000000 ,   1.00000000 ,   10.9965796 ,   100.009356 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000204,   1.00000000 ,   0.00000000 ,   1.00000000 ,   10.9866010 ,   100.009744 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000205,   2.00000000 ,   0.00000000 ,   1.00000000 ,   10.9766225 ,   100.009836 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000206,   3.00000000 ,   0.00000000 ,   1.00000000 ,   10.9666447 ,   100.009794 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000207,   4.00000000 ,   0.00000000 ,   1.00000000 ,   10.9566674 ,   100.009708 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000208,   5.00000000 ,   0.00000000 ,   1.00000000 ,   10.9466902 ,   100.009611 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000209,   6.00000000 ,   0.00000000 ,   1.00000000 ,   10.9367132 ,   100.009512 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000210,   7.00000000 ,   0.00000000 ,   1.00000000 ,   10.9267367 ,   100.009411 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000211,   8.00000000 ,   0.00000000 ,   1.00000000 ,   10.9167605 ,   100.009311 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000212,   9.00000000 ,   0.00000000 ,   1.00000000 ,   10.9067848 ,   100.009211 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000213,   10.0000000 ,   0.00000000 ,   1.00000000 ,   10.8968094 ,   100.009110 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000214,   11.0000000 ,   0.00000000 ,   1.00000000 ,   10.8868341 ,   100.009010 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000215,   12.0000000 ,   0.00000000 ,   1.00000000 ,   10.8768589 ,   100.008909 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000216,   13.0000000 ,   0.00000000 ,   1.00000000 ,   10.8668842 ,   100.008809 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000217,   14.0000000 ,   0.00000000 ,   1.00000000 ,   10.8569101 ,   100.008709 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000218,   15.0000000 ,   0.00000000 ,   1.00000000 ,   10.8469364 ,   100.008608 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000219,   16.0000000 ,   0.00000000 ,   1.00000000 ,   10.8369630 ,   100.008508 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000220,   17.0000000 ,   0.00000000 ,   1.00000000 ,   10.8269897 ,   100.008407 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000221,   18.0000000 ,   0.00000000 ,   1.00000000 ,   10.8170166 ,   100.008307 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000222,   19.0000000 ,   0.00000000 ,   1.00000000 ,   10.8070437 ,   100.008206 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000223,   20.0000000 ,   0.00000000 ,   1.00000000 ,   10.7970711 ,   100.008106 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000224,   21.0000000 ,   0.00000000 ,   1.00000000 ,   10.7870987 ,   100.008006 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000225,   22.0000000 ,   0.00000000 ,   1.00000000 ,   10.7771267 ,   100.007905 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000226,   23.0000000 ,   0.00000000 ,   1.00000000 ,   10.7671551 ,   100.007805 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000227,   24.0000000 ,   0.00000000 ,   1.00000000 ,   10.7571837 ,   100.007704 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000228,   25.0000000 ,   0.00000000 ,   1.00000000 ,   10.7472125 ,   100.007604 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000229,   26.0000000 ,   0.00000000 ,   1.00000000 ,   10.7372417 ,   100.007503 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000230,   27.0000000 ,   0.00000000 ,   1.00000000 ,   10.7272711 ,   100.007403 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000231,   28.0000000 ,   0.00000000 ,   1.00000000 ,   10.7173010 ,   100.007303 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000232,   29.0000000 ,   0.00000000 ,   1.00000000 ,   10.7073314 ,   100.007202 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000233,   30.0000000 ,   0.00000000 ,   1.00000000 ,   10.6973624 ,   100.007102 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000234,   31.0000000 ,   0.00000000 ,   1.00000000 ,   10.6873940 ,   100.007001 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000235,   32.0000000 ,   0.00000000 ,   1.00000000 ,   10.6774260 ,   100.006901 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000236,   33.0000000 ,   0.00000000 ,   1.00000000 ,   10.6674584 ,   100.006800 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000237,   34.0000000 ,   0.00000000 ,   1.00000000 ,   10.6574913 ,   100.006700 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000238,   35.0000000 ,   0.00000000 ,   1.00000000 ,   10.6475243 ,   100.006600 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000239,   36.0000000 ,   0.00000000 ,   1.00000000 ,   10.6375576 ,   100.006499 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000240,   37.0000000 ,   0.00000000 ,   1.00000000 ,   10.6275911 ,   100.006399 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000241,   38.0000000 ,   0.00000000 ,   1.00000000 ,   10.6176247 ,   100.006298 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000242,   39.0000000 ,   0.00000000 ,   1.00000000 ,   10.6076585 ,   100.006198 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000243,   40.0000000 ,   0.00000000 ,   1.00000000 ,   10.5976926 ,   100.006098 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000244,   41.0000000 ,   0.00000000 ,   1.00000000 ,   10.5877270 ,   100.005997 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000245,   42.0000000 ,   0.00000000 ,   1.00000000 ,   10.5777615 ,   100.005897 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000246,   43.0000000 ,   0.00000000 ,   1.00000000 ,   10.5677960 ,   100.005796 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000247,   44.0000000 ,   0.00000000 ,   1.00000000 ,   10.5578307 ,   100.005696 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000248,   45.0000000 ,   0.00000000 ,   1.00000000 ,   10.5478654 ,   100.005595 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000249,   46.0000000 ,   0.00000000 ,   1.00000000 ,   10.5379001 ,   100.005495 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000250,   47.0000000 ,   0.00000000 ,   1.00000000 ,   10.5279351 ,   100.005395 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000251,   48.0000000 ,   0.00000000 ,   1.00000000 ,   10.5179702 ,   100.005294 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000252,   49.0000000 ,   0.00000000 ,   1.00000000 ,   10.5080056 ,   100.005194 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000253,   50.0000000 ,   0.00000000 ,   1.00000000 ,   10.4980412 ,   100.005093 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000254,   51.0000000 ,   0.00000000 ,   1.00000000 ,   10.4880769 ,   100.004993 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000255,   52.0000000 ,   0.00000000 ,   1.00000000 ,   10.4781127 ,   100.004893 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000256,   53.0000000 ,   0.00000000 ,   1.00000000 ,   10.4681487 ,   100.004792 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000257,   54.0000000 ,   0.00000000 ,   1.00000000 ,   10.4581847 ,   100.004692 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000258,   55.0000000 ,   0.00000000 ,   1.00000000 ,   10.4482209 ,   100.004591 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000259,   56.0000000 ,   0.00000000 ,   1.00000000 ,   10.4382573 ,   100.004491 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000260,   57.0000000 ,   0.00000000 ,   1.00000000 ,   10.4282937 ,   100.004390 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000261,   58.0000000 ,   0.00000000 ,   1.00000000 ,   10.4183302 ,   100.004290 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000262,   59.0000000 ,   0.00000000 ,   1.00000000 ,   10.4083667 ,   100.004189 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000263,   60.0000000 ,   0.00000000 ,   1.00000000 ,   10.3984031 ,   100.004089 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000264,   61.0000000 ,   0.00000000 ,   1.00000000 ,   10.3884396 ,   100.003989 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000265,   62.0000000 ,   0.00000000 ,   1.00000000 ,   10.3784762 ,   100.003888 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000266,   63.0000000 ,   0.00000000 ,   1.00000000 ,   10.3685130 ,   100.003788 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000267,   64.0000000 ,   0.00000000 ,   1.00000000 ,   10.3585500 ,   100.003687 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000268,   65.0000000 ,   0.00000000 ,   1.00000000 ,   10.3485873 ,   100.003587 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000269,   66.0000000 ,   0.00000000 ,   1.00000000 ,   10.3386248 ,   100.003486 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000270,   67.0000000 ,   0.00000000 ,   1.00000000 ,   10.3286627 ,   100.003386 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000271,   68.0000000 ,   0.00000000 ,   1.00000000 ,   10.3187007 ,   100.003285 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000272,   69.0000000 ,   0.00000000 ,   1.00000000 ,   10.3087388 ,   100.003185 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000273,   70.0000000 ,   0.00000000 ,   1.00000000 ,   10.2987771 ,   100.003085 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000274,   71.0000000 ,   0.00000000 ,   1.00000000 ,   10.2888155 ,   100.002984 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000275,   72.0000000 ,   0.00000000 ,   1.00000000 ,   10.2788540 ,   100.002884 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000276,   73.0000000 ,   0.00000000 ,   1.00000000 ,   10.2688927 ,   100.002783 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000277,   74.0000000 ,   0.00000000 ,   1.00000000 ,   10.2589316 ,   100.002683 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000278,   75.0000000 ,   0.00000000 ,   1.00000000 ,   10.2489706 ,   100.002582 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000279,   76.0000000 ,   0.00000000 ,   1.00000000 ,   10.2390096 ,   100.002482 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000280,   77.0000000 ,   0.00000000 ,   1.00000000 ,   10.2290488 ,   100.002381 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000281,   78.0000000 ,   0.00000000 ,   1.00000000 ,   10.2190880 ,   100.002281 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000282,   79.0000000 ,   0.00000000 ,   1.00000000 ,   10.2091274 ,   100.002180 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000283,   80.0000000 ,   0.00000000 ,   1.00000000 ,   10.1991668 ,   100.002080 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000284,   81.0000000 ,   0.00000000 ,   1.00000000 ,   10.1892065 ,   100.001979 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000285,   82.0000000 ,   0.00000000 ,   1.00000000 ,   10.1792463 ,   100.001879 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000286,   83.0000000 ,   0.00000000 ,   1.00000000 ,   10.1692864 ,   100.001779 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000287,   84.0000000 ,   0.00000000 ,   1.00000000 ,   10.1593267 ,   100.001678 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000288,   85.0000000 ,   0.00000000 ,   1.00000000 ,   10.1493673 ,   100.001578 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000289,   86.0000000 ,   0.00000000 ,   1.00000000 ,   10.1394080 ,   100.001477 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000290,   87.0000000 ,   0.00000000 ,   1.00000000 ,   10.1294491 ,   100.001377 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000291,   88.0000000 ,   0.00000000 ,   1.00000000 ,   10.1194904 ,   100.001276 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000292,   89.0000000 ,   0.00000000 ,   1.00000000 ,   10.1095319 ,   100.001176 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000293,   90.0000000 ,   0.00000000 ,   1.00000000 ,   10.0995738 ,   100.001075 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000294,   91.0000000 ,   0.00000000 ,   1.00000000 ,   10.0896159 ,   100.000975 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000295,   92.0000000 ,   0.00000000 ,   1.00000000 ,   10.0796582 ,   100.000874 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000296,   93.0000000 ,   0.00000000 ,   1.00000000 ,   10.0697007 ,   100.000774 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000297,   94.0000000 ,   0.00000000 ,   1.00000000 ,   10.0597432 ,   100.000673 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000298,   95.0000000 ,   0.00000000 ,   1.00000000 ,   10.0497858 ,   100.000573 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000299,   96.0000000 ,   0.00000000 ,   1.00000000 ,   10.0398284 ,   100.000473 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000300,   97.0000000 ,   0.00000000 ,   1.00000000 ,   10.0298712 ,   100.000374 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000301,   98.0000000 ,   0.00000000 ,   1.00000000 ,   10.0199140 ,   100.000281 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000302,   99.0000000 ,   0.00000000 ,   1.00000000 ,   10.0099569 ,   100.000208 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000303,   100.000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000199 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000304,   0.00000000 ,   1.00000000 ,   1.00000000 ,   10.9965797 ,   100.009355 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000305,   1.00000000 ,   1.00000000 ,   1.00000000 ,   10.9866010 ,   100.009744 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000306,   2.00000000 ,   1.00000000 ,   1.00000000 ,   10.9766225 ,   100.009836 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000307,   3.00000000 ,   1.00000000 ,   1.00000000 ,   10.9666446 ,   100.009794 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000308,   4.00000000 ,   1.00000000 ,   1.00000000 ,   10.9566673 ,   100.009708 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000309,   5.00000000 ,   1.00000000 ,   1.00000000 ,   10.9466903 ,   100.009611 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000310,   6.00000000 ,   1.00000000 ,   1.00000000 ,   10.9367134 ,   100.009512 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000311,   7.00000000 ,   1.00000000 ,   1.00000000 ,   10.9267368 ,   100.009411 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000312,   8.00000000 ,   1.00000000 ,   1.00000000 ,   10.9167605 ,   100.009311 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000313,   9.00000000 ,   1.00000000 ,   1.00000000 ,   10.9067847 ,   100.009211 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000314,   10.0000000 ,   1.00000000 ,   1.00000000 ,   10.8968093 ,   100.009110 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000315,   11.0000000 ,   1.00000000 ,   1.00000000 ,   10.8868341 ,   100.009010 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000316,   12.0000000 ,   1.00000000 ,   1.00000000 ,   10.8768590 ,   100.008909 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000317,   13.0000000 ,   1.00000000 ,   1.00000000 ,   10.8668843 ,   100.008809 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000318,   14.0000000 ,   1.00000000 ,   1.00000000 ,   10.8569102 ,   100.008709 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000319,   15.0000000 ,   1.00000000 ,   1.00000000 ,   10.8469365 ,   100.008608 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000320,   16.0000000 ,   1.00000000 ,   1.00000000 ,   10.8369630 ,   100.008508 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000321,   17.0000000 ,   1.00000000 ,   1.00000000 ,   10.8269897 ,   100.008407 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000322,   18.0000000 ,   1.00000000 ,   1.00000000 ,   10.8170166 ,   100.008307 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000323,   19.0000000 ,   1.00000000 ,   1.00000000 ,   10.8070437 ,   100.008206 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000324,   20.0000000 ,   1.00000000 ,   1.00000000 ,   10.7970711 ,   100.008106 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000325,   21.0000000 ,   1.00000000 ,   1.00000000 ,   10.7870987 ,   100.008006 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000326,   22.0000000 ,   1.00000000 ,   1.00000000 ,   10.7771268 ,   100.007905 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000327,   23.0000000 ,   1.00000000 ,   1.00000000 ,   10.7671551 ,   100.007805 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000328,   24.0000000 ,   1.00000000 ,   1.00000000 ,   10.7571837 ,   100.007704 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000329,   25.0000000 ,   1.00000000 ,   1.00000000 ,   10.7472125 ,   100.007604 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000330,   26.0000000 ,   1.00000000 ,   1.00000000 ,   10.7372416 ,   100.007503 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000331,   27.0000000 ,   1.00000000 ,   1.00000000 ,   10.7272711 ,   100.007403 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000332,   28.0000000 ,   1.00000000 ,   1.00000000 ,   10.7173009 ,   100.007303 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000333,   29.0000000 ,   1.00000000 ,   1.00000000 ,   10.7073314 ,   100.007202 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000334,   30.0000000 ,   1.00000000 ,   1.00000000 ,   10.6973625 ,   100.007102 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000335,   31.0000000 ,   1.00000000 ,   1.00000000 ,   10.6873941 ,   100.007001 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000336,   32.0000000 ,   1.00000000 ,   1.00000000 ,   10.6774261 ,   100.006901 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000337,   33.0000000 ,   1.00000000 ,   1.00000000 ,   10.6674586 ,   100.006800 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000338,   34.0000000 ,   1.00000000 ,   1.00000000 ,   10.6574913 ,   100.006700 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000339,   35.0000000 ,   1.00000000 ,   1.00000000 ,   10.6475243 ,   100.006600 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000340,   36.0000000 ,   1.00000000 ,   1.00000000 ,   10.6375575 ,   100.006499 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000341,   37.0000000 ,   1.00000000 ,   1.00000000 ,   10.6275910 ,   100.006399 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000342,   38.0000000 ,   1.00000000 ,   1.00000000 ,   10.6176247 ,   100.006298 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000343,   39.0000000 ,   1.00000000 ,   1.00000000 ,   10.6076586 ,   100.006198 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000344,   40.0000000 ,   1.00000000 ,   1.00000000 ,   10.5976927 ,   100.006098 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000345,   41.0000000 ,   1.00000000 ,   1.00000000 ,   10.5877270 ,   100.005997 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000346,   42.0000000 ,   1.00000000 ,   1.00000000 ,   10.5777615 ,   100.005897 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000347,   43.0000000 ,   1.00000000 ,   1.00000000 ,   10.5677960 ,   100.005796 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000348,   44.0000000 ,   1.00000000 ,   1.00000000 ,   10.5578306 ,   100.005696 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000349,   45.0000000 ,   1.00000000 ,   1.00000000 ,   10.5478653 ,   100.005595 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000350,   46.0000000 ,   1.00000000 ,   1.00000000 ,   10.5379001 ,   100.005495 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000351,   47.0000000 ,   1.00000000 ,   1.00000000 ,   10.5279351 ,   100.005395 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000352,   48.0000000 ,   1.00000000 ,   1.00000000 ,   10.5179703 ,   100.005294 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000353,   49.0000000 ,   1.00000000 ,   1.00000000 ,   10.5080057 ,   100.005194 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000354,   50.0000000 ,   1.00000000 ,   1.00000000 ,   10.4980412 ,   100.005093 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000355,   51.0000000 ,   1.00000000 ,   1.00000000 ,   10.4880769 ,   100.004993 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000356,   52.0000000 ,   1.00000000 ,   1.00000000 ,   10.4781127 ,   100.004893 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000357,   53.0000000 ,   1.00000000 ,   1.00000000 ,   10.4681486 ,   100.004792 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000358,   54.0000000 ,   1.00000000 ,   1.00000000 ,   10.4581847 ,   100.004692 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000359,   55.0000000 ,   1.00000000 ,   1.00000000 ,   10.4482210 ,   100.004591 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
