Node,  X Coordinate (m),  Y Coordinate (m),  Z Coordinate (m),  Advective X Heat Flux (MW/m2),  Advective Y Heat Flux (MW/m2),  Advective Z Heat Flux (MW/m2),  Conductive X Heat Flux (MW/m2),  Conductive Y Heat Flux (MW/m2),  Conductive Z Heat Flux (MW/m2)
0000000150,    48.0000000    ,    1.00000000    ,    0.00000000    ,   0.118022280E-04,   0.173146051E-09,    0.00000000    ,   0.221610288E-09,    0.00000000    ,  -0.162497088E-13
0000000151,    49.0000000    ,    1.00000000    ,    0.00000000    ,   0.117571470E-04,   0.158943879E-09,    0.00000000    ,   0.220768623E-09,    0.00000000    ,  -0.168915506E-13
0000000152,    50.0000000    ,    1.00000000    ,    0.00000000    ,   0.117126960E-04,   0.146698742E-09,    0.00000000    ,   0.219939630E-09,    0.00000000    ,  -0.171056129E-13
0000000153,    51.0000000    ,    1.00000000    ,    0.00000000    ,   0.116688235E-04,   0.150217058E-09,    0.00000000    ,   0.219123157E-09,    0.00000000    ,  -0.165957616E-13
0000000154,    52.0000000    ,    1.00000000    ,    0.00000000    ,   0.116255298E-04,   0.162772204E-09,    0.00000000    ,   0.218319155E-09,    0.00000000    ,  -0.155099102E-13
0000000155,    53.0000000    ,    1.00000000    ,    0.00000000    ,   0.115828755E-04,   0.167023804E-09,    0.00000000    ,   0.217527793E-09,    0.00000000    ,  -0.142998573E-13
0000000156,    54.0000000    ,    1.00000000    ,    0.00000000    ,   0.115409357E-04,   0.154034283E-09,    0.00000000    ,   0.216749215E-09,    0.00000000    ,  -0.133429268E-13
0000000157,    55.0000000    ,    1.00000000    ,    0.00000000    ,   0.114997502E-04,   0.131254510E-09,    0.00000000    ,   0.215983433E-09,    0.00000000    ,  -0.126624471E-13
0000000158,    56.0000000    ,    1.00000000    ,    0.00000000    ,   0.114593167E-04,   0.113846687E-09,    0.00000000    ,   0.215230526E-09,    0.00000000    ,  -0.120221017E-13
0000000159,    57.0000000    ,    1.00000000    ,    0.00000000    ,   0.114196225E-04,   0.110794461E-09,    0.00000000    ,   0.214490873E-09,    0.00000000    ,  -0.112484230E-13
0000000160,    58.0000000    ,    1.00000000    ,    0.00000000    ,   0.113806728E-04,   0.119175455E-09,    0.00000000    ,   0.213765120E-09,    0.00000000    ,  -0.104163462E-13
0000000161,    59.0000000    ,    1.00000000    ,    0.00000000    ,   0.113424916E-04,   0.129235648E-09,    0.00000000    ,   0.213053931E-09,    0.00000000    ,  -0.973402479E-14
0000000162,    60.0000000    ,    1.00000000    ,    0.00000000    ,   0.113051024E-04,   0.133462564E-09,    0.00000000    ,   0.212357753E-09,    0.00000000    ,  -0.930286888E-14
0000000163,    61.0000000    ,    1.00000000    ,    0.00000000    ,   0.112685121E-04,   0.131768231E-09,    0.00000000    ,   0.211676713E-09,    0.00000000    ,  -0.902848996E-14
0000000164,    62.0000000    ,    1.00000000    ,    0.00000000    ,   0.112327082E-04,   0.129539699E-09,    0.00000000    ,   0.211010617E-09,    0.00000000    ,  -0.873826451E-14
0000000165,    63.0000000    ,    1.00000000    ,    0.00000000    ,   0.111976703E-04,   0.131237028E-09,    0.00000000    ,   0.210359105E-09,    0.00000000    ,  -0.833358342E-14
0000000166,    64.0000000    ,    1.00000000    ,    0.00000000    ,   0.111633881E-04,   0.135673225E-09,    0.00000000    ,   0.209721914E-09,    0.00000000    ,  -0.782231240E-14
0000000167,    65.0000000    ,    1.00000000    ,    0.00000000    ,   0.111298731E-04,   0.137082790E-09,    0.00000000    ,   0.209099105E-09,    0.00000000    ,  -0.725682554E-14
0000000168,    66.0000000    ,    1.00000000    ,    0.00000000    ,   0.110971538E-04,   0.130302153E-09,    0.00000000    ,   0.208491059E-09,    0.00000000    ,  -0.666847058E-14
0000000169,    67.0000000    ,    1.00000000    ,    0.00000000    ,   0.110652632E-04,   0.115108331E-09,    0.00000000    ,   0.207898325E-09,    0.00000000    ,  -0.605387100E-14
0000000170,    68.0000000    ,    1.00000000    ,    0.00000000    ,   0.110342297E-04,   0.967256230E-10,    0.00000000    ,   0.207321445E-09,    0.00000000    ,  -0.540470069E-14
0000000171,    69.0000000    ,    1.00000000    ,    0.00000000    ,   0.110040733E-04,   0.828842018E-10,    0.00000000    ,   0.206760833E-09,    0.00000000    ,  -0.473807233E-14
0000000172,    70.0000000    ,    1.00000000    ,    0.00000000    ,   0.109748030E-04,   0.792452559E-10,    0.00000000    ,   0.206216704E-09,    0.00000000    ,  -0.410547756E-14
0000000173,    71.0000000    ,    1.00000000    ,    0.00000000    ,   0.109464190E-04,   0.856674273E-10,    0.00000000    ,   0.205689098E-09,    0.00000000    ,  -0.359493555E-14
0000000174,    72.0000000    ,    1.00000000    ,    0.00000000    ,   0.109189195E-04,   0.963287686E-10,    0.00000000    ,   0.205177991E-09,    0.00000000    ,  -0.329342953E-14
0000000175,    73.0000000    ,    1.00000000    ,    0.00000000    ,   0.108923041E-04,   0.104464564E-09,    0.00000000    ,   0.204683381E-09,    0.00000000    ,  -0.319739115E-14
0000000176,    74.0000000    ,    1.00000000    ,    0.00000000    ,   0.108665686E-04,   0.107524936E-09,    0.00000000    ,   0.204205252E-09,    0.00000000    ,  -0.319409139E-14
0000000177,    75.0000000    ,    1.00000000    ,    0.00000000    ,   0.108416990E-04,   0.107361968E-09,    0.00000000    ,   0.203743491E-09,    0.00000000    ,  -0.317889715E-14
0000000178,    76.0000000    ,    1.00000000    ,    0.00000000    ,   0.108176809E-04,   0.106116086E-09,    0.00000000    ,   0.203297947E-09,    0.00000000    ,  -0.313177964E-14
0000000179,    77.0000000    ,    1.00000000    ,    0.00000000    ,   0.107945151E-04,   0.103639816E-09,    0.00000000    ,   0.202868634E-09,    0.00000000    ,  -0.305811056E-14
0000000180,    78.0000000    ,    1.00000000    ,    0.00000000    ,   0.107722192E-04,   0.986416319E-10,    0.00000000    ,   0.202455787E-09,    0.00000000    ,  -0.295681559E-14
0000000181,    79.0000000    ,    1.00000000    ,    0.00000000    ,   0.107508163E-04,   0.903617038E-10,    0.00000000    ,   0.202059726E-09,    0.00000000    ,  -0.283146306E-14
0000000182,    80.0000000    ,    1.00000000    ,    0.00000000    ,   0.107303288E-04,   0.793033606E-10,    0.00000000    ,   0.201680773E-09,    0.00000000    ,  -0.265845586E-14
0000000183,    81.0000000    ,    1.00000000    ,    0.00000000    ,   0.107107777E-04,   0.679510454E-10,    0.00000000    ,   0.201319244E-09,    0.00000000    ,  -0.243856135E-14
0000000184,    82.0000000    ,    1.00000000    ,    0.00000000    ,   0.106921762E-04,   0.600637324E-10,    0.00000000    ,   0.200975322E-09,    0.00000000    ,  -0.225385151E-14
0000000185,    83.0000000    ,    1.00000000    ,    0.00000000    ,   0.106745264E-04,   0.575160445E-10,    0.00000000    ,   0.200649084E-09,    0.00000000    ,  -0.209814885E-14
0000000186,    84.0000000    ,    1.00000000    ,    0.00000000    ,   0.106578301E-04,   0.576310731E-10,    0.00000000    ,   0.200340721E-09,    0.00000000    ,  -0.185296898E-14
0000000187,    85.0000000    ,    1.00000000    ,    0.00000000    ,   0.106420983E-04,   0.543709225E-10,    0.00000000    ,   0.200050531E-09,    0.00000000    ,  -0.159336224E-14
0000000188,    86.0000000    ,    1.00000000    ,    0.00000000    ,   0.106273519E-04,   0.441620320E-10,    0.00000000    ,   0.199778774E-09,    0.00000000    ,  -0.146708885E-14
0000000189,    87.0000000    ,    1.00000000    ,    0.00000000    ,   0.106136062E-04,   0.309539965E-10,    0.00000000    ,   0.199525660E-09,    0.00000000    ,  -0.129979867E-14
0000000190,    88.0000000    ,    1.00000000    ,    0.00000000    ,   0.106008534E-04,   0.213070522E-10,    0.00000000    ,   0.199291224E-09,    0.00000000    ,  -0.100784661E-14
0000000191,    89.0000000    ,    1.00000000    ,    0.00000000    ,   0.105890818E-04,   0.160830208E-10,    0.00000000    ,   0.199075270E-09,    0.00000000    ,  -0.902753072E-15
0000000192,    90.0000000    ,    1.00000000    ,    0.00000000    ,   0.105783046E-04,   0.146719017E-10,  -0.552019096E-12,   0.198877841E-09,    0.00000000    ,  -0.895769858E-15
0000000193,    91.0000000    ,    1.00000000    ,    0.00000000    ,   0.105685256E-04,   0.195723049E-10,    0.00000000    ,   0.198699119E-09,   0.414004830E-16,  -0.686810608E-15
0000000194,    92.0000000    ,    1.00000000    ,    0.00000000    ,   0.105597144E-04,   0.270161233E-10,  -0.606709774E-11,   0.198538762E-09,   0.223079155E-15,  -0.625688301E-15
0000000195,    93.0000000    ,    1.00000000    ,    0.00000000    ,   0.105518678E-04,   0.287226549E-10,  -0.126988289E-10,   0.198396556E-09,   0.314896909E-15,  -0.672729072E-15
0000000196,    94.0000000    ,    1.00000000    ,    0.00000000    ,   0.105450094E-04,   0.258594990E-10,  -0.434313672E-11,   0.198272876E-09,   0.292796187E-15,  -0.423712265E-15
0000000197,    95.0000000    ,    1.00000000    ,    0.00000000    ,   0.105391145E-04,   0.213178601E-10,  -0.642652752E-11,   0.198167434E-09,   0.245870524E-15,  -0.316393312E-15
0000000198,    96.0000000    ,    1.00000000    ,    0.00000000    ,   0.105341652E-04,   0.125696315E-10,  -0.120361693E-10,   0.198079756E-09,   0.170398096E-15,  -0.336575567E-15
0000000199,    97.0000000    ,    1.00000000    ,    0.00000000    ,   0.105301947E-04,   0.430600295E-11,  -0.292887431E-11,   0.198009218E-09,   0.822254265E-16,  -0.140086343E-15
0000000200,    98.0000000    ,    1.00000000    ,    0.00000000    ,   0.105271945E-04,   0.175640271E-11,    0.00000000    ,   0.197921603E-09,   0.188776994E-16,  -0.294676283E-16
0000000201,    99.0000000    ,    1.00000000    ,    0.00000000    ,   0.105251318E-04,   0.241244522E-11,  -0.103570669E-11,   0.196847606E-09,    0.00000000    ,  -0.417458068E-16
0000000202,    100.000000    ,    1.00000000    ,    0.00000000    ,   0.105240305E-04,    0.00000000    ,    0.00000000    ,   0.171256530E-09,    0.00000000    ,  -0.410551593E-17
0000000203,    0.00000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,   0.131248774E-09,  -0.302791424E-09,  -0.104064929E-12,    0.00000000    
0000000204,    1.00000000    ,    0.00000000    ,    1.00000000    ,   0.144435721E-04,  -0.266931134E-09,   0.238028724E-09,    0.00000000    ,  -0.686830177E-13,   0.474760711E-13
0000000205,    2.00000000    ,    0.00000000    ,    1.00000000    ,   0.143821685E-04,  -0.325923270E-09,   0.178843048E-09,   0.238129849E-09,    0.00000000    ,    0.00000000    
0000000206,    3.00000000    ,    0.00000000    ,    1.00000000    ,   0.143209599E-04,  -0.233118760E-09,   0.433021147E-09,   0.267129325E-09,    0.00000000    ,    0.00000000    
0000000207,    4.00000000    ,    0.00000000    ,    1.00000000    ,   0.142585064E-04,    0.00000000    ,   0.128124785E-09,   0.267231493E-09,    0.00000000    ,    0.00000000    
0000000208,    5.00000000    ,    0.00000000    ,    1.00000000    ,   0.141969886E-04,    0.00000000    ,    0.00000000    ,   0.266181924E-09,    0.00000000    ,    0.00000000    
0000000209,    6.00000000    ,    0.00000000    ,    1.00000000    ,   0.141361021E-04,    0.00000000    ,   0.148369885E-09,   0.265015509E-09,    0.00000000    ,    0.00000000    
0000000210,    7.00000000    ,    0.00000000    ,    1.00000000    ,   0.140744639E-04,    0.00000000    ,   0.129714163E-09,   0.263863936E-09,    0.00000000    ,    0.00000000    
0000000211,    8.00000000    ,    0.00000000    ,    1.00000000    ,   0.140127796E-04,    0.00000000    ,   0.672084574E-12,   0.262719396E-09,    0.00000000    ,    0.00000000    
0000000212,    9.00000000    ,    0.00000000    ,    1.00000000    ,   0.139521973E-04,  -0.909001766E-10,   0.217291792E-09,   0.261575837E-09,    0.00000000    ,    0.00000000    
0000000213,    10.0000000    ,    0.00000000    ,    1.00000000    ,   0.138912580E-04,  -0.220168374E-09,   0.333401272E-09,   0.260435361E-09,    0.00000000    ,    0.00000000    
0000000214,    11.0000000    ,    0.00000000    ,    1.00000000    ,   0.138298362E-04,  -0.122156080E-09,   0.140696990E-09,   0.259330889E-09,    0.00000000    ,    0.00000000    
0000000215,    12.0000000    ,    0.00000000    ,    1.00000000    ,   0.137692910E-04,    0.00000000    ,   0.962774067E-10,   0.258235470E-09,    0.00000000    ,    0.00000000    
0000000216,    13.0000000    ,    0.00000000    ,    1.00000000    ,   0.137091253E-04,    0.00000000    ,   0.199060634E-09,   0.257075064E-09,    0.00000000    ,    0.00000000    
0000000217,    14.0000000    ,    0.00000000    ,    1.00000000    ,   0.136484351E-04,    0.00000000    ,   0.154491858E-09,   0.255928456E-09,    0.00000000    ,    0.00000000    
0000000218,    15.0000000    ,    0.00000000    ,    1.00000000    ,   0.135878032E-04,    0.00000000    ,   0.681970621E-10,   0.254835060E-09,    0.00000000    ,    0.00000000    
0000000219,    16.0000000    ,    0.00000000    ,    1.00000000    ,   0.135277785E-04,    0.00000000    ,   0.109160162E-09,   0.253718202E-09,    0.00000000    ,    0.00000000    
0000000220,    17.0000000    ,    0.00000000    ,    1.00000000    ,   0.134681306E-04,  -0.183202240E-09,   0.208218273E-09,   0.252580486E-09,    0.00000000    ,    0.00000000    
0000000221,    18.0000000    ,    0.00000000    ,    1.00000000    ,   0.134086467E-04,  -0.291773279E-09,   0.264538070E-09,   0.251478206E-09,    0.00000000    ,    0.00000000    
0000000222,    19.0000000    ,    0.00000000    ,    1.00000000    ,   0.133493127E-04,  -0.157195747E-09,   0.237058778E-09,   0.250401135E-09,    0.00000000    ,    0.00000000    
0000000223,    20.0000000    ,    0.00000000    ,    1.00000000    ,   0.132902020E-04,    0.00000000    ,   0.139580683E-09,   0.249315337E-09,    0.00000000    ,    0.00000000    
0000000224,    21.0000000    ,    0.00000000    ,    1.00000000    ,   0.132314643E-04,    0.00000000    ,   0.515516049E-10,   0.248220989E-09,    0.00000000    ,    0.00000000    
0000000225,    22.0000000    ,    0.00000000    ,    1.00000000    ,   0.131731357E-04,    0.00000000    ,   0.366551515E-10,   0.247123428E-09,  -0.886599594E-15,    0.00000000    
0000000226,    23.0000000    ,    0.00000000    ,    1.00000000    ,   0.131151364E-04,    0.00000000    ,   0.103775934E-09,   0.246021895E-09,    0.00000000    ,    0.00000000    
0000000227,    24.0000000    ,    0.00000000    ,    1.00000000    ,   0.130573863E-04,    0.00000000    ,   0.238478523E-09,   0.244931275E-09,    0.00000000    ,    0.00000000    
0000000228,    25.0000000    ,    0.00000000    ,    1.00000000    ,   0.129997188E-04,  -0.111741523E-09,   0.370898623E-09,   0.243866446E-09,    0.00000000    ,    0.00000000    
0000000229,    26.0000000    ,    0.00000000    ,    1.00000000    ,   0.129419936E-04,  -0.897781663E-10,   0.391183174E-09,   0.242817744E-09,    0.00000000    ,    0.00000000    
0000000230,    27.0000000    ,    0.00000000    ,    1.00000000    ,   0.128844339E-04,    0.00000000    ,   0.285553635E-09,   0.241766086E-09,    0.00000000    ,    0.00000000    
0000000231,    28.0000000    ,    0.00000000    ,    1.00000000    ,   0.128275022E-04,    0.00000000    ,   0.170592755E-09,   0.240706552E-09,    0.00000000    ,    0.00000000    
0000000232,    29.0000000    ,    0.00000000    ,    1.00000000    ,   0.127713812E-04,    0.00000000    ,   0.146600813E-09,   0.239649576E-09,    0.00000000    ,    0.00000000    
0000000233,    30.0000000    ,    0.00000000    ,    1.00000000    ,   0.127158441E-04,    0.00000000    ,   0.194217805E-09,   0.238608908E-09,    0.00000000    ,    0.00000000    
0000000234,    31.0000000    ,    0.00000000    ,    1.00000000    ,   0.126606219E-04,    0.00000000    ,   0.235954236E-09,   0.237587884E-09,    0.00000000    ,    0.00000000    
0000000235,    32.0000000    ,    0.00000000    ,    1.00000000    ,   0.126056857E-04,    0.00000000    ,   0.233192493E-09,   0.236576079E-09,    0.00000000    ,    0.00000000    
0000000236,    33.0000000    ,    0.00000000    ,    1.00000000    ,   0.125511740E-04,    0.00000000    ,   0.197333690E-09,   0.235563099E-09,    0.00000000    ,    0.00000000    
0000000237,    34.0000000    ,    0.00000000    ,    1.00000000    ,   0.124972205E-04,    0.00000000    ,   0.150207960E-09,   0.234551579E-09,    0.00000000    ,    0.00000000    
0000000238,    35.0000000    ,    0.00000000    ,    1.00000000    ,   0.124439098E-04,    0.00000000    ,   0.109839184E-09,   0.233552237E-09,    0.00000000    ,    0.00000000    
0000000239,    36.0000000    ,    0.00000000    ,    1.00000000    ,   0.123912813E-04,    0.00000000    ,   0.951114596E-10,   0.232571472E-09,    0.00000000    ,    0.00000000    
0000000240,    37.0000000    ,    0.00000000    ,    1.00000000    ,   0.123392804E-04,    0.00000000    ,   0.109166667E-09,   0.231607281E-09,    0.00000000    ,    0.00000000    
0000000241,    38.0000000    ,    0.00000000    ,    1.00000000    ,   0.122877706E-04,    0.00000000    ,   0.125990619E-09,   0.230653203E-09,    0.00000000    ,    0.00000000    
0000000242,    39.0000000    ,    0.00000000    ,    1.00000000    ,   0.122366722E-04,    0.00000000    ,   0.120824826E-09,   0.229703849E-09,    0.00000000    ,    0.00000000    
0000000243,    40.0000000    ,    0.00000000    ,    1.00000000    ,   0.121860456E-04,    0.00000000    ,   0.105193807E-09,   0.228758490E-09,    0.00000000    ,    0.00000000    
0000000244,    41.0000000    ,    0.00000000    ,    1.00000000    ,   0.121359921E-04,    0.00000000    ,   0.108790263E-09,   0.227820766E-09,    0.00000000    ,    0.00000000    
0000000245,    42.0000000    ,    0.00000000    ,    1.00000000    ,   0.120865319E-04,    0.00000000    ,   0.137149251E-09,   0.226895350E-09,    0.00000000    ,    0.00000000    
0000000246,    43.0000000    ,    0.00000000    ,    1.00000000    ,   0.120376260E-04,  -0.532440713E-11,   0.167130977E-09,   0.225984871E-09,    0.00000000    ,    0.00000000    
0000000247,    44.0000000    ,    0.00000000    ,    1.00000000    ,   0.119892636E-04,  -0.242149418E-10,   0.175079484E-09,   0.225088925E-09,    0.00000000    ,    0.00000000    
0000000248,    45.0000000    ,    0.00000000    ,    1.00000000    ,   0.119414846E-04,    0.00000000    ,   0.155199200E-09,   0.224205126E-09,    0.00000000    ,    0.00000000    
0000000249,    46.0000000    ,    0.00000000    ,    1.00000000    ,   0.118943529E-04,    0.00000000    ,   0.119474688E-09,   0.223331424E-09,    0.00000000    ,    0.00000000    
0000000250,    47.0000000    ,    0.00000000    ,    1.00000000    ,   0.118479263E-04,    0.00000000    ,   0.911292931E-10,   0.222467707E-09,    0.00000000    ,    0.00000000    
0000000251,    48.0000000    ,    0.00000000    ,    1.00000000    ,   0.118022221E-04,    0.00000000    ,   0.911293606E-10,   0.221615072E-09,    0.00000000    ,    0.00000000    
0000000252,    49.0000000    ,    0.00000000    ,    1.00000000    ,   0.117571908E-04,    0.00000000    ,   0.120765590E-09,   0.220774072E-09,    0.00000000    ,    0.00000000    
0000000253,    50.0000000    ,    0.00000000    ,    1.00000000    ,   0.117127462E-04,    0.00000000    ,   0.158723166E-09,   0.219944314E-09,    0.00000000    ,    0.00000000    
0000000254,    51.0000000    ,    0.00000000    ,    1.00000000    ,   0.116688414E-04,    0.00000000    ,   0.180146257E-09,   0.219125529E-09,    0.00000000    ,    0.00000000    
0000000255,    52.0000000    ,    0.00000000    ,    1.00000000    ,   0.116255157E-04,    0.00000000    ,   0.178646677E-09,   0.218318481E-09,    0.00000000    ,    0.00000000    
0000000256,    53.0000000    ,    0.00000000    ,    1.00000000    ,   0.115828609E-04,    0.00000000    ,   0.168271968E-09,   0.217524752E-09,    0.00000000    ,    0.00000000    
0000000257,    54.0000000    ,    0.00000000    ,    1.00000000    ,   0.115409460E-04,    0.00000000    ,   0.165557508E-09,   0.216745723E-09,    0.00000000    ,    0.00000000    
0000000258,    55.0000000    ,    0.00000000    ,    1.00000000    ,   0.114997802E-04,    0.00000000    ,   0.172741786E-09,   0.215981638E-09,    0.00000000    ,    0.00000000    
0000000259,    56.0000000    ,    0.00000000    ,    1.00000000    ,   0.114593403E-04,    0.00000000    ,   0.178902545E-09,   0.215231562E-09,    0.00000000    ,    0.00000000    
0000000260,    57.0000000    ,    0.00000000    ,    1.00000000    ,   0.114196206E-04,    0.00000000    ,   0.173992677E-09,   0.214494268E-09,    0.00000000    ,    0.00000000    
0000000261,    58.0000000    ,    0.00000000    ,    1.00000000    ,   0.113806491E-04,    0.00000000    ,   0.158697673E-09,   0.213769303E-09,    0.00000000    ,    0.00000000    
0000000262,    59.0000000    ,    0.00000000    ,    1.00000000    ,   0.113424650E-04,    0.00000000    ,   0.142196724E-09,   0.213057368E-09,    0.00000000    ,    0.00000000    
0000000263,    60.0000000    ,    0.00000000    ,    1.00000000    ,   0.113050898E-04,    0.00000000    ,   0.133811267E-09,   0.212359795E-09,    0.00000000    ,    0.00000000    
0000000264,    61.0000000    ,    0.00000000    ,    1.00000000    ,   0.112685168E-04,    0.00000000    ,   0.136741702E-09,   0.211677618E-09,    0.00000000    ,    0.00000000    
0000000265,    62.0000000    ,    0.00000000    ,    1.00000000    ,   0.112327207E-04,    0.00000000    ,   0.146982808E-09,   0.211010993E-09,    0.00000000    ,    0.00000000    
0000000266,    63.0000000    ,    0.00000000    ,    1.00000000    ,   0.111976787E-04,    0.00000000    ,   0.157157309E-09,   0.210359390E-09,    0.00000000    ,    0.00000000    
0000000267,    64.0000000    ,    0.00000000    ,    1.00000000    ,   0.111633889E-04,    0.00000000    ,   0.162375003E-09,   0.209722263E-09,    0.00000000    ,    0.00000000    
0000000268,    65.0000000    ,    0.00000000    ,    1.00000000    ,   0.111298722E-04,    0.00000000    ,   0.162860095E-09,   0.209099548E-09,    0.00000000    ,    0.00000000    
0000000269,    66.0000000    ,    0.00000000    ,    1.00000000    ,   0.110971589E-04,    0.00000000    ,   0.161204723E-09,   0.208491643E-09,    0.00000000    ,    0.00000000    
0000000270,    67.0000000    ,    0.00000000    ,    1.00000000    ,   0.110652756E-04,    0.00000000    ,   0.158492339E-09,   0.207899114E-09,    0.00000000    ,    0.00000000    
0000000271,    68.0000000    ,    0.00000000    ,    1.00000000    ,   0.110342434E-04,    0.00000000    ,   0.153781374E-09,   0.207322451E-09,    0.00000000    ,    0.00000000    
0000000272,    69.0000000    ,    0.00000000    ,    1.00000000    ,   0.110040792E-04,    0.00000000    ,   0.145853232E-09,   0.206761977E-09,    0.00000000    ,    0.00000000    
0000000273,    70.0000000    ,    0.00000000    ,    1.00000000    ,   0.109747951E-04,    0.00000000    ,   0.134292671E-09,   0.206217858E-09,    0.00000000    ,    0.00000000    
0000000274,    71.0000000    ,    0.00000000    ,    1.00000000    ,   0.109463985E-04,    0.00000000    ,   0.120222640E-09,   0.205690165E-09,    0.00000000    ,    0.00000000    
0000000275,    72.0000000    ,    0.00000000    ,    1.00000000    ,   0.109188961E-04,    0.00000000    ,   0.107533984E-09,   0.205178970E-09,    0.00000000    ,    0.00000000    
0000000276,    73.0000000    ,    0.00000000    ,    1.00000000    ,   0.108922905E-04,    0.00000000    ,   0.102016830E-09,   0.204684376E-09,    0.00000000    ,    0.00000000    
0000000277,    74.0000000    ,    0.00000000    ,    1.00000000    ,   0.108665701E-04,    0.00000000    ,   0.106523348E-09,   0.204206350E-09,    0.00000000    ,    0.00000000    
0000000278,    75.0000000    ,    0.00000000    ,    1.00000000    ,   0.108417098E-04,    0.00000000    ,   0.117160294E-09,   0.203744598E-09,    0.00000000    ,    0.00000000    
0000000279,    76.0000000    ,    0.00000000    ,    1.00000000    ,   0.108176919E-04,    0.00000000    ,   0.126855282E-09,   0.203298819E-09,    0.00000000    ,    0.00000000    
0000000280,    77.0000000    ,    0.00000000    ,    1.00000000    ,   0.107945229E-04,    0.00000000    ,   0.132192496E-09,   0.202869106E-09,    0.00000000    ,    0.00000000    
0000000281,    78.0000000    ,    0.00000000    ,    1.00000000    ,   0.107722258E-04,    0.00000000    ,   0.133821576E-09,   0.202455900E-09,    0.00000000    ,    0.00000000    
0000000282,    79.0000000    ,    0.00000000    ,    1.00000000    ,   0.107508230E-04,    0.00000000    ,   0.132197579E-09,   0.202059650E-09,    0.00000000    ,    0.00000000    
0000000283,    80.0000000    ,    0.00000000    ,    1.00000000    ,   0.107303352E-04,    0.00000000    ,   0.127489674E-09,   0.201680705E-09,    0.00000000    ,    0.00000000    
0000000284,    81.0000000    ,    0.00000000    ,    1.00000000    ,   0.107107828E-04,    0.00000000    ,   0.121237803E-09,   0.201319307E-09,    0.00000000    ,    0.00000000    
0000000285,    82.0000000    ,    0.00000000    ,    1.00000000    ,   0.106921766E-04,    0.00000000    ,   0.113833309E-09,   0.200975523E-09,    0.00000000    ,    0.00000000    
0000000286,    83.0000000    ,    0.00000000    ,    1.00000000    ,   0.106745184E-04,    0.00000000    ,   0.103254905E-09,   0.200649415E-09,    0.00000000    ,    0.00000000    
0000000287,    84.0000000    ,    0.00000000    ,    1.00000000    ,   0.106578150E-04,    0.00000000    ,   0.883338418E-10,   0.200341191E-09,    0.00000000    ,    0.00000000    
0000000288,    85.0000000    ,    0.00000000    ,    1.00000000    ,   0.106420843E-04,    0.00000000    ,   0.711506010E-10,   0.200051033E-09,    0.00000000    ,    0.00000000    
0000000289,    86.0000000    ,    0.00000000    ,    1.00000000    ,   0.106273481E-04,    0.00000000    ,   0.570983740E-10,   0.199779217E-09,    0.00000000    ,    0.00000000    
0000000290,    87.0000000    ,    0.00000000    ,    1.00000000    ,   0.106136117E-04,  -0.175778605E-11,   0.493796672E-10,   0.199526164E-09,    0.00000000    ,    0.00000000    
0000000291,    88.0000000    ,    0.00000000    ,    1.00000000    ,   0.106008545E-04,  -0.647260152E-11,   0.408146976E-10,   0.199291756E-09,    0.00000000    ,    0.00000000    
0000000292,    89.0000000    ,    0.00000000    ,    1.00000000    ,   0.105890710E-04,  -0.602757618E-11,   0.248387020E-10,   0.199075535E-09,    0.00000000    ,    0.00000000    
0000000293,    90.0000000    ,    0.00000000    ,    1.00000000    ,   0.105782924E-04,    0.00000000    ,   0.112515007E-10,   0.198877932E-09,    0.00000000    ,    0.00000000    
0000000294,    91.0000000    ,    0.00000000    ,    1.00000000    ,   0.105685147E-04,    0.00000000    ,   0.517489729E-11,   0.198699327E-09,    0.00000000    ,    0.00000000    
0000000295,    92.0000000    ,    0.00000000    ,    1.00000000    ,   0.105596960E-04,    0.00000000    ,    0.00000000    ,   0.198538884E-09,    0.00000000    ,    0.00000000    
0000000296,    93.0000000    ,    0.00000000    ,    1.00000000    ,   0.105518556E-04,    0.00000000    ,    0.00000000    ,   0.198396600E-09,    0.00000000    ,    0.00000000    
0000000297,    94.0000000    ,    0.00000000    ,    1.00000000    ,   0.105450174E-04,    0.00000000    ,    0.00000000    ,   0.198273233E-09,    0.00000000    ,    0.00000000    
0000000298,    95.0000000    ,    0.00000000    ,    1.00000000    ,   0.105391234E-04,    0.00000000    ,    0.00000000    ,   0.198167839E-09,    0.00000000    ,    0.00000000    
0000000299,    96.0000000    ,    0.00000000    ,    1.00000000    ,   0.105341698E-04,    0.00000000    ,    0.00000000    ,   0.198079951E-09,    0.00000000    ,    0.00000000    
0000000300,    97.0000000    ,    0.00000000    ,    1.00000000    ,   0.105302084E-04,    0.00000000    ,    0.00000000    ,   0.198009544E-09,    0.00000000    ,    0.00000000    
0000000301,    98.0000000    ,    0.00000000    ,    1.00000000    ,   0.105272054E-04,    0.00000000    ,   0.284767727E-11,   0.197921979E-09,    0.00000000    ,    0.00000000    
0000000302,    99.0000000    ,    0.00000000    ,    1.00000000    ,   0.105251248E-04,    0.00000000    ,    0.00000000    ,   0.196847617E-09,    0.00000000    ,    0.00000000    
0000000303,    100.000000    ,    0.00000000    ,    1.00000000    ,   0.105240363E-04,    0.00000000    ,    0.00000000    ,   0.171257126E-09,  -0.550484458E-15,   0.308565973E-15
