node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Temperature (deg C), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000000180,   78.0000000 ,   1.00000000 ,   0.00000000 ,   10.0986830 ,   100.000996 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000181,   79.0000000 ,   1.00000000 ,   0.00000000 ,   10.0939941 ,   100.000949 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000182,   80.0000000 ,   1.00000000 ,   0.00000000 ,   10.0893334 ,   100.000902 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000183,   81.0000000 ,   1.00000000 ,   0.00000000 ,   10.0846997 ,   100.000855 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000184,   82.0000000 ,   1.00000000 ,   0.00000000 ,   10.0800916 ,   100.000809 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000185,   83.0000000 ,   1.00000000 ,   0.00000000 ,   10.0755078 ,   100.000762 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000186,   84.0000000 ,   1.00000000 ,   0.00000000 ,   10.0709471 ,   100.000716 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000187,   85.0000000 ,   1.00000000 ,   0.00000000 ,   10.0664081 ,   100.000670 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000188,   86.0000000 ,   1.00000000 ,   0.00000000 ,   10.0618894 ,   100.000625 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000189,   87.0000000 ,   1.00000000 ,   0.00000000 ,   10.0573897 ,   100.000579 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000190,   88.0000000 ,   1.00000000 ,   0.00000000 ,   10.0529076 ,   100.000534 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000191,   89.0000000 ,   1.00000000 ,   0.00000000 ,   10.0484417 ,   100.000489 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000192,   90.0000000 ,   1.00000000 ,   0.00000000 ,   10.0439907 ,   100.000444 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000193,   91.0000000 ,   1.00000000 ,   0.00000000 ,   10.0395532 ,   100.000399 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000194,   92.0000000 ,   1.00000000 ,   0.00000000 ,   10.0351278 ,   100.000355 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000195,   93.0000000 ,   1.00000000 ,   0.00000000 ,   10.0307132 ,   100.000310 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000196,   94.0000000 ,   1.00000000 ,   0.00000000 ,   10.0263080 ,   100.000266 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000197,   95.0000000 ,   1.00000000 ,   0.00000000 ,   10.0219109 ,   100.000221 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000198,   96.0000000 ,   1.00000000 ,   0.00000000 ,   10.0175206 ,   100.000177 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000199,   97.0000000 ,   1.00000000 ,   0.00000000 ,   10.0131356 ,   100.000133 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000200,   98.0000000 ,   1.00000000 ,   0.00000000 ,   10.0087548 ,   100.000089 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000201,   99.0000000 ,   1.00000000 ,   0.00000000 ,   10.0043767 ,   100.000045 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000202,   100.000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000003 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000203,   0.00000000 ,   0.00000000 ,   1.00000000 ,   10.6399512 ,   100.006350 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000204,   1.00000000 ,   0.00000000 ,   1.00000000 ,   10.6300182 ,   100.006351 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000205,   2.00000000 ,   0.00000000 ,   1.00000000 ,   10.6201742 ,   100.006254 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000206,   3.00000000 ,   0.00000000 ,   1.00000000 ,   10.6104173 ,   100.006156 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000207,   4.00000000 ,   0.00000000 ,   1.00000000 ,   10.6007505 ,   100.006059 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000208,   5.00000000 ,   0.00000000 ,   1.00000000 ,   10.5911725 ,   100.005962 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000209,   6.00000000 ,   0.00000000 ,   1.00000000 ,   10.5816819 ,   100.005867 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000210,   7.00000000 ,   0.00000000 ,   1.00000000 ,   10.5722791 ,   100.005772 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000211,   8.00000000 ,   0.00000000 ,   1.00000000 ,   10.5629650 ,   100.005678 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000212,   9.00000000 ,   0.00000000 ,   1.00000000 ,   10.5537382 ,   100.005585 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000213,   10.0000000 ,   0.00000000 ,   1.00000000 ,   10.5445989 ,   100.005493 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000214,   11.0000000 ,   0.00000000 ,   1.00000000 ,   10.5355485 ,   100.005402 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000215,   12.0000000 ,   0.00000000 ,   1.00000000 ,   10.5265857 ,   100.005311 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000216,   13.0000000 ,   0.00000000 ,   1.00000000 ,   10.5177088 ,   100.005222 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000217,   14.0000000 ,   0.00000000 ,   1.00000000 ,   10.5089181 ,   100.005133 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000218,   15.0000000 ,   0.00000000 ,   1.00000000 ,   10.5002142 ,   100.005045 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000219,   16.0000000 ,   0.00000000 ,   1.00000000 ,   10.4915965 ,   100.004959 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000220,   17.0000000 ,   0.00000000 ,   1.00000000 ,   10.4830643 ,   100.004873 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000221,   18.0000000 ,   0.00000000 ,   1.00000000 ,   10.4746179 ,   100.004787 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000222,   19.0000000 ,   0.00000000 ,   1.00000000 ,   10.4662571 ,   100.004703 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000223,   20.0000000 ,   0.00000000 ,   1.00000000 ,   10.4579812 ,   100.004620 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000224,   21.0000000 ,   0.00000000 ,   1.00000000 ,   10.4497897 ,   100.004537 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000225,   22.0000000 ,   0.00000000 ,   1.00000000 ,   10.4416818 ,   100.004455 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000226,   23.0000000 ,   0.00000000 ,   1.00000000 ,   10.4336567 ,   100.004375 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000227,   24.0000000 ,   0.00000000 ,   1.00000000 ,   10.4257141 ,   100.004295 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000228,   25.0000000 ,   0.00000000 ,   1.00000000 ,   10.4178544 ,   100.004215 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000229,   26.0000000 ,   0.00000000 ,   1.00000000 ,   10.4100778 ,   100.004137 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000230,   27.0000000 ,   0.00000000 ,   1.00000000 ,   10.4023839 ,   100.004059 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000231,   28.0000000 ,   0.00000000 ,   1.00000000 ,   10.3947719 ,   100.003983 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000232,   29.0000000 ,   0.00000000 ,   1.00000000 ,   10.3872406 ,   100.003907 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000233,   30.0000000 ,   0.00000000 ,   1.00000000 ,   10.3797891 ,   100.003831 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000234,   31.0000000 ,   0.00000000 ,   1.00000000 ,   10.3724167 ,   100.003757 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000235,   32.0000000 ,   0.00000000 ,   1.00000000 ,   10.3651232 ,   100.003684 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000236,   33.0000000 ,   0.00000000 ,   1.00000000 ,   10.3579078 ,   100.003611 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000237,   34.0000000 ,   0.00000000 ,   1.00000000 ,   10.3507696 ,   100.003539 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000238,   35.0000000 ,   0.00000000 ,   1.00000000 ,   10.3437075 ,   100.003468 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000239,   36.0000000 ,   0.00000000 ,   1.00000000 ,   10.3367208 ,   100.003397 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000240,   37.0000000 ,   0.00000000 ,   1.00000000 ,   10.3298084 ,   100.003328 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000241,   38.0000000 ,   0.00000000 ,   1.00000000 ,   10.3229695 ,   100.003259 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000242,   39.0000000 ,   0.00000000 ,   1.00000000 ,   10.3162032 ,   100.003190 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000243,   40.0000000 ,   0.00000000 ,   1.00000000 ,   10.3095086 ,   100.003123 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000244,   41.0000000 ,   0.00000000 ,   1.00000000 ,   10.3028849 ,   100.003056 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000245,   42.0000000 ,   0.00000000 ,   1.00000000 ,   10.2963313 ,   100.002990 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000246,   43.0000000 ,   0.00000000 ,   1.00000000 ,   10.2898471 ,   100.002925 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000247,   44.0000000 ,   0.00000000 ,   1.00000000 ,   10.2834316 ,   100.002860 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000248,   45.0000000 ,   0.00000000 ,   1.00000000 ,   10.2770839 ,   100.002796 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000249,   46.0000000 ,   0.00000000 ,   1.00000000 ,   10.2708028 ,   100.002732 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000250,   47.0000000 ,   0.00000000 ,   1.00000000 ,   10.2645871 ,   100.002670 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000251,   48.0000000 ,   0.00000000 ,   1.00000000 ,   10.2584358 ,   100.002608 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000252,   49.0000000 ,   0.00000000 ,   1.00000000 ,   10.2523477 ,   100.002546 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000253,   50.0000000 ,   0.00000000 ,   1.00000000 ,   10.2463220 ,   100.002486 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000254,   51.0000000 ,   0.00000000 ,   1.00000000 ,   10.2403577 ,   100.002425 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000255,   52.0000000 ,   0.00000000 ,   1.00000000 ,   10.2344542 ,   100.002366 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000256,   53.0000000 ,   0.00000000 ,   1.00000000 ,   10.2286104 ,   100.002307 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000257,   54.0000000 ,   0.00000000 ,   1.00000000 ,   10.2228254 ,   100.002249 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000258,   55.0000000 ,   0.00000000 ,   1.00000000 ,   10.2170982 ,   100.002191 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000259,   56.0000000 ,   0.00000000 ,   1.00000000 ,   10.2114277 ,   100.002134 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000260,   57.0000000 ,   0.00000000 ,   1.00000000 ,   10.2058127 ,   100.002077 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000261,   58.0000000 ,   0.00000000 ,   1.00000000 ,   10.2002522 ,   100.002021 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000262,   59.0000000 ,   0.00000000 ,   1.00000000 ,   10.1947448 ,   100.001965 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000263,   60.0000000 ,   0.00000000 ,   1.00000000 ,   10.1892894 ,   100.001910 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000264,   61.0000000 ,   0.00000000 ,   1.00000000 ,   10.1838849 ,   100.001856 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000265,   62.0000000 ,   0.00000000 ,   1.00000000 ,   10.1785303 ,   100.001802 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000266,   63.0000000 ,   0.00000000 ,   1.00000000 ,   10.1732245 ,   100.001748 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000267,   64.0000000 ,   0.00000000 ,   1.00000000 ,   10.1679664 ,   100.001695 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000268,   65.0000000 ,   0.00000000 ,   1.00000000 ,   10.1627548 ,   100.001643 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000269,   66.0000000 ,   0.00000000 ,   1.00000000 ,   10.1575886 ,   100.001590 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000270,   67.0000000 ,   0.00000000 ,   1.00000000 ,   10.1524666 ,   100.001539 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000271,   68.0000000 ,   0.00000000 ,   1.00000000 ,   10.1473875 ,   100.001487 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000272,   69.0000000 ,   0.00000000 ,   1.00000000 ,   10.1423501 ,   100.001437 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000273,   70.0000000 ,   0.00000000 ,   1.00000000 ,   10.1373531 ,   100.001386 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000274,   71.0000000 ,   0.00000000 ,   1.00000000 ,   10.1323954 ,   100.001336 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000275,   72.0000000 ,   0.00000000 ,   1.00000000 ,   10.1274755 ,   100.001287 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000276,   73.0000000 ,   0.00000000 ,   1.00000000 ,   10.1225923 ,   100.001237 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000277,   74.0000000 ,   0.00000000 ,   1.00000000 ,   10.1177445 ,   100.001188 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000278,   75.0000000 ,   0.00000000 ,   1.00000000 ,   10.1129309 ,   100.001140 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000279,   76.0000000 ,   0.00000000 ,   1.00000000 ,   10.1081502 ,   100.001092 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000280,   77.0000000 ,   0.00000000 ,   1.00000000 ,   10.1034013 ,   100.001044 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000281,   78.0000000 ,   0.00000000 ,   1.00000000 ,   10.0986830 ,   100.000996 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000282,   79.0000000 ,   0.00000000 ,   1.00000000 ,   10.0939941 ,   100.000949 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000283,   80.0000000 ,   0.00000000 ,   1.00000000 ,   10.0893333 ,   100.000902 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000284,   81.0000000 ,   0.00000000 ,   1.00000000 ,   10.0846996 ,   100.000855 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000285,   82.0000000 ,   0.00000000 ,   1.00000000 ,   10.0800914 ,   100.000809 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000286,   83.0000000 ,   0.00000000 ,   1.00000000 ,   10.0755077 ,   100.000762 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000287,   84.0000000 ,   0.00000000 ,   1.00000000 ,   10.0709470 ,   100.000716 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000288,   85.0000000 ,   0.00000000 ,   1.00000000 ,   10.0664080 ,   100.000670 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000289,   86.0000000 ,   0.00000000 ,   1.00000000 ,   10.0618893 ,   100.000625 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000290,   87.0000000 ,   0.00000000 ,   1.00000000 ,   10.0573896 ,   100.000579 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000291,   88.0000000 ,   0.00000000 ,   1.00000000 ,   10.0529075 ,   100.000534 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000292,   89.0000000 ,   0.00000000 ,   1.00000000 ,   10.0484417 ,   100.000489 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000293,   90.0000000 ,   0.00000000 ,   1.00000000 ,   10.0439907 ,   100.000444 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000294,   91.0000000 ,   0.00000000 ,   1.00000000 ,   10.0395532 ,   100.000399 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000295,   92.0000000 ,   0.00000000 ,   1.00000000 ,   10.0351278 ,   100.000355 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000296,   93.0000000 ,   0.00000000 ,   1.00000000 ,   10.0307132 ,   100.000310 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000297,   94.0000000 ,   0.00000000 ,   1.00000000 ,   10.0263080 ,   100.000266 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000298,   95.0000000 ,   0.00000000 ,   1.00000000 ,   10.0219109 ,   100.000221 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000299,   96.0000000 ,   0.00000000 ,   1.00000000 ,   10.0175206 ,   100.000177 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000300,   97.0000000 ,   0.00000000 ,   1.00000000 ,   10.0131356 ,   100.000133 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000301,   98.0000000 ,   0.00000000 ,   1.00000000 ,   10.0087547 ,   100.000089 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000302,   99.0000000 ,   0.00000000 ,   1.00000000 ,   10.0043767 ,   100.000045 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000303,   100.000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000003 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000304,   0.00000000 ,   1.00000000 ,   1.00000000 ,   10.6399507 ,   100.006350 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000305,   1.00000000 ,   1.00000000 ,   1.00000000 ,   10.6300190 ,   100.006351 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000306,   2.00000000 ,   1.00000000 ,   1.00000000 ,   10.6201751 ,   100.006254 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000307,   3.00000000 ,   1.00000000 ,   1.00000000 ,   10.6104180 ,   100.006156 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000308,   4.00000000 ,   1.00000000 ,   1.00000000 ,   10.6007505 ,   100.006059 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000309,   5.00000000 ,   1.00000000 ,   1.00000000 ,   10.5911718 ,   100.005962 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000310,   6.00000000 ,   1.00000000 ,   1.00000000 ,   10.5816809 ,   100.005866 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000311,   7.00000000 ,   1.00000000 ,   1.00000000 ,   10.5722786 ,   100.005772 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000312,   8.00000000 ,   1.00000000 ,   1.00000000 ,   10.5629651 ,   100.005678 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000313,   9.00000000 ,   1.00000000 ,   1.00000000 ,   10.5537388 ,   100.005585 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000314,   10.0000000 ,   1.00000000 ,   1.00000000 ,   10.5445996 ,   100.005493 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000315,   11.0000000 ,   1.00000000 ,   1.00000000 ,   10.5355488 ,   100.005402 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000316,   12.0000000 ,   1.00000000 ,   1.00000000 ,   10.5265855 ,   100.005311 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000317,   13.0000000 ,   1.00000000 ,   1.00000000 ,   10.5177083 ,   100.005222 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000318,   14.0000000 ,   1.00000000 ,   1.00000000 ,   10.5089175 ,   100.005133 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000319,   15.0000000 ,   1.00000000 ,   1.00000000 ,   10.5002137 ,   100.005045 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000320,   16.0000000 ,   1.00000000 ,   1.00000000 ,   10.4915964 ,   100.004959 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000321,   17.0000000 ,   1.00000000 ,   1.00000000 ,   10.4830647 ,   100.004873 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000322,   18.0000000 ,   1.00000000 ,   1.00000000 ,   10.4746185 ,   100.004787 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000323,   19.0000000 ,   1.00000000 ,   1.00000000 ,   10.4662574 ,   100.004703 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000324,   20.0000000 ,   1.00000000 ,   1.00000000 ,   10.4579811 ,   100.004620 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000325,   21.0000000 ,   1.00000000 ,   1.00000000 ,   10.4497892 ,   100.004537 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000326,   22.0000000 ,   1.00000000 ,   1.00000000 ,   10.4416812 ,   100.004455 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000327,   23.0000000 ,   1.00000000 ,   1.00000000 ,   10.4336563 ,   100.004375 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000328,   24.0000000 ,   1.00000000 ,   1.00000000 ,   10.4257141 ,   100.004294 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000329,   25.0000000 ,   1.00000000 ,   1.00000000 ,   10.4178546 ,   100.004215 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000330,   26.0000000 ,   1.00000000 ,   1.00000000 ,   10.4100779 ,   100.004137 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000331,   27.0000000 ,   1.00000000 ,   1.00000000 ,   10.4023839 ,   100.004059 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000332,   28.0000000 ,   1.00000000 ,   1.00000000 ,   10.3947718 ,   100.003983 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000333,   29.0000000 ,   1.00000000 ,   1.00000000 ,   10.3872406 ,   100.003907 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000334,   30.0000000 ,   1.00000000 ,   1.00000000 ,   10.3797891 ,   100.003831 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000335,   31.0000000 ,   1.00000000 ,   1.00000000 ,   10.3724168 ,   100.003757 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000336,   32.0000000 ,   1.00000000 ,   1.00000000 ,   10.3651232 ,   100.003684 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000337,   33.0000000 ,   1.00000000 ,   1.00000000 ,   10.3579078 ,   100.003611 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000338,   34.0000000 ,   1.00000000 ,   1.00000000 ,   10.3507696 ,   100.003539 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000339,   35.0000000 ,   1.00000000 ,   1.00000000 ,   10.3437076 ,   100.003468 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000340,   36.0000000 ,   1.00000000 ,   1.00000000 ,   10.3367209 ,   100.003397 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000341,   37.0000000 ,   1.00000000 ,   1.00000000 ,   10.3298085 ,   100.003327 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000342,   38.0000000 ,   1.00000000 ,   1.00000000 ,   10.3229695 ,   100.003259 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000343,   39.0000000 ,   1.00000000 ,   1.00000000 ,   10.3162030 ,   100.003190 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000344,   40.0000000 ,   1.00000000 ,   1.00000000 ,   10.3095084 ,   100.003123 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000345,   41.0000000 ,   1.00000000 ,   1.00000000 ,   10.3028847 ,   100.003056 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000346,   42.0000000 ,   1.00000000 ,   1.00000000 ,   10.2963312 ,   100.002990 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000347,   43.0000000 ,   1.00000000 ,   1.00000000 ,   10.2898471 ,   100.002924 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000348,   44.0000000 ,   1.00000000 ,   1.00000000 ,   10.2834317 ,   100.002860 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000349,   45.0000000 ,   1.00000000 ,   1.00000000 ,   10.2770840 ,   100.002796 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000350,   46.0000000 ,   1.00000000 ,   1.00000000 ,   10.2708028 ,   100.002732 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000351,   47.0000000 ,   1.00000000 ,   1.00000000 ,   10.2645872 ,   100.002670 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000352,   48.0000000 ,   1.00000000 ,   1.00000000 ,   10.2584358 ,   100.002608 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000353,   49.0000000 ,   1.00000000 ,   1.00000000 ,   10.2523476 ,   100.002546 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000354,   50.0000000 ,   1.00000000 ,   1.00000000 ,   10.2463218 ,   100.002486 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000355,   51.0000000 ,   1.00000000 ,   1.00000000 ,   10.2403576 ,   100.002425 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000356,   52.0000000 ,   1.00000000 ,   1.00000000 ,   10.2344540 ,   100.002366 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000357,   53.0000000 ,   1.00000000 ,   1.00000000 ,   10.2286103 ,   100.002307 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000358,   54.0000000 ,   1.00000000 ,   1.00000000 ,   10.2228254 ,   100.002249 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000359,   55.0000000 ,   1.00000000 ,   1.00000000 ,   10.2170983 ,   100.002191 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
