node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Temperature (deg C), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000000360,   56.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000065 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000361,   57.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000054 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000362,   58.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000044 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000363,   59.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000036 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000364,   60.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000030 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000365,   61.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000024 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000366,   62.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000020 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000367,   63.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000016 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000368,   64.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000013 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000369,   65.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000011 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000370,   66.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000009 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000371,   67.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000007 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000372,   68.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000006 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000373,   69.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000005 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000374,   70.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000004 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000375,   71.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000003 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000376,   72.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000003 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000377,   73.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000002 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000378,   74.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000002 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000379,   75.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000001 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000380,   76.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000001 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000381,   77.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000001 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000382,   78.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000001 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000383,   79.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000001 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000384,   80.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000001 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000385,   81.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000386,   82.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000387,   83.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000388,   84.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000389,   85.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000390,   86.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000391,   87.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000392,   88.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000393,   89.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000394,   90.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000395,   91.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000396,   92.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000397,   93.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000398,   94.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000399,   95.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000400,   96.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000401,   97.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000402,   98.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000403,   99.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000404,   100.000000 ,   1.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
