node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Hydraulic Head (m)
0000002787, 700.000000, 300.000000, 120.000000, 0.930605919, 204.855285
0000002788, 750.000000, 300.000000, 120.000000, 0.924227419, 204.203653
0000002789, 800.000000, 300.000000, 120.000000, 0.918361782, 203.604415
0000002790, 850.000000, 300.000000, 120.000000, 0.913006582, 203.057324
0000002791, 900.000000, 300.000000, 120.000000, 0.908257239, 202.572128
0000002792, 950.000000, 300.000000, 120.000000, 0.904481337, 202.186379
0000002793, 1000.00000, 300.000000, 120.000000, 0.902681276, 202.002484
0000002794, 0.00000000, 350.000000, 120.000000, 0.940461327, 205.862120
0000002795, 50.0000000, 350.000000, 120.000000, 0.946015347, 206.429523
0000002796, 100.000000, 350.000000, 120.000000, 0.957640036, 207.617109
0000002797, 150.000000, 350.000000, 120.000000, 0.971978044, 209.081890
0000002798, 200.000000, 350.000000, 120.000000, 0.987027232, 210.619326
0000002799, 250.000000, 350.000000, 120.000000, 1.00039086, 211.984563
0000002800, 300.000000, 350.000000, 120.000000, 1.00787486, 212.749134
0000002801, 350.000000, 350.000000, 120.000000, 1.00413128, 212.366687
0000002802, 400.000000, 350.000000, 120.000000, 0.994450008, 211.377642
0000002803, 450.000000, 350.000000, 120.000000, 0.982873507, 210.194978
0000002804, 500.000000, 350.000000, 120.000000, 0.971354811, 209.018220
0000002805, 550.000000, 350.000000, 120.000000, 0.960642846, 207.923878
0000002806, 600.000000, 350.000000, 120.000000, 0.950932692, 206.931882
0000002807, 650.000000, 350.000000, 120.000000, 0.942196070, 206.039343
0000002808, 700.000000, 350.000000, 120.000000, 0.934329794, 205.235719
0000002809, 750.000000, 350.000000, 120.000000, 0.927219593, 204.509335
0000002810, 800.000000, 350.000000, 120.000000, 0.920771652, 203.850609
0000002811, 850.000000, 350.000000, 120.000000, 0.914943785, 203.255230
0000002812, 900.000000, 350.000000, 120.000000, 0.909813140, 202.731080
0000002813, 950.000000, 350.000000, 120.000000, 0.905756215, 202.316622
0000002814, 1000.00000, 350.000000, 120.000000, 0.903830088, 202.119847
0000002815, 0.00000000, 400.000000, 120.000000, 0.945910964, 206.418859
0000002816, 50.0000000, 400.000000, 120.000000, 0.952360341, 207.077732
0000002817, 100.000000, 400.000000, 120.000000, 0.966378145, 208.509801
0000002818, 150.000000, 400.000000, 120.000000, 0.984844518, 210.396338
0000002819, 200.000000, 400.000000, 120.000000, 1.00648808, 212.607460
0000002820, 250.000000, 400.000000, 120.000000, 1.02944744, 214.953004
0000002821, 300.000000, 400.000000, 120.000000, 1.04632033, 216.676750
0000002822, 350.000000, 400.000000, 120.000000, 1.03334182, 215.350857
0000002823, 400.000000, 400.000000, 120.000000, 1.01420755, 213.396087
0000002824, 450.000000, 400.000000, 120.000000, 0.996146424, 211.550949
0000002825, 500.000000, 400.000000, 120.000000, 0.980522013, 209.954748
0000002826, 550.000000, 400.000000, 120.000000, 0.967208899, 208.594671
0000002827, 600.000000, 400.000000, 120.000000, 0.955801520, 207.429285
0000002828, 650.000000, 400.000000, 120.000000, 0.945911961, 206.418961
0000002829, 700.000000, 400.000000, 120.000000, 0.937227705, 205.531771
0000002830, 750.000000, 400.000000, 120.000000, 0.929511891, 204.743518
0000002831, 800.000000, 400.000000, 120.000000, 0.922598103, 204.037201
0000002832, 850.000000, 400.000000, 120.000000, 0.916401947, 203.404197
0000002833, 900.000000, 400.000000, 120.000000, 0.910980127, 202.850300
0000002834, 950.000000, 400.000000, 120.000000, 0.906711611, 202.414226
0000002835, 1000.00000, 400.000000, 120.000000, 0.904691332, 202.207833
0000002836, 0.00000000, 450.000000, 120.000000, 0.949734213, 206.809445
0000002837, 50.0000000, 450.000000, 120.000000, 0.956921050, 207.543657
0000002838, 100.000000, 450.000000, 120.000000, 0.973111059, 209.197640
0000002839, 150.000000, 450.000000, 120.000000, 0.996057478, 211.541862
0000002840, 200.000000, 450.000000, 120.000000, 1.02724442, 214.727943
0000002841, 250.000000, 450.000000, 120.000000, 1.07167855, 219.267364
0000002842, 300.000000, 450.000000, 120.000000, 1.13040099, 225.266490
0000002843, 350.000000, 450.000000, 120.000000, 1.07566373, 219.674493
0000002844, 400.000000, 450.000000, 120.000000, 1.03513731, 215.534285
0000002845, 450.000000, 450.000000, 120.000000, 1.00759149, 212.720185
0000002846, 500.000000, 450.000000, 120.000000, 0.987482832, 210.665870
0000002847, 550.000000, 450.000000, 120.000000, 0.971825368, 209.066293
0000002848, 600.000000, 450.000000, 120.000000, 0.959067440, 207.762934
0000002849, 650.000000, 450.000000, 120.000000, 0.948331937, 206.666187
0000002850, 700.000000, 450.000000, 120.000000, 0.939079145, 205.720916
0000002851, 750.000000, 450.000000, 120.000000, 0.930957883, 204.891242
0000002852, 800.000000, 450.000000, 120.000000, 0.923740510, 204.153910
0000002853, 850.000000, 450.000000, 120.000000, 0.917309065, 203.496869
0000002854, 900.000000, 450.000000, 120.000000, 0.911703906, 202.924242
0000002855, 950.000000, 450.000000, 120.000000, 0.907303470, 202.474690
0000002856, 1000.00000, 450.000000, 120.000000, 0.905224823, 202.262334
0000002857, 0.00000000, 500.000000, 120.000000, 0.951133398, 206.952387
0000002858, 50.0000000, 500.000000, 120.000000, 0.958631988, 207.718448
0000002859, 100.000000, 500.000000, 120.000000, 0.975854857, 209.477948
0000002860, 150.000000, 500.000000, 120.000000, 1.00156366, 212.104377
0000002861, 200.000000, 500.000000, 120.000000, 1.04206650, 216.242176
0000002862, 250.000000, 500.000000, 120.000000, 1.12831732, 225.053621
0000002863, 300.000000, 500.000000, 120.000000, 1.40417182, 253.235110
0000002864, 350.000000, 500.000000, 120.000000, 1.13233245, 225.463809
0000002865, 400.000000, 500.000000, 120.000000, 1.05001624, 217.054327
0000002866, 450.000000, 500.000000, 120.000000, 1.01317264, 213.290360
0000002867, 500.000000, 500.000000, 120.000000, 0.990296430, 210.953309
0000002868, 550.000000, 500.000000, 120.000000, 0.973538013, 209.241258
0000002869, 600.000000, 500.000000, 120.000000, 0.960231123, 207.881817
0000002870, 650.000000, 500.000000, 120.000000, 0.949176369, 206.752455
0000002871, 700.000000, 500.000000, 120.000000, 0.939717488, 205.786129
0000002872, 750.000000, 500.000000, 120.000000, 0.931452748, 204.941798
0000002873, 800.000000, 500.000000, 120.000000, 0.924129619, 204.193662
0000002874, 850.000000, 500.000000, 120.000000, 0.917617105, 203.528339
0000002875, 900.000000, 500.000000, 120.000000, 0.911949260, 202.949308
0000002876, 950.000000, 500.000000, 120.000000, 0.907503950, 202.495171
0000002877, 1000.00000, 500.000000, 120.000000, 0.905405508, 202.280793
0000002878, 0.00000000, 550.000000, 120.000000, 0.949734171, 206.809441
0000002879, 50.0000000, 550.000000, 120.000000, 0.956921006, 207.543653
0000002880, 100.000000, 550.000000, 120.000000, 0.973111014, 209.197635
0000002881, 150.000000, 550.000000, 120.000000, 0.996057436, 211.541858
0000002882, 200.000000, 550.000000, 120.000000, 1.02724439, 214.727939
0000002883, 250.000000, 550.000000, 120.000000, 1.07167852, 219.267361
0000002884, 300.000000, 550.000000, 120.000000, 1.13040096, 225.266487
0000002885, 350.000000, 550.000000, 120.000000, 1.07566371, 219.674490
0000002886, 400.000000, 550.000000, 120.000000, 1.03513728, 215.534282
0000002887, 450.000000, 550.000000, 120.000000, 1.00759147, 212.720182
0000002888, 500.000000, 550.000000, 120.000000, 0.987482812, 210.665868
0000002889, 550.000000, 550.000000, 120.000000, 0.971825362, 209.066292
0000002890, 600.000000, 550.000000, 120.000000, 0.959067450, 207.762935
0000002891, 650.000000, 550.000000, 120.000000, 0.948331961, 206.666190
0000002892, 700.000000, 550.000000, 120.000000, 0.939079179, 205.720919
0000002893, 750.000000, 550.000000, 120.000000, 0.930957922, 204.891246
0000002894, 800.000000, 550.000000, 120.000000, 0.923740548, 204.153914
0000002895, 850.000000, 550.000000, 120.000000, 0.917309101, 203.496873
0000002896, 900.000000, 550.000000, 120.000000, 0.911703935, 202.924245
0000002897, 950.000000, 550.000000, 120.000000, 0.907303492, 202.474693
0000002898, 1000.00000, 550.000000, 120.000000, 0.905224843, 202.262336
0000002899, 0.00000000, 600.000000, 120.000000, 0.945910883, 206.418851
0000002900, 50.0000000, 600.000000, 120.000000, 0.952360258, 207.077723
0000002901, 100.000000, 600.000000, 120.000000, 0.966378058, 208.509792
0000002902, 150.000000, 600.000000, 120.000000, 0.984844433, 210.396330
0000002903, 200.000000, 600.000000, 120.000000, 1.00648800, 212.607452
0000002904, 250.000000, 600.000000, 120.000000, 1.02944738, 214.952998
0000002905, 300.000000, 600.000000, 120.000000, 1.04632027, 216.676744
0000002906, 350.000000, 600.000000, 120.000000, 1.03334176, 215.350851
0000002907, 400.000000, 600.000000, 120.000000, 1.01420749, 213.396081
0000002908, 450.000000, 600.000000, 120.000000, 0.996146369, 211.550943
0000002909, 500.000000, 600.000000, 120.000000, 0.980521973, 209.954744
0000002910, 550.000000, 600.000000, 120.000000, 0.967208884, 208.594670
0000002911, 600.000000, 600.000000, 120.000000, 0.955801533, 207.429287
0000002912, 650.000000, 600.000000, 120.000000, 0.945912002, 206.418965
0000002913, 700.000000, 600.000000, 120.000000, 0.937227767, 205.531778
0000002914, 750.000000, 600.000000, 120.000000, 0.929511962, 204.743526
0000002915, 800.000000, 600.000000, 120.000000, 0.922598175, 204.037208
0000002916, 850.000000, 600.000000, 120.000000, 0.916402012, 203.404204
0000002917, 900.000000, 600.000000, 120.000000, 0.910980183, 202.850306
0000002918, 950.000000, 600.000000, 120.000000, 0.906711658, 202.414230
0000002919, 1000.00000, 600.000000, 120.000000, 0.904691375, 202.207837
0000002920, 0.00000000, 650.000000, 120.000000, 0.940461209, 205.862108
0000002921, 50.0000000, 650.000000, 120.000000, 0.946015228, 206.429511
0000002922, 100.000000, 650.000000, 120.000000, 0.957639914, 207.617097
0000002923, 150.000000, 650.000000, 120.000000, 0.971977923, 209.081878
0000002924, 200.000000, 650.000000, 120.000000, 0.987027119, 210.619314
0000002925, 250.000000, 650.000000, 120.000000, 1.00039076, 211.984553
0000002926, 300.000000, 650.000000, 120.000000, 1.00787476, 212.749124
0000002927, 350.000000, 650.000000, 120.000000, 1.00413119, 212.366678
0000002928, 400.000000, 650.000000, 120.000000, 0.994449926, 211.377634
0000002929, 450.000000, 650.000000, 120.000000, 0.982873435, 210.194971
0000002930, 500.000000, 650.000000, 120.000000, 0.971354759, 209.018215
0000002931, 550.000000, 650.000000, 120.000000, 0.960642826, 207.923877
0000002932, 600.000000, 650.000000, 120.000000, 0.950932712, 206.931884
0000002933, 650.000000, 650.000000, 120.000000, 0.942196127, 206.039349
0000002934, 700.000000, 650.000000, 120.000000, 0.934329881, 205.235727
0000002935, 750.000000, 650.000000, 120.000000, 0.927219696, 204.509346
0000002936, 800.000000, 650.000000, 120.000000, 0.920771756, 203.850620
0000002937, 850.000000, 650.000000, 120.000000, 0.914943879, 203.255240
0000002938, 900.000000, 650.000000, 120.000000, 0.909813222, 202.731088
0000002939, 950.000000, 650.000000, 120.000000, 0.905756286, 202.316629
0000002940, 1000.00000, 650.000000, 120.000000, 0.903830152, 202.119854
0000002941, 0.00000000, 700.000000, 120.000000, 0.934209036, 205.223382
0000002942, 50.0000000, 700.000000, 120.000000, 0.938881369, 205.700711
0000002943, 100.000000, 700.000000, 120.000000, 0.948339434, 206.666953
0000002944, 150.000000, 700.000000, 120.000000, 0.959419829, 207.798934
0000002945, 200.000000, 700.000000, 120.000000, 0.970222096, 208.902501
0000002946, 250.000000, 700.000000, 120.000000, 0.978957019, 209.794867
0000002947, 300.000000, 700.000000, 120.000000, 0.983549351, 210.264023
0000002948, 350.000000, 700.000000, 120.000000, 0.982478409, 210.154615
0000002949, 400.000000, 700.000000, 120.000000, 0.977218404, 209.617249
0000002950, 450.000000, 700.000000, 120.000000, 0.969716658, 208.850866
0000002951, 500.000000, 700.000000, 120.000000, 0.961378818, 207.999066
0000002952, 550.000000, 700.000000, 120.000000, 0.953010923, 207.144196
0000002953, 600.000000, 700.000000, 120.000000, 0.945007516, 206.326562
0000002954, 650.000000, 700.000000, 120.000000, 0.937526930, 205.562340
0000002955, 700.000000, 700.000000, 120.000000, 0.930606050, 204.855298
0000002956, 750.000000, 700.000000, 120.000000, 0.924227571, 204.203668
0000002957, 800.000000, 700.000000, 120.000000, 0.918361937, 203.604431
0000002958, 850.000000, 700.000000, 120.000000, 0.913006721, 203.057338
0000002959, 900.000000, 700.000000, 120.000000, 0.908257355, 202.572140
0000002960, 950.000000, 700.000000, 120.000000, 0.904481436, 202.186389
0000002961, 1000.00000, 700.000000, 120.000000, 0.902681364, 202.002493
0000002962, 0.00000000, 750.000000, 120.000000, 0.927803226, 204.568960
0000002963, 50.0000000, 750.000000, 120.000000, 0.931678539, 204.964865
0000002964, 100.000000, 750.000000, 120.000000, 0.939312398, 205.744745
0000002965, 150.000000, 750.000000, 120.000000, 0.947926896, 206.624808
0000002966, 200.000000, 750.000000, 120.000000, 0.955945759, 207.444021
0000002967, 250.000000, 750.000000, 120.000000, 0.962155061, 208.078367
0000002968, 300.000000, 750.000000, 120.000000, 0.965488916, 208.418956
0000002969, 350.000000, 750.000000, 120.000000, 0.965392855, 208.409143
0000002970, 400.000000, 750.000000, 120.000000, 0.962384238, 208.101780
0000002971, 450.000000, 750.000000, 120.000000, 0.957423093, 207.594946
0000002972, 500.000000, 750.000000, 120.000000, 0.951399683, 206.979591
0000002973, 550.000000, 750.000000, 120.000000, 0.944956025, 206.321302
0000002974, 600.000000, 750.000000, 120.000000, 0.938492776, 205.661012
0000002975, 650.000000, 750.000000, 120.000000, 0.932233211, 205.021530
0000002976, 700.000000, 750.000000, 120.000000, 0.926287018, 204.414063
0000002977, 750.000000, 750.000000, 120.000000, 0.920699107, 203.843198
0000002978, 800.000000, 750.000000, 120.000000, 0.915486862, 203.310711
0000002979, 850.000000, 750.000000, 120.000000, 0.910678643, 202.819500
0000002980, 900.000000, 750.000000, 120.000000, 0.906381660, 202.380518
0000002981, 950.000000, 750.000000, 120.000000, 0.902945338, 202.029461
0000002982, 1000.00000, 750.000000, 120.000000, 0.901299265, 201.861297
0000002983, 0.00000000, 800.000000, 120.000000, 0.921689669, 203.944395
0000002984, 50.0000000, 800.000000, 120.000000, 0.924862702, 204.268554
0000002985, 100.000000, 800.000000, 120.000000, 0.930981355, 204.893640
0000002986, 150.000000, 800.000000, 120.000000, 0.937709609, 205.581003
0000002987, 200.000000, 800.000000, 120.000000, 0.943804072, 206.203618
0000002988, 250.000000, 800.000000, 120.000000, 0.948445516, 206.677791
0000002989, 300.000000, 800.000000, 120.000000, 0.951042153, 206.943065
0000002990, 350.000000, 800.000000, 120.000000, 0.951340760, 206.973571
0000002991, 400.000000, 800.000000, 120.000000, 0.949562149, 206.791867
0000002992, 450.000000, 800.000000, 120.000000, 0.946209696, 206.449378
0000002993, 500.000000, 800.000000, 120.000000, 0.941834585, 206.002413
0000002994, 550.000000, 800.000000, 120.000000, 0.936901591, 205.498455
0000002995, 600.000000, 800.000000, 120.000000, 0.931749421, 204.972106
0000002996, 650.000000, 800.000000, 120.000000, 0.926601395, 204.446180
0000002997, 700.000000, 800.000000, 120.000000, 0.921593220, 203.934541
0000002998, 750.000000, 800.000000, 120.000000, 0.916802219, 203.445089
0000002999, 800.000000, 800.000000, 120.000000, 0.912274957, 202.982581
0000003000, 850.000000, 800.000000, 120.000000, 0.908059996, 202.551978
0000003001, 900.000000, 800.000000, 120.000000, 0.904268345, 202.164620
0000003002, 950.000000, 800.000000, 120.000000, 0.901220520, 201.853252
0000003003, 1000.00000, 800.000000, 120.000000, 0.899753393, 201.703369
0000003004, 0.00000000, 850.000000, 120.000000, 0.916173976, 203.380907
0000003005, 50.0000000, 850.000000, 120.000000, 0.918720873, 203.641100
0000003006, 100.000000, 850.000000, 120.000000, 0.923557048, 204.135167
0000003007, 150.000000, 850.000000, 120.000000, 0.928791513, 204.669924
0000003008, 200.000000, 850.000000, 120.000000, 0.933467526, 205.147629
0000003009, 250.000000, 850.000000, 120.000000, 0.937018821, 205.510432
0000003010, 300.000000, 850.000000, 120.000000, 0.939085696, 205.721585
0000003011, 350.000000, 850.000000, 120.000000, 0.939527182, 205.766687
0000003012, 400.000000, 850.000000, 120.000000, 0.938449666, 205.656608
0000003013, 450.000000, 850.000000, 120.000000, 0.936134172, 205.420055
0000003014, 500.000000, 850.000000, 120.000000, 0.932926095, 205.092316
0000003015, 550.000000, 850.000000, 120.000000, 0.929151536, 204.706704
0000003016, 600.000000, 850.000000, 120.000000, 0.925076255, 204.290371
0000003017, 650.000000, 850.000000, 120.000000, 0.920896695, 203.863384
0000003018, 700.000000, 850.000000, 120.000000, 0.916748175, 203.439568
0000003019, 750.000000, 850.000000, 120.000000, 0.912720092, 203.028056
0000003020, 800.000000, 850.000000, 120.000000, 0.908874461, 202.635184
0000003021, 850.000000, 850.000000, 120.000000, 0.905271457, 202.267098
0000003022, 900.000000, 850.000000, 120.000000, 0.902019487, 201.934875
0000003023, 950.000000, 850.000000, 120.000000, 0.899400269, 201.667294
0000003024, 1000.00000, 850.000000, 120.000000, 0.898135815, 201.538116
0000003025, 0.00000000, 900.000000, 120.000000, 0.911528214, 202.906293
0000003026, 50.0000000, 900.000000, 120.000000, 0.913498663, 203.107596
0000003027, 100.000000, 900.000000, 120.000000, 0.917222813, 203.488057
0000003028, 150.000000, 900.000000, 120.000000, 0.921241255, 203.898584
0000003029, 200.000000, 900.000000, 120.000000, 0.924825918, 204.264796
0000003030, 250.000000, 900.000000, 120.000000, 0.927564896, 204.544612
0000003031, 300.000000, 900.000000, 120.000000, 0.929212876, 204.712971
0000003032, 350.000000, 900.000000, 120.000000, 0.929673268, 204.760005
0000003033, 400.000000, 900.000000, 120.000000, 0.928998059, 204.691025
0000003034, 450.000000, 900.000000, 120.000000, 0.927352910, 204.522955
0000003035, 500.000000, 900.000000, 120.000000, 0.924960823, 204.278578
0000003036, 550.000000, 900.000000, 120.000000, 0.922051145, 203.981323
0000003037, 600.000000, 900.000000, 120.000000, 0.918827193, 203.651962
0000003038, 650.000000, 900.000000, 120.000000, 0.915452526, 203.307204
0000003039, 700.000000, 900.000000, 120.000000, 0.912050380, 202.959638
0000003040, 750.000000, 900.000000, 120.000000, 0.908710791, 202.618463
0000003041, 800.000000, 900.000000, 120.000000, 0.905502716, 202.290724
0000003042, 850.000000, 900.000000, 120.000000, 0.902493252, 201.983275
0000003043, 900.000000, 900.000000, 120.000000, 0.899786456, 201.706747
0000003044, 950.000000, 900.000000, 120.000000, 0.897620821, 201.485504
0000003045, 1000.00000, 900.000000, 120.000000, 0.896581756, 201.379352
0000003046, 0.00000000, 950.000000, 120.000000, 0.908144799, 202.560641
0000003047, 50.0000000, 950.000000, 120.000000, 0.909588492, 202.708130
0000003048, 100.000000, 950.000000, 120.000000, 0.912390049, 202.994339
0000003049, 150.000000, 950.000000, 120.000000, 0.915472281, 203.309222
0000003050, 200.000000, 950.000000, 120.000000, 0.918259915, 203.594008
0000003051, 250.000000, 950.000000, 120.000000, 0.920418743, 203.814556
0000003052, 300.000000, 950.000000, 120.000000, 0.921752210, 203.950784
0000003053, 350.000000, 950.000000, 120.000000, 0.922178041, 203.994287
0000003054, 400.000000, 950.000000, 120.000000, 0.921719042, 203.947395
0000003055, 450.000000, 950.000000, 120.000000, 0.920480700, 203.820885
0000003056, 500.000000, 950.000000, 120.000000, 0.918617205, 203.630509
0000003057, 550.000000, 950.000000, 120.000000, 0.916297691, 203.393546
0000003058, 600.000000, 950.000000, 120.000000, 0.913681444, 203.126269
0000003059, 650.000000, 950.000000, 120.000000, 0.910904527, 202.842577
0000003060, 700.000000, 950.000000, 120.000000, 0.908076238, 202.553637
0000003061, 750.000000, 950.000000, 120.000000, 0.905282606, 202.268237
0000003062, 800.000000, 950.000000, 120.000000, 0.902595243, 201.993695
0000003063, 850.000000, 950.000000, 120.000000, 0.900086929, 201.737443
0000003064, 900.000000, 950.000000, 120.000000, 0.897861726, 201.510115
0000003065, 950.000000, 950.000000, 120.000000, 0.896123903, 201.332578
0000003066, 1000.00000, 950.000000, 120.000000, 0.895318184, 201.250265
0000003067, 0.00000000, 1000.00000, 120.000000, 0.906730601, 202.416166
0000003068, 50.0000000, 1000.00000, 120.000000, 0.907842942, 202.529803
0000003069, 100.000000, 1000.00000, 120.000000, 0.910158444, 202.766357
0000003070, 150.000000, 1000.00000, 120.000000, 0.912794834, 203.035692
0000003071, 200.000000, 1000.00000, 120.000000, 0.915223033, 203.283758
0000003072, 250.000000, 1000.00000, 120.000000, 0.917125127, 203.478078
0000003073, 300.000000, 1000.00000, 120.000000, 0.918314898, 203.599626
0000003074, 350.000000, 1000.00000, 120.000000, 0.918711704, 203.640164
0000003075, 400.000000, 1000.00000, 120.000000, 0.918327383, 203.600901
0000003076, 450.000000, 1000.00000, 120.000000, 0.917246311, 203.490458
0000003077, 500.000000, 1000.00000, 120.000000, 0.915597648, 203.322029
0000003078, 550.000000, 1000.00000, 120.000000, 0.913527242, 203.110515
0000003079, 600.000000, 1000.00000, 120.000000, 0.911175969, 202.870308
0000003080, 650.000000, 1000.00000, 120.000000, 0.908667187, 202.614009
0000003081, 700.000000, 1000.00000, 120.000000, 0.906102705, 202.352019
0000003082, 750.000000, 1000.00000, 120.000000, 0.903565428, 202.092809
0000003083, 800.000000, 1000.00000, 120.000000, 0.901127525, 201.843751
0000003084, 850.000000, 1000.00000, 120.000000, 0.898865486, 201.612660
0000003085, 900.000000, 1000.00000, 120.000000, 0.896887972, 201.410636
0000003086, 950.000000, 1000.00000, 120.000000, 0.895390820, 201.257686
0000003087, 1000.00000, 1000.00000, 120.000000, 0.894740541, 201.191253
0000003088, 0.00000000, 0.00000000, 106.666670, 1.03518800, 202.206134
0000003089, 50.0000000, 0.00000000, 106.666670, 1.03642955, 202.332972
0000003090, 100.000000, 0.00000000, 106.666670, 1.03881894, 202.577073
0000003091, 150.000000, 0.00000000, 106.666670, 1.04143404, 202.844234
0000003092, 200.000000, 0.00000000, 106.666670, 1.04379263, 203.085189
0000003093, 250.000000, 0.00000000, 106.666670, 1.04562029, 203.271904
0000003094, 300.000000, 0.00000000, 106.666670, 1.04675769, 203.388101
0000003095, 350.000000, 0.00000000, 106.666670, 1.04713763, 203.426916
0000003096, 400.000000, 0.00000000, 106.666670, 1.04677607, 203.389979
0000003097, 450.000000, 0.00000000, 106.666670, 1.04575534, 203.285701
0000003098, 500.000000, 0.00000000, 106.666670, 1.04419890, 203.126694
0000003099, 550.000000, 0.00000000, 106.666670, 1.04224517, 202.927100
0000003100, 600.000000, 0.00000000, 106.666670, 1.04002728, 202.700518
0000003101, 650.000000, 0.00000000, 106.666670, 1.03766120, 202.458797
0000003102, 700.000000, 0.00000000, 106.666670, 1.03524183, 202.211633
0000003103, 750.000000, 0.00000000, 106.666670, 1.03284506, 201.966777
0000003104, 800.000000, 0.00000000, 106.666670, 1.03053450, 201.730729
0000003105, 850.000000, 0.00000000, 106.666670, 1.02837424, 201.510035
0000003106, 900.000000, 0.00000000, 106.666670, 1.02645429, 201.313892
0000003107, 950.000000, 0.00000000, 106.666670, 1.02495073, 201.160287
0000003108, 1000.00000, 0.00000000, 106.666670, 1.02424995, 201.088695
0000003109, 0.00000000, 50.0000000, 106.666670, 1.03668221, 202.358783
0000003110, 50.0000000, 50.0000000, 106.666670, 1.03842921, 202.537258
0000003111, 100.000000, 50.0000000, 106.666670, 1.04146717, 202.847618
0000003112, 150.000000, 50.0000000, 106.666670, 1.04463797, 203.171549
0000003113, 200.000000, 50.0000000, 106.666670, 1.04742976, 203.456761
0000003114, 250.000000, 50.0000000, 106.666670, 1.04956300, 203.674694
0000003115, 300.000000, 50.0000000, 106.666670, 1.05087266, 203.808490
0000003116, 350.000000, 50.0000000, 106.666670, 1.05129207, 203.851337
0000003117, 400.000000, 50.0000000, 106.666670, 1.05084998, 203.806173
0000003118, 450.000000, 50.0000000, 106.666670, 1.04965208, 203.683795
0000003119, 500.000000, 50.0000000, 106.666670, 1.04784957, 203.499649
0000003120, 550.000000, 50.0000000, 106.666670, 1.04560704, 203.270550
0000003121, 600.000000, 50.0000000, 106.666670, 1.04307872, 203.012255
0000003122, 650.000000, 50.0000000, 106.666670, 1.04039556, 202.738142
0000003123, 700.000000, 50.0000000, 106.666670, 1.03766165, 202.458844
0000003124, 750.000000, 50.0000000, 106.666670, 1.03495691, 202.182526
0000003125, 800.000000, 50.0000000, 106.666670, 1.03234423, 201.915612
0000003126, 850.000000, 50.0000000, 106.666670, 1.02988178, 201.664046
0000003127, 900.000000, 50.0000000, 106.666670, 1.02764921, 201.435966
0000003128, 950.000000, 50.0000000, 106.666670, 1.02582249, 201.249346
0000003129, 1000.00000, 50.0000000, 106.666670, 1.02488425, 201.153495
0000003130, 0.00000000, 100.000000, 106.666670, 1.04004132, 202.701952
0000003131, 50.0000000, 100.000000, 106.666670, 1.04249274, 202.952391
0000003132, 100.000000, 100.000000, 106.666670, 1.04664069, 203.376148
0000003133, 150.000000, 100.000000, 106.666670, 1.05087673, 203.808906
0000003134, 200.000000, 100.000000, 106.666670, 1.05454894, 204.184061
0000003135, 250.000000, 100.000000, 106.666670, 1.05731507, 204.466651
0000003136, 300.000000, 100.000000, 106.666670, 1.05896948, 204.635666
0000003137, 350.000000, 100.000000, 106.666670, 1.05943526, 204.683251
0000003138, 400.000000, 100.000000, 106.666670, 1.05877293, 204.615587
0000003139, 450.000000, 100.000000, 106.666670, 1.05715075, 204.449863
0000003140, 500.000000, 100.000000, 106.666670, 1.05479128, 204.208818
0000003141, 550.000000, 100.000000, 106.666670, 1.05192197, 203.915688
0000003142, 600.000000, 100.000000, 106.666670, 1.04874356, 203.590980
0000003143, 650.000000, 100.000000, 106.666670, 1.04541658, 203.251093
0000003144, 700.000000, 100.000000, 106.666670, 1.04206051, 202.908234
0000003145, 750.000000, 100.000000, 106.666670, 1.03875984, 202.571035
0000003146, 800.000000, 100.000000, 106.666670, 1.03557391, 202.245559
0000003147, 850.000000, 100.000000, 106.666670, 1.03255191, 201.936829
0000003148, 900.000000, 100.000000, 106.666670, 1.02976667, 201.652287
0000003149, 950.000000, 100.000000, 106.666670, 1.02742230, 201.412785
0000003150, 1000.00000, 100.000000, 106.666670, 1.02617119, 201.284971
0000003151, 0.00000000, 150.000000, 106.666670, 1.04451907, 203.159402
0000003152, 50.0000000, 150.000000, 106.666670, 1.04769405, 203.483761
0000003153, 100.000000, 150.000000, 106.666670, 1.05310942, 204.036998
0000003154, 150.000000, 150.000000, 106.666670, 1.05866528, 204.604589
0000003155, 200.000000, 150.000000, 106.666670, 1.06349210, 205.097701
0000003156, 250.000000, 150.000000, 106.666670, 1.06710817, 205.467121
0000003157, 300.000000, 150.000000, 106.666670, 1.06920247, 205.681076
0000003158, 350.000000, 150.000000, 106.666670, 1.06965835, 205.727649
0000003159, 400.000000, 150.000000, 106.666670, 1.06859316, 205.618828
0000003160, 450.000000, 150.000000, 106.666670, 1.06629207, 205.383748
0000003161, 500.000000, 150.000000, 106.666670, 1.06310150, 205.057797
0000003162, 550.000000, 150.000000, 106.666670, 1.05934710, 204.674245
0000003163, 600.000000, 150.000000, 106.666670, 1.05529348, 204.260124
0000003164, 650.000000, 150.000000, 106.666670, 1.05113519, 203.835310
0000003165, 700.000000, 150.000000, 106.666670, 1.04700453, 203.413319
0000003166, 750.000000, 150.000000, 106.666670, 1.04298537, 203.002719
0000003167, 800.000000, 150.000000, 106.666670, 1.03912898, 202.608747
0000003168, 850.000000, 150.000000, 106.666670, 1.03547452, 202.235405
0000003169, 900.000000, 150.000000, 106.666670, 1.03209369, 201.890017
0000003170, 950.000000, 150.000000, 106.666670, 1.02922991, 201.597451
